pos,test_idx,difficulty,category,exec_success_runtime,pred_sql,gold_sql
225,254,hard,missing_clause,True,SELECT product_name FROM Products WHERE product_price = (SELECT MAX(product_price) FROM Products),"SELECT product_name FROM Products WHERE product_type_code  =  ""Clothes"" ORDER BY product_price DESC LIMIT 1"
226,255,hard,other,True,"SELECT product_id, product_name FROM Products WHERE product_type_code = 'Hardware' ORDER BY product_price ASC LIMIT 1","SELECT product_id ,  product_name FROM Products WHERE product_type_code  =  ""Hardware"" ORDER BY product_price ASC LIMIT 1"
227,256,hard,wrong_column,True,"SELECT product_id, product_name FROM Products ORDER BY parent_product_id ASC LIMIT 1","SELECT product_id ,  product_name FROM Products WHERE product_type_code  =  ""Hardware"" ORDER BY product_price ASC LIMIT 1"
228,267,hard,missing_clause,True,SELECT product_id FROM Products ORDER BY product_price DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) DESC LIMIT 1
229,268,hard,other,True,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) DESC LIMIT 1
230,277,hard,other,True,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) DESC LIMIT 1
231,278,hard,wrong_table,True,SELECT customer_id FROM Customer_Payment_Methods GROUP BY customer_id ORDER BY COUNT(*) DESC LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) DESC LIMIT 1
232,279,hard,missing_clause,True,"SELECT customer_name, address_id FROM Customers WHERE address_id IN ( SELECT address_id FROM Customers GROUP BY address_id HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Custom",SELECT customer_name FROM Customers WHERE payment_method_code  =  ( SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) ASC LIMIT 1)
233,280,hard,missing_clause,True,SELECT name FROM Customers WHERE membership_credit IN ( SELECT membership_credit FROM Customers GROUP BY membership_credit HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Custom,SELECT customer_name FROM Customers WHERE payment_method_code  =  ( SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) ASC LIMIT 1)
234,287,hard,other,True,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) ASC LIMIT 1
235,288,hard,other,True,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) ASC LIMIT 1
236,299,hard,other,True,SELECT order_status_code FROM Customer_Orders GROUP BY order_status_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_status_code FROM Customer_orders GROUP BY order_status_code ORDER BY count(*) DESC LIMIT 1
237,300,hard,other,True,SELECT order_status_code FROM Customer_Orders GROUP BY order_status_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_status_code FROM Customer_orders GROUP BY order_status_code ORDER BY count(*) DESC LIMIT 1
238,303,hard,wrong_column,True,SELECT product_name FROM Products WHERE product_id NOT IN ( SELECT product_id FROM Order_Items ),SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS t1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id
239,304,hard,wrong_column,True,SELECT product_name FROM Products WHERE product_id NOT IN ( SELECT product_id FROM Order_Items ),SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS t1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id
240,40,extra,wrong_table,True,"SELECT Customers.customer_id, Customers.customer_name FROM Customers JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Items.order_id = Customer_Ord","SELECT T1.customer_id ,  T1.customer_first_name ,  T1.customer_last_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >  2 INTER"
241,41,extra,wrong_table,True,"SELECT Customers.customer_id, Customers.customer_name, Customers.customer_phone FROM Customers JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Ite","SELECT T1.customer_id ,  T1.customer_first_name ,  T1.customer_last_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >  2 INTER"
242,46,extra,wrong_table,True,SELECT customer_name FROM Customers WHERE customer_id NOT IN ( SELECT Customer_Orders.customer_id FROM Customer_Orders JOIN Order_Items ON Order_Items.order_id = Customer_Orders.order_id ),"SELECT customer_first_name ,  customer_middle_initial ,  customer_last_name FROM Customers EXCEPT SELECT T1.customer_first_name ,  T1.customer_middle_initial ,  T1.customer_last_name FROM Customers AS"
243,47,extra,wrong_table,True,SELECT Customers.customer_name FROM Customers LEFT JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id WHERE Customer_Orders.order_id IS NULL,"SELECT customer_first_name ,  customer_middle_initial ,  customer_last_name FROM Customers EXCEPT SELECT T1.customer_first_name ,  T1.customer_middle_initial ,  T1.customer_last_name FROM Customers AS"
244,48,extra,wrong_table,True,"SELECT Products.product_id, Products.product_type_code, Products.product_name, Products.product_price FROM Products LEFT JOIN Order_Items ON Order_Items.product_id = Products.product_id GROUP BY Produ","SELECT product_id ,  product_name ,  product_price ,  product_color FROM Products EXCEPT SELECT T1.product_id ,  T1.product_name ,  T1.product_price ,  T1.product_color FROM Products AS T1 JOIN Order_"
245,52,extra,wrong_column,True,"SELECT Order_Items.product_id, Products.product_name, Products.product_price FROM Order_Items JOIN Products ON Order_Items.product_id = Products.product_id GROUP BY Order_Items.product_id, Products.pr","SELECT T1.product_id ,  T1.product_name ,  T1.product_price FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.product_id ORDER BY count(*) DESC LIMIT 1"
246,53,extra,missing_clause,True,"SELECT Products.product_id, Products.product_name, Products.product_price FROM Products JOIN Order_Items ON Order_Items.product_id = Products.product_id JOIN Shipment_Items ON Shipment_Items.order_ite","SELECT T1.product_id ,  T1.product_name ,  T1.product_price FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.product_id ORDER BY count(*) DESC LIMIT 1"
247,54,extra,wrong_column,True,"SELECT Order_Items.order_id, SUM(Products.product_price) AS sum_product_prices FROM Order_Items JOIN Products ON Order_Items.product_id = Products.product_id GROUP BY Order_Items.order_id ORDER BY sum","SELECT T1.order_id ,  sum(T2.product_price) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.order_id ORDER BY sum(T2.product_price) ASC LIMIT 1"
248,55,extra,wrong_table,True,"SELECT order_id, SUM(order_quantity) AS total_cost FROM Order_Items GROUP BY order_id ORDER BY total_cost ASC LIMIT 1","select t1.order_id ,  sum(t2.product_price) from order_items as t1 join products as t2 on t1.product_id  =  t2.product_id group by t1.order_id order by sum(t2.product_price) asc limit 1"
249,72,extra,wrong_column,True,"SELECT DISTINCT Products.product_name, Products.product_price, Products.product_description FROM Customers JOIN Orders ON Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Items.ord","SELECT DISTINCT T1.product_name ,  T1.product_price ,  T1.product_description FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T2.order_id  =  T3.orde"
250,73,extra,wrong_column,True,"SELECT DISTINCT Products.product_name, Products.product_price, Products.product_description FROM Customers JOIN Orders ON Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Items.ord","SELECT DISTINCT T1.product_name ,  T1.product_price ,  T1.product_description FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T2.order_id  =  T3.orde"
251,88,extra,other,True,"SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)","SELECT product_price ,  product_size FROM Products WHERE product_price  >  ( SELECT avg(product_price) FROM Products )"
252,89,extra,wrong_column,True,"SELECT Customers.gender_code, Orders.order_status_code FROM Products JOIN Order_Items ON Order_Items.product_id = Products.product_id JOIN Orders ON Orders.order_id = Order_Items.order_id JOIN Custome","SELECT product_price ,  product_size FROM Products WHERE product_price  >  ( SELECT avg(product_price) FROM Products )"
253,90,extra,wrong_table,True,SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Orders),SELECT count(*) FROM Products WHERE product_id NOT IN ( SELECT product_id FROM Order_items )
254,91,extra,wrong_column,True,SELECT COUNT(*) FROM Products AS t1 LEFT JOIN Order_Items AS t6 ON t6.product_id = t1.product_id WHERE t6.order_item_id IS NULL,SELECT count(*) FROM Products WHERE product_id NOT IN ( SELECT product_id FROM Order_items )
255,92,extra,other,True,SELECT COUNT(*) FROM Customers LEFT JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id WHERE Customer_Payment_Methods.customer_id IS NULL,SELECT count(*) FROM Customers WHERE customer_id NOT IN ( SELECT customer_id FROM Customer_Payment_Methods )
256,93,extra,wrong_table,True,"SELECT COUNT(*) FROM Customers WHERE payment_method_code IS NULL OR payment_method_code = """"",SELECT count(*) FROM Customers WHERE customer_id NOT IN ( SELECT customer_id FROM Customer_Payment_Methods )
257,106,extra,wrong_column,True,"SELECT customer_email, customer_address FROM Customers WHERE customer_phone = ( SELECT customer_phone FROM Customers GROUP BY customer_phone ORDER BY COUNT(*) ASC LIMIT 1 )","SELECT email_address ,  town_city ,  county FROM Customers WHERE gender_code  =  ( SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY count(*) ASC LIMIT 1 )"
258,107,extra,wrong_column,True,"SELECT Customers.customer_email, Customers.customer_name, Customers.customer_address FROM Customers WHERE Customers.customer_number = ( SELECT T3a.customer_number FROM Customers AS T3a JOIN Customer_O","SELECT email_address ,  town_city ,  county FROM Customers WHERE gender_code  =  ( SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY count(*) ASC LIMIT 1 )"
259,118,extra,wrong_column,True,"SELECT Products.product_color, Products.product_description, Shipments.shipment_tracking_number FROM Products JOIN Order_Items ON Order_Items.product_id = Products.product_id JOIN Shipment_Items ON Sh","SELECT product_color ,  product_description ,  product_size FROM Products WHERE product_price  <  ( SELECT max(product_price) FROM products )"
260,119,extra,other,True,"SELECT product_color, product_description, product_size FROM Products WHERE product_price < (SELECT MAX(product_price) FROM Products)","select product_color ,  product_description ,  product_size from products where product_price  !=  ( select max(product_price) from products )"
261,125,extra,wrong_column,True,SELECT director.Name FROM program JOIN director ON program.Director_ID = director.Director_ID GROUP BY director.Director_ID ORDER BY COUNT(*) DESC LIMIT 1,SELECT t2.name FROM program AS t1 JOIN director AS t2 ON t1.director_id  =  t2.director_id GROUP BY t1.director_id ORDER BY count(*) DESC LIMIT 1
262,126,extra,wrong_column,True,"SELECT director.Name, director.Age FROM director JOIN program ON program.Director_ID = director.Director_ID GROUP BY director.Director_ID, director.Name, director.Age ORDER BY COUNT(program.Program_ID","SELECT t2.name ,  t2.age FROM program AS t1 JOIN director AS t2 ON t1.director_id  =  t2.director_id GROUP BY t1.director_id ORDER BY count(*) DESC LIMIT 1"
263,130,extra,other,True,SELECT COUNT(*) FROM channel WHERE Channel_ID NOT IN (SELECT Channel_ID FROM program),SELECT count(*) FROM channel WHERE channel_id NOT IN (SELECT channel_id FROM program)
264,132,extra,wrong_column,True,"SELECT channel.Name, channel.Internet FROM channel JOIN director_admin ON director_admin.Channel_ID = channel.Channel_ID GROUP BY channel.Channel_ID, channel.Name, channel.Internet ORDER BY COUNT(dire","SELECT t1.name ,  t1.internet FROM channel AS t1 JOIN director_admin AS t2 ON t1.channel_id  =  t2.channel_id GROUP BY t1.channel_id ORDER BY count(*) DESC LIMIT 1"
265,134,extra,extra_clause,True,SELECT DISTINCT channel.Name FROM channel JOIN director_admin ON director_admin.Channel_ID = channel.Channel_ID JOIN director ON director.Director_ID = director_admin.Director_ID GROUP BY channel.Chan,SELECT t1.name FROM channel AS t1 JOIN director_admin AS t2 ON t1.channel_id  =  t2.channel_id JOIN director AS t3 ON t2.director_id  =  t3.director_id WHERE t3.age  <  40 INTERSECT SELECT t1.name FRO
266,181,extra,extra_clause,True,"SELECT t1.Vehicle_ID, t1.Model FROM vehicle AS t1 JOIN vehicle_driver AS t3 ON t3.Vehicle_ID = t1.Vehicle_ID JOIN driver AS t2 ON t2.Driver_ID = t3.Driver_ID GROUP BY t1.Vehicle_ID, t1.Model HAVING CO","SELECT T1.vehicle_id ,  T1.model FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.vehicle_id  =  T2.vehicle_id JOIN driver AS T3 ON T2.driver_id  =  T3.driver_id WHERE T3.name  =  'Jeff Gordon' UNIO"
267,182,extra,extra_clause,True,"SELECT vehicle.Vehicle_ID, vehicle.Model FROM vehicle JOIN vehicle_driver ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID JOIN driver ON driver.Driver_ID = vehicle_driver.Driver_ID GROUP BY vehicle.","SELECT T1.vehicle_id ,  T1.model FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.vehicle_id  =  T2.vehicle_id JOIN driver AS T3 ON T2.driver_id  =  T3.driver_id WHERE T3.name  =  'Jeff Gordon' UNIO"
268,191,extra,other,True,SELECT COUNT(*) FROM driver LEFT JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE vehicle_driver.Driver_ID IS NULL,SELECT count(*) FROM driver WHERE driver_id NOT IN ( SELECT driver_id FROM vehicle_driver )
269,192,extra,wrong_column,True,SELECT COUNT(*) FROM driver AS d LEFT JOIN vehicle_driver AS dv ON d.Driver_ID = dv.Driver_ID WHERE dv.Driver_ID IS NULL,SELECT count(*) FROM driver WHERE driver_id NOT IN ( SELECT driver_id FROM vehicle_driver )
270,251,extra,wrong_table,True,SELECT Model FROM vehicle WHERE Power > (SELECT AVG(Power) FROM vehicle WHERE Total_Production IS NOT NULL),"SELECT product_name FROM Products WHERE product_type_code  =  ""Hardware"" AND product_price  >  (SELECT avg(product_price) FROM Products WHERE product_type_code  =  ""Hardware"")"
271,252,extra,wrong_table,True,SELECT Model FROM vehicle WHERE Power > (SELECT AVG(Power) FROM vehicle),"SELECT product_name FROM Products WHERE product_type_code  =  ""Hardware"" AND product_price  >  (SELECT avg(product_price) FROM Products WHERE product_type_code  =  ""Hardware"")"
272,295,extra,wrong_column,True,"SELECT Customers.customer_phone, Customers.customer_email FROM Customers JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Items.order_id = Customer","SELECT T1.customer_id ,  T2.customer_name ,  T2.customer_phone ,  T2.customer_email FROM Customer_orders AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER B"
273,296,extra,wrong_column,True,"SELECT t3.customer_id, t3.customer_phone, t3.address_id, t2.address_details FROM Customers AS t3 JOIN Customer_Orders AS t4 ON t4.customer_id = t3.customer_id JOIN Addresses AS t2 ON t2.address_id = t","SELECT T1.customer_id ,  T2.customer_name ,  T2.customer_phone ,  T2.customer_email FROM Customer_orders AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER B"
274,301,extra,wrong_table,True,SELECT COUNT(*) FROM Customers LEFT JOIN Orders ON Customers.customer_id = Orders.customer_id WHERE Orders.order_id IS NULL,SELECT count(*) FROM Customers WHERE customer_id NOT IN  ( SELECT customer_id FROM Customer_orders)
275,302,extra,wrong_column,True,SELECT COUNT(*) FROM Customers LEFT JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id WHERE Customer_Orders.order_id IS NULL,SELECT count(*) FROM Customers WHERE customer_id NOT IN  ( SELECT customer_id FROM Customer_orders)
276,313,extra,wrong_table,True,"SELECT DISTINCT Order_Items.order_id, Orders.date_order_placed FROM Order_Items JOIN Products ON Order_Items.product_id = Products.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id WHER","SELECT T1.order_date ,  T1.order_id FROM Customer_Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id WHERE T2.order_quantity  >  6 UNION SELECT T1.order_date ,  T1.order_id FROM Custom"
277,314,extra,extra_clause,True,"SELECT Order_Items.order_id, Customer_Orders.order_date FROM Order_Items JOIN Customer_Orders ON Order_Items.order_id = Customer_Orders.order_id GROUP BY Order_Items.order_id, Customer_Orders.order_da","SELECT T1.order_date ,  T1.order_id FROM Customer_Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id WHERE T2.order_quantity  >  6 UNION SELECT T1.order_date ,  T1.order_id FROM Custom"
278,337,extra,missing_clause,True,SELECT region.Capital FROM region JOIN building ON building.Region_ID = region.Region_ID ORDER BY building.Completed_Year DESC LIMIT 1,SELECT T2.capital FROM building AS T1 JOIN region AS T2 ON T1.Region_ID  =  T2.Region_ID GROUP BY T1.Region_ID ORDER BY COUNT(*) DESC LIMIT 1
279,338,extra,wrong_column,True,"SELECT region.Area, region.Capital FROM region JOIN building ON building.Region_ID = region.Region_ID GROUP BY region.Region_ID ORDER BY COUNT(*) DESC LIMIT 1",SELECT T2.capital FROM building AS T1 JOIN region AS T2 ON T1.Region_ID  =  T2.Region_ID GROUP BY T1.Region_ID ORDER BY COUNT(*) DESC LIMIT 1
280,365,extra,wrong_table,True,SELECT Discount.* FROM Discount JOIN Renting_history ON Renting_history.discount_id = Discount.id GROUP BY Discount.id ORDER BY COUNT(*) DESC LIMIT 1,SELECT t1.customer_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t1.customer_details ORDER BY count(*) DESC LIMIT 1
281,366,extra,wrong_table,True,"SELECT Customers.customer_address FROM Customers JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id GROUP BY Customers.customer_id, Customers.customer_address ORDER BY COUNT(*",select t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_details order by count(*) desc limit 1
282,367,extra,wrong_table,True,SELECT Customers.customer_phone FROM Customer_Orders JOIN Customers ON Customer_Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Items.order_id = Customer_Orders.order_id JOIN Addr,select t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_details order by count(*) desc limit 1
283,368,extra,extra_clause,True,SELECT Customers.Customer_Details FROM Customers_and_Services JOIN Customers ON Customers_and_Services.Customer_ID = Customers.Customer_ID GROUP BY Customers_and_Services.Customer_ID ORDER BY COUNT(DI,select t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_details order by count(*) desc limit 1
284,371,extra,wrong_table,True,SELECT Customers.customer_address FROM Customers JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Items.order_id = Customer_Orders.order_id WHERE O,select distinct t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id where t2.service_id  =  (select service_id from services group by servic
285,372,extra,wrong_table,True,SELECT DISTINCT Customers.customer_address FROM Customer_Orders JOIN Customers ON Customer_Orders.customer_id = Customers.customer_id WHERE Customer_Orders.order_status_code IN ( SELECT order_status_c,select distinct t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id where t2.service_id  =  (select service_id from services group by servic
286,377,extra,wrong_table,True,SELECT Service_Details FROM Services WHERE Service_ID IN ( SELECT Service_ID FROM Customer_Interactions JOIN Customers ON Customer_Interactions.Customer_ID = Customers.Customer_ID WHERE Customers.Cust,SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
287,378,extra,wrong_column,True,SELECT DISTINCT Services.Service_Details FROM Customers_and_Services JOIN Services ON Customers_and_Services.Service_ID = Services.Service_ID JOIN Customers ON Customers_and_Services.Customer_ID = Cus,SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
288,379,extra,wrong_table,True,SELECT DISTINCT Services.Service_Details FROM Services JOIN Customer_Interactions ON Customer_Interactions.Service_ID = Services.Service_ID JOIN Customers ON Customers.Customer_ID = Customer_Interacti,SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
289,380,extra,missing_clause,True,SELECT Services.Service_Details FROM Customers_and_Services JOIN Customers ON Customers_and_Services.Customer_ID = Customers.Customer_ID JOIN Services ON Customers_and_Services.Service_ID = Services.S,SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
290,401,extra,wrong_table,True,"SELECT Model, Power, Top_Speed FROM vehicle WHERE Build_Year IN ('2013', '2014')","SELECT name ,  type_of_powertrain ,  annual_fuel_cost FROM vehicles WHERE model_year  =  2013 OR model_year  =  2014"
291,402,extra,wrong_table,True,"SELECT vehicle.Model, vehicle.Power, vehicle.Total_Production FROM vehicle WHERE vehicle.Top_Speed IN (2013, 2014)","SELECT name ,  type_of_powertrain ,  annual_fuel_cost FROM vehicles WHERE model_year  =  2013 OR model_year  =  2014"
292,429,extra,wrong_column,True,"SELECT Vehicles.name, Vehicles.Model_year FROM Renting_history JOIN Vehicles ON Renting_history.vehicles_id = Vehicles.id GROUP BY Renting_history.vehicles_id ORDER BY COUNT(*) DESC LIMIT 1","SELECT T2.name ,  T2.model_year FROM renting_history AS T1 JOIN vehicles AS T2 ON T1.vehicles_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1"
293,430,extra,missing_clause,True,"SELECT Vehicles.Notes, Vehicles.Model_year FROM Renting_history JOIN Vehicles ON Renting_history.vehicles_id = Vehicles.id ORDER BY Renting_history.total_hours DESC LIMIT 1","SELECT T2.name ,  T2.model_year FROM renting_history AS T1 JOIN vehicles AS T2 ON T1.vehicles_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1"
294,433,extra,wrong_column,True,"SELECT Discount.name FROM Renting_history JOIN Discount ON Renting_history.discount_id = Discount.id GROUP BY Discount.id, Discount.name ORDER BY COUNT(*) DESC LIMIT 1",SELECT T2.name FROM renting_history AS T1 JOIN discount AS T2 ON T1.discount_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1
295,434,extra,wrong_column,True,SELECT Discount.name FROM Renting_history JOIN Discount ON Renting_history.discount_id = Discount.id GROUP BY Renting_history.discount_id ORDER BY COUNT(*) DESC LIMIT 1,SELECT T2.name FROM renting_history AS T1 JOIN discount AS T2 ON T1.discount_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1
296,441,extra,wrong_table,True,SELECT student_id FROM Classes GROUP BY student_id HAVING COUNT(*) >= 2 UNION SELECT student_id FROM Detention GROUP BY student_id HAVING COUNT(*) < 2,"SELECT T1.bio_data ,  T1.student_id FROM Students AS T1 JOIN Classes AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  >=  2 UNION SELECT T1.bio_data ,  T1.student_id FR"
297,442,extra,extra_clause,True,"SELECT Students.student_details, Students.student_id FROM Students LEFT JOIN Classes ON Classes.student_id = Students.student_id LEFT JOIN Detention ON Detention.student_id = Students.student_id GROUP","SELECT T1.bio_data ,  T1.student_id FROM Students AS T1 JOIN Classes AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  >=  2 UNION SELECT T1.bio_data ,  T1.student_id FR"
298,443,extra,extra_clause,True,SELECT DISTINCT Teachers.teacher_details FROM Teachers JOIN Classes ON Classes.teacher_id = Teachers.teacher_id WHERE Classes.class_details LIKE '%data%' AND Teachers.teacher_id NOT IN ( SELECT T12b.t,SELECT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id WHERE T2.class_details LIKE '%data%' EXCEPT SELECT T1.teacher_details FROM Teachers AS T1 JOIN Class
299,444,extra,extra_clause,True,SELECT DISTINCT t10.teacher_details FROM Teachers AS t10 JOIN Classes AS t12 ON t12.teacher_id = t10.teacher_id WHERE t12.class_details LIKE '%data%' AND t10.teacher_id NOT IN ( SELECT t12b.teacher_id,SELECT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id WHERE T2.class_details LIKE '%data%' EXCEPT SELECT T1.teacher_details FROM Teachers AS T1 JOIN Class
300,447,extra,wrong_column,True,"SELECT Student_Loans.amount_of_loan, Student_Loans.date_of_loan FROM Student_Loans JOIN Achievements ON Achievements.student_id = Student_Loans.student_id GROUP BY Student_Loans.student_loan_id HAVING","SELECT amount_of_loan ,  date_of_loan FROM Student_Loans WHERE student_id IN ( SELECT student_id FROM Achievements GROUP BY student_id HAVING count(*)  >=  2 )"
301,448,extra,wrong_column,True,SELECT Student_Loans.date_of_loan FROM Student_Loans JOIN Achievements ON Achievements.student_id = Student_Loans.student_id GROUP BY Student_Loans.student_loan_id HAVING COUNT(*) >= 2,"SELECT amount_of_loan ,  date_of_loan FROM Student_Loans WHERE student_id IN ( SELECT student_id FROM Achievements GROUP BY student_id HAVING count(*)  >=  2 )"
302,449,extra,wrong_table,True,"SELECT driver.Driver_ID, driver.Name, driver.Citizenship, driver.Racing_Series FROM driver JOIN vehicle_driver ON vehicle_driver.Driver_ID = driver.Driver_ID GROUP BY driver.Driver_ID ORDER BY COUNT(*","SELECT T1.teacher_details ,  T1.teacher_id FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id GROUP BY T1.teacher_id ORDER BY count(*) DESC LIMIT 1"
303,450,extra,wrong_column,True,"SELECT Teachers.teacher_id, Classes.teacher_id FROM Classes JOIN Teachers ON Classes.teacher_id = Teachers.teacher_id GROUP BY Teachers.teacher_id, Classes.teacher_id ORDER BY COUNT(*) DESC LIMIT 1","SELECT T1.teacher_details ,  T1.teacher_id FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id GROUP BY T1.teacher_id ORDER BY count(*) DESC LIMIT 1"
304,461,extra,wrong_table,True,"SELECT DISTINCT t11.other_details, t12.class_details FROM Behaviour_Monitoring AS bm JOIN Student_Loans AS t11 ON bm.student_id = t11.student_id JOIN Classes AS t12 ON bm.student_id = t12.student_id W","SELECT T1.bio_data ,  T1.student_details FROM Students AS T1 JOIN Behaviour_Monitoring AS T2 ON T1.student_id  =  T2.student_id WHERE T2.behaviour_monitoring_details IN ( SELECT behaviour_monitoring_d"
305,462,extra,extra_clause,True,"SELECT Students.bio_data, Students.student_details FROM Students JOIN Behaviour_Monitoring ON Behaviour_Monitoring.student_id = Students.student_id WHERE Behaviour_Monitoring.behaviour_monitoring_deta","SELECT T1.bio_data ,  T1.student_details FROM Students AS T1 JOIN Behaviour_Monitoring AS T2 ON T1.student_id  =  T2.student_id WHERE T2.behaviour_monitoring_details IN ( SELECT behaviour_monitoring_d"
