pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,masked_sql,real_sql
191,120,bbc_channels,bbc_channels,,,False,0,True,SELECT T2.C7 FROM T2 INNER JOIN T3 ON T2.C6 = T3.C12 INNER JOIN T1 ON T3.C13 = T1.C1 WHERE T2.C8 > ( SELECT CAST(SUM(T2.C8) AS REAL) / COUNT(T2.C6) FROM T2 INNER JOIN T3 ON T2.C6 = T3.C12 INNER JOIN T1 ON T3.C13 = T1.C1 ),SELECT director.Name FROM director INNER JOIN program ON director.Director_ID = program.Director_ID INNER JOIN channel ON program.Channel_ID = channel.Channel_ID WHERE director.Age > ( SELECT CAST(SUM(director.Age) AS REAL) / COUNT(director.Director_ID) FROM director INNER JOIN program ON director.Director_ID = program.Director_ID INNER JOIN channel ON program.Channel_ID = channel.Channel_ID )
192,135,bbc_channels,bbc_channels,,,False,0,True,"SELECT T1.C1 , T1.C2 FROM T1 INNER JOIN T3 ON T1.C1 = T3.C13 WHERE T1.C5 != ""Hank Baskett""","SELECT channel.Channel_ID , channel.Name FROM channel INNER JOIN program ON channel.Channel_ID = program.Channel_ID WHERE channel.Internet != ""Hank Baskett"""
193,144,tv_shows,tv_shows,,,False,3,False,SELECT T2.C5 FROM T1 AS T1 JOIN T2 ON T1.C1 = T2.C6 GROUP BY T2.C5 ORDER BY COUNT(T2.C5) DESC LIMIT 1,SELECT city_channel_radio.Affiliation FROM city_channel AS city_channel JOIN city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID GROUP BY city_channel_radio.Affiliation ORDER BY COUNT(city_channel_radio.Affiliation) DESC LIMIT 1
194,148,tv_shows,tv_shows,,,False,0,True,"SELECT T2.C7, T2.C8, T2.C10 FROM T2 AS T2 INNER JOIN T3 AS T3 ON T2.C6 = T3.C13 INNER JOIN T1 AS T1 ON T3.C12 = T1.C1 WHERE T2.C8 = 'radios' ORDER BY T2.C11 DESC","SELECT radio.Transmitter, radio.Radio_MHz, radio.RnaG_MHz FROM radio AS radio INNER JOIN city_channel_radio AS city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID INNER JOIN city_channel AS city_channel ON city_channel_radio.City_channel_ID = city_channel.ID WHERE radio.Radio_MHz = 'radios' ORDER BY radio.ERP_kW DESC"
195,150,tv_shows,tv_shows,,,False,0,True,SELECT DISTINCT T2.C7 FROM T2 WHERE T2.C8 NOT IN (SELECT T2.C8 FROM T2 JOIN T1 ON T2.C8 = T1.C5),SELECT DISTINCT radio.Transmitter FROM radio WHERE radio.Radio_MHz NOT IN (SELECT radio.Radio_MHz FROM radio JOIN city_channel ON radio.Radio_MHz = city_channel.Affiliation)
196,151,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T1.C2 FROM T1 INNER JOIN T3 ON T1.C1 = T3.C13 WHERE T1.C4 > 6000 ORDER BY T1.C4 DESC LIMIT 1,SELECT vehicle.Model FROM vehicle INNER JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle.Top_Speed > 6000 ORDER BY vehicle.Top_Speed DESC LIMIT 1
197,152,vehicle_driver,vehicle_driver,,,False,3,False,SELECT T2.C9 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 WHERE T1.C4 > 6000 ORDER BY T1.C4 DESC LIMIT 1,SELECT driver.Name FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE vehicle.Top_Speed > 6000 ORDER BY vehicle.Top_Speed DESC LIMIT 1
198,155,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T3.C12, MAX(T3.C13) FROM T3 JOIN T1 ON T3.C13 = T1.C1 GROUP BY T3.C12","SELECT vehicle_driver.Driver_ID, MAX(vehicle_driver.Vehicle_ID) FROM vehicle_driver JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID GROUP BY vehicle_driver.Driver_ID"
199,156,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T3.C12, count(*) FROM T3 JOIN T1 ON T3.C13 = T1.C1 GROUP BY T3.C12 ORDER BY count(*) DESC LIMIT 1","SELECT vehicle_driver.Driver_ID, count(*) FROM vehicle_driver JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID GROUP BY vehicle_driver.Driver_ID ORDER BY count(*) DESC LIMIT 1"
200,159,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T1.C1 FROM T1 WHERE T1.C5 = (SELECT MIN(T1.C5) FROM T1),SELECT vehicle.Vehicle_ID FROM vehicle WHERE vehicle.Power = (SELECT MIN(vehicle.Power) FROM vehicle)
201,160,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T3.C12 FROM T3 JOIN T2 ON T3.C13 = T2.C8 WHERE T2.C11 = ( SELECT C11 FROM T2 ORDER BY C11 ASC LIMIT 1 ),SELECT vehicle_driver.Driver_ID FROM vehicle_driver JOIN driver ON vehicle_driver.Vehicle_ID = driver.Driver_ID WHERE driver.Racing_Series = ( SELECT Racing_Series FROM driver ORDER BY Racing_Series ASC LIMIT 1 )
202,171,vehicle_driver,vehicle_driver,,,False,3,False,SELECT DISTINCT T2.C9 FROM T3 AS T1 JOIN T2 ON T1.C13 = T2.C8 WHERE T1.C5 > 5000,SELECT DISTINCT driver.Name FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID WHERE vehicle.Power > 5000
203,172,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T2.C9 FROM T2 INNER JOIN T3 ON T2.C8 = T3.C12 INNER JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C5 > 5000,SELECT driver.Name FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Power > 5000
204,177,vehicle_driver,vehicle_driver,,,False,1,True,SELECT C9 FROM T2 WHERE C9 NOT IN (SELECT C10 FROM T3),SELECT Name FROM driver WHERE Name NOT IN (SELECT Citizenship FROM vehicle_driver)
205,178,vehicle_driver,vehicle_driver,,,False,1,True,SELECT T2.C9 FROM T2 INNER JOIN T3 ON T2.C8 = T3.C12 WHERE T3.C13 IS NULL,SELECT driver.Name FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE vehicle_driver.Vehicle_ID IS NULL
206,179,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T1.C5, T1.C2 FROM T1 INNER JOIN T3 ON T1.C1 = T3.C13 WHERE T3.C12 IN (SELECT C12 FROM T2 WHERE C9 = 'Ziyang') OR T1.C4 = 2","SELECT vehicle.Power, vehicle.Model FROM vehicle INNER JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle_driver.Driver_ID IN (SELECT Driver_ID FROM driver WHERE Name = 'Ziyang') OR vehicle.Top_Speed = 2"
207,180,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T1.C1, T1.C2 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 WHERE T2.C12 IN (SELECT T2.C8 FROM T2 WHERE T2.C9 = ""Ziyang"") OR T1.C6 = ""Ziyang""","SELECT vehicle.Vehicle_ID, vehicle.Model FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE driver.Driver_ID IN (SELECT driver.Driver_ID FROM driver WHERE driver.Name = ""Ziyang"") OR vehicle.Builder = ""Ziyang"""
208,183,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T1.C5 FROM T1 WHERE T1.C4 = ( SELECT MAX(T1.C4) FROM T1 ),SELECT vehicle.Power FROM vehicle WHERE vehicle.Top_Speed = ( SELECT MAX(vehicle.Top_Speed) FROM vehicle )
209,184,vehicle_driver,vehicle_driver,,,False,3,False,SELECT COUNT(T3.C5) FROM T3 INNER JOIN T1 ON T3.C13 = T1.C1 WHERE T3.C4 = (SELECT MAX(C4) FROM T1),SELECT COUNT(vehicle_driver.Power) FROM vehicle_driver INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle_driver.Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle)
210,189,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T2.C10 , T2.C9 FROM T2 INNER JOIN T3 ON T2.C8 = T3.C12 INNER JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C2 = 'DJ1'","SELECT driver.Citizenship , driver.Name FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'DJ1'"
211,190,vehicle_driver,vehicle_driver,,,False,3,False,"SELECT T2.C9, T2.C10 FROM T3 AS T3 JOIN T2 ON T3.C13 = T2.C8 WHERE T3.C12 IN (SELECT C12 FROM T3 WHERE C5 = (SELECT C5 FROM T1 WHERE C2 = 'DJ1'))","SELECT driver.Name, driver.Citizenship FROM vehicle_driver AS vehicle_driver JOIN driver ON vehicle_driver.Vehicle_ID = driver.Driver_ID WHERE vehicle_driver.Driver_ID IN (SELECT Driver_ID FROM vehicle_driver WHERE Power = (SELECT Power FROM vehicle WHERE Model = 'DJ1'))"
212,199,online_exams,online_exams,,,False,0,True,"SELECT C3 FROM T1 WHERE C2 LIKE ""%data%"" ORDER BY C3 DESC","SELECT Exam_Date FROM Exams WHERE Subject_Code LIKE ""%data%"" ORDER BY Exam_Date DESC"
213,200,online_exams,online_exams,,,False,0,True,SELECT C3 FROM T1 WHERE C4 LIKE '%data%' ORDER BY C3 DESC,SELECT Exam_Date FROM Exams WHERE Exam_Name LIKE '%data%' ORDER BY Exam_Date DESC
214,213,online_exams,online_exams,,,False,0,True,SELECT T3.C17 FROM T3 GROUP BY T3.C17 ORDER BY COUNT(T3.C17) LIMIT 1,SELECT Student_Assessments.Assessment FROM Student_Assessments GROUP BY Student_Assessments.Assessment ORDER BY COUNT(Student_Assessments.Assessment) LIMIT 1
215,214,online_exams,online_exams,,,False,0,True,SELECT C5 FROM T1 ORDER BY C2 ASC LIMIT 1,SELECT Assessment FROM Student_Assessments ORDER BY Valid_Answer_ID ASC LIMIT 1
216,217,online_exams,online_exams,,,False,0,True,SELECT T3.C10 FROM T3 JOIN T1 ON T3.C11 = T1.C1 WHERE T1.C3 = 'valid' GROUP BY T3.C10 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Student_Assessments.Student_Answer_ID FROM Student_Assessments JOIN Valid_Answers ON Student_Assessments.Valid_Answer_ID = Valid_Answers.Valid_Answer_ID WHERE Valid_Answers.Valid_Answer_Text = 'valid' GROUP BY Student_Assessments.Student_Answer_ID ORDER BY COUNT(*) DESC LIMIT 1
217,218,online_exams,online_exams,,,False,0,True,SELECT C3 FROM T1 GROUP BY C3 ORDER BY COUNT(C3) DESC LIMIT 1,SELECT Valid_Answer_Text FROM Valid_Answers GROUP BY Valid_Answer_Text ORDER BY COUNT(Valid_Answer_Text) DESC LIMIT 1
218,225,online_exams,online_exams,,,False,0,True,SELECT T1.C2 FROM T1 WHERE T1.C1 NOT IN (SELECT T2.C10 FROM T2),SELECT Students.First_Name FROM Students WHERE Students.Student_ID NOT IN (SELECT Student_Answers.Student_ID FROM Student_Answers)
219,226,online_exams,online_exams,,,False,0,True,SELECT T1.C2 FROM T1 WHERE T1.C1 NOT IN ( SELECT T2.C10 FROM T2 ),SELECT Students.First_Name FROM Students WHERE Students.Student_ID NOT IN ( SELECT Student_Answers.Student_ID FROM Student_Answers )
220,227,online_exams,online_exams,,,False,0,True,SELECT T2.C8 FROM T2 JOIN T1 ON T1.C1 = T2.C5 WHERE T2.C9 = 'Normal' INTERSECT SELECT T2.C8 FROM T2 JOIN T1 ON T1.C1 = T2.C5 WHERE T2.C9 = 'Absent',SELECT Student_Answers.Comments FROM Student_Answers JOIN Valid_Answers ON Valid_Answers.Valid_Answer_ID = Student_Answers.Exam_ID WHERE Student_Answers.Student_Answer_Text = 'Normal' INTERSECT SELECT Student_Answers.Comments FROM Student_Answers JOIN Valid_Answers ON Valid_Answers.Valid_Answer_ID = Student_Answers.Exam_ID WHERE Student_Answers.Student_Answer_Text = 'Absent'
221,228,online_exams,online_exams,,,False,0,True,SELECT T2.C8 FROM T2 WHERE T2.C9 = 'Normal' INTERSECT SELECT T2.C8 FROM T2 WHERE T2.C9 = 'Absent',SELECT Student_Answers.Comments FROM Student_Answers WHERE Student_Answers.Student_Answer_Text = 'Normal' INTERSECT SELECT Student_Answers.Comments FROM Student_Answers WHERE Student_Answers.Student_Answer_Text = 'Absent'
222,249,customers_and_orders,customers_and_orders,,,False,0,True,"SELECT T1.C3 , T1.C4 FROM T1 WHERE T1.C4 > ( SELECT AVG(C4) FROM T1 )","SELECT Products.product_name , Products.product_price FROM Products WHERE Products.product_price > ( SELECT AVG(product_price) FROM Products )"
223,250,customers_and_orders,customers_and_orders,,,False,0,True,SELECT T1.C2 FROM T1 WHERE T1.C4 > ( SELECT avg(C4) FROM T1 ),SELECT Products.product_type_code FROM Products WHERE Products.product_price > ( SELECT avg(product_price) FROM Products )
224,253,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C2 FROM T1 WHERE C3 = 'Clothes' ORDER BY C4 DESC LIMIT 1,SELECT product_type_code FROM Products WHERE product_name = 'Clothes' ORDER BY product_price DESC LIMIT 1
225,254,customers_and_orders,customers_and_orders,,,False,0,True,SELECT T1.C3 FROM T1 WHERE T1.C4 = (SELECT max(C4) FROM T1),SELECT Products.product_name FROM Products WHERE Products.product_price = (SELECT max(product_price) FROM Products)
226,255,customers_and_orders,customers_and_orders,,,False,0,True,"SELECT T1.C1 , T1.C3 FROM T1 WHERE T1.C2 = ""Hardware"" ORDER BY T1.C4 LIMIT 1","SELECT Products.product_id , Products.product_name FROM Products WHERE Products.product_type_code = ""Hardware"" ORDER BY Products.product_price LIMIT 1"
227,256,customers_and_orders,customers_and_orders,,,False,0,True,"SELECT T1.C1 , T1.C2 FROM T1 WHERE T1.C3 = 'Hardware' ORDER BY T1.C4 LIMIT 1","SELECT Products.product_id , Products.product_type_code FROM Products WHERE Products.product_name = 'Hardware' ORDER BY Products.product_price LIMIT 1"
228,267,customers_and_orders,customers_and_orders,,,False,0,True,SELECT T2.C2 FROM T1 AS T1 JOIN T1 AS T2 ON T1.C1 = T2.C1 GROUP BY T2.C2 ORDER BY COUNT(T1.C1) DESC LIMIT 1,SELECT T2.product_type_code FROM Products AS Products JOIN Products AS T2 ON Products.product_id = T2.product_id GROUP BY T2.product_type_code ORDER BY COUNT(Products.product_id) DESC LIMIT 1
229,268,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C2) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_type_code) DESC LIMIT 1
230,277,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C5 FROM T1 WHERE C6 GROUP BY C5 ORDER BY COUNT(*) DESC LIMIT 1,SELECT customer_address FROM Customers WHERE customer_phone GROUP BY customer_address ORDER BY COUNT(*) DESC LIMIT 1
231,278,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C5 FROM T1 GROUP BY C5 ORDER BY COUNT(C5) DESC LIMIT 1,SELECT customer_name FROM Customers GROUP BY customer_name ORDER BY COUNT(customer_name) DESC LIMIT 1
232,279,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C6 FROM T1 GROUP BY C6 ORDER BY COUNT(C6) LIMIT 1,SELECT customer_phone FROM Customers GROUP BY customer_phone ORDER BY COUNT(customer_phone) LIMIT 1
233,280,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C2) LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(payment_method_code) LIMIT 1
234,287,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C1) LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_id) LIMIT 1
235,288,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C2) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_type_code) ASC LIMIT 1
236,299,customers_and_orders,customers_and_orders,,,False,0,True,SELECT T2.C7 FROM T2 GROUP BY T2.C7 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Order_Items.product_id FROM Order_Items GROUP BY Order_Items.product_id ORDER BY COUNT(*) DESC LIMIT 1
237,300,customers_and_orders,customers_and_orders,,,False,0,True,SELECT T3.C14 FROM T3 JOIN T2 ON T3.C12 = T2.C7 GROUP BY T3.C14 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Order_Items.order_quantity FROM Order_Items JOIN Customer_Orders ON Order_Items.order_id = Customer_Orders.order_id GROUP BY Order_Items.order_quantity ORDER BY COUNT(*) DESC LIMIT 1
238,303,customers_and_orders,customers_and_orders,,,False,0,True,SELECT T1.C3 FROM T1 WHERE T1.C1 NOT IN (SELECT T3.C11 FROM T3 WHERE T3.C12 != ''),SELECT Products.product_name FROM Products WHERE Products.product_id NOT IN (SELECT Order_Items.product_id FROM Order_Items WHERE Order_Items.order_quantity != '')
239,304,customers_and_orders,customers_and_orders,,,False,0,True,SELECT T1.C3 FROM T1 WHERE T1.C3 NOT IN (SELECT T3.C12 FROM T3),SELECT Products.product_name FROM Products WHERE Products.product_name NOT IN (SELECT Order_Items.order_quantity FROM Order_Items)
240,40,e_commerce,e_commerce,,,False,3,False,"SELECT T7.C28, T2.C8, T2.C9 FROM T2 INNER JOIN T7 ON T7.C28 = T2.C7 INNER JOIN T5 ON T5.C19 = T7.C28 INNER JOIN T4 ON T4.C15 = T5.C20 WHERE T4.C16 = T2.C7 GROUP BY T7.C28 HAVING COUNT(T7.C28) > 2 INTERSECT SELECT T7.C28 FROM T7 WHERE T7.C29 > 2 INTERSECT SELECT T5.C20 FROM T5 WHERE T5.C21 > 3","SELECT Shipment_Items.shipment_id, Customers.gender_code, Customers.customer_first_name FROM Customers INNER JOIN Shipment_Items ON Shipment_Items.shipment_id = Customers.customer_id INNER JOIN Order_Items ON Order_Items.order_item_id = Shipment_Items.shipment_id INNER JOIN Orders ON Orders.order_id = Order_Items.product_id WHERE Orders.customer_id = Customers.customer_id GROUP BY Shipment_Items.shipment_id HAVING COUNT(Shipment_Items.shipment_id) > 2 INTERSECT SELECT Shipment_Items.shipment_id FROM Shipment_Items WHERE Shipment_Items.order_item_id > 2 INTERSECT SELECT Order_Items.product_id FROM Order_Items WHERE Order_Items.order_id > 3"
241,41,e_commerce,e_commerce,,,False,3,False,"SELECT T2.C7, T2.C8, T2.C9 FROM T2 AS T1 JOIN T4 AS T2 ON T1.C7 = T2.C16 JOIN T5 AS T3 ON T2.C15 = T3.C21 WHERE T3.C20 > 2 AND T3.C20 >= 3","SELECT Customers.customer_id, Customers.gender_code, Customers.customer_first_name FROM Customers AS Products JOIN Orders AS Customers ON Products.customer_id = Customers.customer_id JOIN Order_Items AS Customer_Payment_Methods ON Customers.order_id = Customer_Payment_Methods.order_id WHERE Customer_Payment_Methods.product_id > 2 AND Customer_Payment_Methods.product_id >= 3"
242,46,e_commerce,e_commerce,,,False,0,True,"SELECT C2 , C3 , C4 FROM T1 WHERE C1 NOT IN (SELECT C8 FROM T2)","SELECT gender_code , customer_first_name , customer_middle_initial FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Orders)"
243,47,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2, T1.C3, T1.C4 FROM T1 WHERE T1.C1 NOT IN (SELECT T2.C8 FROM T2)","SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial FROM Customers WHERE Customers.customer_id NOT IN (SELECT Orders.customer_id FROM Orders)"
244,48,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1 , T1.C3 , T1.C4 , T1.C5 FROM T1 AS T1 LEFT JOIN T2 AS T2 ON T1.C1 = T2.C8 WHERE T2.C10 = '00:00:00'","SELECT Products.product_id , Products.product_name , Products.product_price , Products.product_color FROM Products AS Products LEFT JOIN Orders AS Orders ON Products.product_id = Orders.customer_id WHERE Orders.date_order_placed = '00:00:00'"
245,52,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1 , T1.C3 , T1.C4 FROM T1 AS T1 JOIN T5 AS T5 ON T5.C20 = T1.C1 JOIN T7 AS T7 ON T7.C28 = T6.C23 JOIN T6 AS T6 ON T6.C24 = T6.C24 JOIN T4 AS T4 ON T4.C16 = T6.C24 JOIN T3 AS T3 ON T3.C13 = T4.C16 WHERE T5.C21 = T4.C15 GROUP BY T1.C3 ORDER BY COUNT(T5.C21) DESC LIMIT 1","SELECT Products.product_id , Products.product_name , Products.product_price FROM Products AS Products JOIN Order_Items AS Order_Items ON Order_Items.product_id = Products.product_id JOIN Shipment_Items AS Shipment_Items ON Shipment_Items.shipment_id = Shipments.shipment_id JOIN Shipments AS Shipments ON Shipments.order_id = Shipments.order_id JOIN Orders AS Orders ON Orders.customer_id = Shipments.order_id JOIN Customer_Payment_Methods AS Customer_Payment_Methods ON Customer_Payment_Methods.customer_id = Orders.customer_id WHERE Order_Items.order_id = Orders.order_id GROUP BY Products.product_name ORDER BY COUNT(Order_Items.order_id) DESC LIMIT 1"
246,53,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1 , T1.C3 , T1.C4 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C8 GROUP BY T2.C8 ORDER BY COUNT(*) DESC LIMIT 1","SELECT Products.product_id , Products.product_name , Products.product_price FROM Products AS Products JOIN Order_Items AS Order_Items ON Products.product_id = Order_Items.product_id GROUP BY Order_Items.product_id ORDER BY COUNT(*) DESC LIMIT 1"
247,54,e_commerce,e_commerce,,,False,0,True,"SELECT T2.C7 , SUM(T1.C4) FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C8 GROUP BY T2.C7 ORDER BY SUM(T1.C4) ASC LIMIT 1","SELECT Orders.order_id , SUM(Products.product_price) FROM Products AS Products JOIN Orders AS Orders ON Products.product_id = Orders.customer_id GROUP BY Orders.order_id ORDER BY SUM(Products.product_price) ASC LIMIT 1"
248,55,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1, sum(T2.C6) FROM T2 INNER JOIN T1 ON T2.C7 = T1.C1 GROUP BY T1.C1 ORDER BY sum(T2.C6) ASC LIMIT 1","SELECT Orders.order_id, sum(Order_Items.product_id) FROM Order_Items INNER JOIN Orders ON Order_Items.order_id = Orders.order_id GROUP BY Orders.order_id ORDER BY sum(Order_Items.product_id) ASC LIMIT 1"
249,72,e_commerce,e_commerce,,,False,0,True,"SELECT DISTINCT T1.C3, T1.C4, T1.C6 FROM T1 AS T1 JOIN T4 AS T4 ON T1.C1 = T4.C18 JOIN T2 AS T2 ON T4.C19 = T2.C7 WHERE T2.C8 = 'female'","SELECT DISTINCT Products.product_name, Products.product_price, Products.product_description FROM Products AS Products JOIN Order_Items AS Order_Items ON Products.product_id = Order_Items.product_id JOIN Customers AS Customers ON Order_Items.order_id = Customers.customer_id WHERE Customers.gender_code = 'female'"
250,73,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C3, T1.C4, T1.C6 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C7 WHERE T2.C8 = 'female'","SELECT Products.product_name, Products.product_price, Products.product_description FROM Products AS Products JOIN Customers AS Customers ON Products.product_id = Customers.customer_id WHERE Customers.gender_code = 'female'"
251,88,e_commerce,e_commerce,,,False,0,True,"SELECT C3 , C6 FROM T1 WHERE C4 > (SELECT AVG(C4) FROM T1)","SELECT product_name , product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)"
252,89,e_commerce,e_commerce,,,False,0,True,"SELECT C4, C6 FROM T1 WHERE C4 > ( SELECT AVG(C4) FROM T1 )","SELECT product_price, product_size FROM Products WHERE product_price > ( SELECT AVG(product_price) FROM Products )"
253,90,e_commerce,e_commerce,,,False,0,True,SELECT COUNT(C3) FROM T1 WHERE C2 = 0,SELECT COUNT(product_name) FROM Products WHERE parent_product_id = 0
254,91,e_commerce,e_commerce,,,False,0,True,SELECT COUNT(T1.C3) FROM T1 WHERE T1.C1 NOT IN (SELECT T2.C8 FROM T2),SELECT COUNT(Products.product_name) FROM Products WHERE Products.product_id NOT IN (SELECT Order_Items.product_id FROM Order_Items)
255,92,e_commerce,e_commerce,,,False,2,True,SELECT COUNT(T1.C1) FROM T1 LEFT JOIN T2 ON T1.C1 = T2.C7 WHERE T2.C8 IS NULL,SELECT COUNT(Customers.customer_id) FROM Customers LEFT JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id WHERE Customer_Payment_Methods.payment_method_code IS NULL
256,93,e_commerce,e_commerce,,,False,1,True,SELECT count(*) FROM T1 WHERE C2 IS NULL,SELECT count(*) FROM Customers WHERE gender_code IS NULL
257,106,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C3 , T1.C5 , T1.C6 FROM T1 GROUP BY T1.C2 ORDER BY COUNT(T1.C2) ASC LIMIT 1","SELECT Customers.email_address , Customers.town_city , Customers.county FROM Customers GROUP BY Customers.gender_code ORDER BY COUNT(Customers.gender_code) ASC LIMIT 1"
258,107,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C3, T1.C5, T1.C6 FROM T1 WHERE T1.C2 = (SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C2) ASC LIMIT 1)","SELECT Customers.email_address, Customers.town_city, Customers.county FROM Customers WHERE Customers.gender_code = (SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY COUNT(gender_code) ASC LIMIT 1)"
259,118,e_commerce,e_commerce,,,False,0,True,"SELECT C4 , C6 , C5 FROM T1 WHERE C3 < ( SELECT MAX(C3) FROM T1 )","SELECT product_color , product_description , product_size FROM Products WHERE product_price < ( SELECT MAX(product_price) FROM Products )"
260,119,e_commerce,e_commerce,,,False,0,True,"SELECT C5 , C6 , C4 FROM T1 WHERE C3 < ( SELECT MAX(C3) FROM T1 )","SELECT product_size , product_description , product_color FROM Products WHERE product_price < ( SELECT MAX(product_price) FROM Products )"
261,125,bbc_channels,bbc_channels,,,False,0,True,"SELECT T2.C6 , count(*) FROM T3 AS T1 JOIN T2 AS T2 ON T1.C12 = T2.C6 GROUP BY T2.C6 ORDER BY count(*) DESC LIMIT 1","SELECT director.Director_ID , count(*) FROM program AS channel JOIN director AS director ON channel.Director_ID = director.Director_ID GROUP BY director.Director_ID ORDER BY count(*) DESC LIMIT 1"
262,126,bbc_channels,bbc_channels,,,False,0,True,"SELECT T2.C7, T2.C8 FROM T2 INNER JOIN T3 ON T2.C6 = T3.C12 INNER JOIN T1 ON T3.C13 = T1.C1 WHERE T3.C9 = ( SELECT MAX(C9) FROM T3 )","SELECT director.Name, director.Age FROM director INNER JOIN program ON director.Director_ID = program.Director_ID INNER JOIN channel ON program.Channel_ID = channel.Channel_ID WHERE program.Program_ID = ( SELECT MAX(Program_ID) FROM program )"
263,130,bbc_channels,bbc_channels,,,False,1,True,SELECT COUNT(C5) FROM T1 WHERE C3 IS NULL,SELECT COUNT(Internet) FROM channel WHERE Analogue_terrestrial_channel IS NULL
