pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,masked_sql,real_sql
183,76,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C7, T2.C10, SUM(T4.C17) as total_cost FROM T2 LEFT JOIN T4 ON T2.C7 = T4.C16 GROUP BY T2.C7, T2.C10","SELECT Orders.order_id, Orders.date_order_placed, SUM(Shipments.invoice_number) as total_cost FROM Orders LEFT JOIN Shipments ON Orders.order_id = Shipments.order_id GROUP BY Orders.order_id, Orders.date_order_placed"
184,77,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T5.C18, T5.C21, SUM(T6.C24) FROM T5 JOIN T6 ON T5.C18 = T6.C24 GROUP BY T5.C18, T5.C21","SELECT Orders.order_id, Orders.date_order_placed, SUM(Order_Items.order_id) FROM Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id GROUP BY Orders.order_id, Orders.date_order_placed"
185,98,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C5, T1.C3 FROM T1","SELECT Products.product_color, Products.product_name FROM Products"
186,99,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C5, T1.C3 FROM T1","SELECT Products.product_color, Products.product_name FROM Products"
187,108,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T4.C15 FROM T4 JOIN T1 ON T4.C13 = T1.C1 JOIN T2 ON T1.C1 = T2.C7 GROUP BY T1.C1 HAVING COUNT(DISTINCT T2.C8) >= 2,SELECT Orders.date_order_placed FROM Orders JOIN Customers ON Orders.customer_id = Customers.customer_id JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id GROUP BY Customers.customer_id HAVING COUNT(DISTINCT Customer_Payment_Methods.payment_method_code) >= 2
188,109,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T4.C15 FROM T1 JOIN T2 ON T1.C1 = T2.C7 JOIN T4 ON T1.C1 = T4.C13 WHERE T1.C1 IN ( SELECT T1.C1 FROM T1 JOIN T2 ON T1.C1 = T2.C7 GROUP BY T1.C1 HAVING COUNT(DISTINCT T2.C8) >= 2 ),SELECT DISTINCT Orders.date_order_placed FROM Customers JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id JOIN Orders ON Customers.customer_id = Orders.customer_id WHERE Customers.customer_id IN ( SELECT Customers.customer_id FROM Customers JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id GROUP BY Customers.customer_id HAVING COUNT(DISTINCT Customer_Payment_Methods.payment_method_code) >= 2 )
189,110,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C8, COUNT(*) as count FROM T2 GROUP BY C8 ORDER BY count ASC LIMIT 1","SELECT order_item_status_code, COUNT(*) as count FROM Order_Items GROUP BY order_item_status_code ORDER BY count ASC LIMIT 1"
190,111,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C8 FROM T2 GROUP BY C8 ORDER BY COUNT(*) ASC LIMIT 1,SELECT order_item_status_code FROM Order_Items GROUP BY order_item_status_code ORDER BY COUNT(*) ASC LIMIT 1
191,120,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.C7 FROM T2 WHERE T2.C8 > (SELECT AVG(C8) FROM T2),SELECT director.Name FROM director WHERE director.Age > (SELECT AVG(Age) FROM director)
192,135,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C1, C5 FROM T1 WHERE C2 != 'Hank Baskett'","SELECT Channel_ID, Internet FROM channel WHERE Name != 'Hank Baskett'"
193,144,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C5 FROM T1 WHERE C2 = 'city' GROUP BY C5 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Affiliation FROM city_channel WHERE City = 'city' GROUP BY Affiliation ORDER BY COUNT(*) DESC LIMIT 1
194,148,tv_shows,tv_shows,,,False,3,False,,claude-haiku-4-5-20251001,"SELECT T2.C7, T2.C9, T1.C4 FROM T1 JOIN T3 ON T1.C1 = T3.C12 JOIN T2 ON T2.C6 = T3.C13 ORDER BY T1.C4 DESC","SELECT radio.Transmitter, radio.2FM_MHz, city_channel.Owned_Since FROM city_channel JOIN city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID JOIN radio ON radio.Radio_ID = city_channel_radio.Radio_ID ORDER BY city_channel.Owned_Since DESC"
195,150,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T2.C7 FROM T2 WHERE T2.C6 NOT IN ( SELECT T2.C6 FROM T2 JOIN T1 ON T2.C6 = T1.C1 WHERE T1.C5 IS NOT NULL ),SELECT DISTINCT radio.Transmitter FROM radio WHERE radio.Radio_ID NOT IN ( SELECT radio.Radio_ID FROM radio JOIN city_channel ON radio.Radio_ID = city_channel.ID WHERE city_channel.Affiliation IS NOT NULL )
196,151,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 WHERE C5 = (SELECT C5 FROM T1 WHERE C5 > 6000 ORDER BY C4 DESC LIMIT 1) AND C5 > 6000,SELECT Model FROM vehicle WHERE Power = (SELECT Power FROM vehicle WHERE Power > 6000 ORDER BY Top_Speed DESC LIMIT 1) AND Power > 6000
197,152,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 WHERE T1.C5 > 6000 ORDER BY T1.C4 DESC LIMIT 1,SELECT vehicle.Model FROM vehicle WHERE vehicle.Power > 6000 ORDER BY vehicle.Top_Speed DESC LIMIT 1
198,155,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT MAX(vehicle_count) AS max_vehicles, C12 FROM ( SELECT C12, COUNT(C5) AS vehicle_count FROM T3 JOIN T1 ON T3.C13 = T1.C1 GROUP BY C12 ) ORDER BY vehicle_count DESC LIMIT 1","SELECT MAX(vehicle_count) AS max_vehicles, Driver_ID FROM ( SELECT Driver_ID, COUNT(Power) AS vehicle_count FROM vehicle_driver JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID GROUP BY Driver_ID ) ORDER BY vehicle_count DESC LIMIT 1"
199,156,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C8, count(T1.C5) FROM T2 JOIN T3 ON T2.C8 = T3.C12 JOIN T1 ON T3.C13 = T1.C1 GROUP BY T2.C8 ORDER BY count(T1.C5) DESC LIMIT 1","SELECT driver.Driver_ID, count(vehicle.Power) FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID GROUP BY driver.Driver_ID ORDER BY count(vehicle.Power) DESC LIMIT 1"
200,159,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C1 FROM T1 JOIN T3 ON T1.C1 = T3.C13 JOIN T2 ON T2.C8 = T3.C12 GROUP BY T1.C1 ORDER BY COUNT(T2.C11) ASC LIMIT 1,SELECT vehicle.Vehicle_ID FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON driver.Driver_ID = vehicle_driver.Driver_ID GROUP BY vehicle.Vehicle_ID ORDER BY COUNT(driver.Racing_Series) ASC LIMIT 1
201,160,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C5 FROM T1 JOIN T3 ON T1.C1 = T3.C13 JOIN T2 ON T3.C12 = T2.C8 GROUP BY T1.C5 ORDER BY COUNT(T2.C11) ASC LIMIT 1,SELECT vehicle.Power FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID GROUP BY vehicle.Power ORDER BY COUNT(driver.Racing_Series) ASC LIMIT 1
202,171,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T2.C9 FROM T2 JOIN T3 ON T2.C8 = T3.C12 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C5 > 5000,SELECT DISTINCT driver.Name FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Power > 5000
203,172,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T2.C9 FROM T2 JOIN T3 ON T2.C8 = T3.C12 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C5 > 5000,SELECT DISTINCT driver.Name FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Power > 5000
204,177,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 WHERE T1.C1 NOT IN (SELECT DISTINCT T3.C13 FROM T3),SELECT vehicle.Model FROM vehicle WHERE vehicle.Vehicle_ID NOT IN (SELECT DISTINCT vehicle_driver.Vehicle_ID FROM vehicle_driver)
205,178,vehicle_driver,vehicle_driver,,,False,1,True,,claude-haiku-4-5-20251001,SELECT DISTINCT C2 FROM T1 WHERE C1 NOT IN (SELECT C13 FROM T3),SELECT DISTINCT Model FROM vehicle WHERE Vehicle_ID NOT IN (SELECT Vehicle_ID FROM vehicle_driver)
206,179,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.C1, T1.C2 FROM T1 LEFT JOIN T3 ON T1.C1 = T3.C13 LEFT JOIN T2 ON T3.C12 = T2.C8 GROUP BY T1.C1, T1.C2 HAVING COUNT(DISTINCT T3.C12) = 2 OR T1.C6 = 'Ziyang'","SELECT DISTINCT vehicle.Vehicle_ID, vehicle.Model FROM vehicle LEFT JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID LEFT JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID GROUP BY vehicle.Vehicle_ID, vehicle.Model HAVING COUNT(DISTINCT vehicle_driver.Driver_ID) = 2 OR vehicle.Builder = 'Ziyang'"
207,180,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.C1, T1.C2 FROM T1 WHERE T1.C1 IN ( SELECT T1.C1 FROM T1 JOIN T3 ON T1.C1 = T3.C13 GROUP BY T1.C1 HAVING COUNT(DISTINCT T3.C12) = 2 ) OR T1.C6 = 'Ziyang'","SELECT DISTINCT vehicle.Vehicle_ID, vehicle.Model FROM vehicle WHERE vehicle.Vehicle_ID IN ( SELECT vehicle.Vehicle_ID FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID GROUP BY vehicle.Vehicle_ID HAVING COUNT(DISTINCT vehicle_driver.Driver_ID) = 2 ) OR vehicle.Builder = 'Ziyang'"
208,183,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1 WHERE C4 = (SELECT MAX(C4) FROM T1),SELECT COUNT(*) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle)
209,184,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(C5) FROM T1 WHERE C4 = (SELECT MAX(C4) FROM T1),SELECT COUNT(Power) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle)
210,189,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C9, T2.C10 FROM T2 JOIN T3 ON T2.C8 = T3.C12 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C2 = 'DJ1'","SELECT driver.Name, driver.Citizenship FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'DJ1'"
211,190,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C9, T2.C10 FROM T2 JOIN T3 ON T2.C8 = T3.C12 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C2 = 'DJ1'","SELECT driver.Name, driver.Citizenship FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'DJ1'"
212,199,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C3 FROM T1 WHERE C2 LIKE '%data%' ORDER BY C3 DESC,SELECT Exam_Date FROM Exams WHERE Subject_Code LIKE '%data%' ORDER BY Exam_Date DESC
213,200,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C3 FROM T1 WHERE C2 LIKE '%data%' ORDER BY C3 DESC,SELECT Exam_Date FROM Exams WHERE Subject_Code LIKE '%data%' ORDER BY Exam_Date DESC
214,213,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C17 FROM T3 JOIN T2 ON T3.C13 = T2.C12 JOIN T1 ON T2.C10 = T1.C1 GROUP BY C17 ORDER BY count(*) ASC LIMIT 1,SELECT Assessment FROM Student_Assessments JOIN Student_Answers ON Student_Assessments.Student_Answer_ID = Student_Answers.Student_Answer_Text JOIN Students ON Student_Answers.Student_ID = Students.Student_ID GROUP BY Assessment ORDER BY count(*) ASC LIMIT 1
215,214,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C5, COUNT(*) as frequency FROM T1 GROUP BY C5 ORDER BY frequency ASC LIMIT 1","SELECT Assessment, COUNT(*) as frequency FROM Student_Assessments GROUP BY Assessment ORDER BY frequency ASC LIMIT 1"
216,217,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C3 FROM T1 GROUP BY C3 ORDER BY count(*) DESC LIMIT 1,SELECT Valid_Answer_Text FROM Valid_Answers GROUP BY Valid_Answer_Text ORDER BY count(*) DESC LIMIT 1
217,218,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C3 FROM T1 GROUP BY C3 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Valid_Answer_Text FROM Valid_Answers GROUP BY Valid_Answer_Text ORDER BY COUNT(*) DESC LIMIT 1
218,225,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 WHERE C1 NOT IN (SELECT DISTINCT C10 FROM T2),SELECT First_Name FROM Students WHERE Student_ID NOT IN (SELECT DISTINCT Student_ID FROM Student_Answers)
219,226,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 LEFT JOIN T2 ON T1.C1 = T2.C10 WHERE T2.C10 IS NULL,SELECT Students.First_Name FROM Students LEFT JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID WHERE Student_Answers.Student_ID IS NULL
220,227,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.C9 FROM T2 WHERE T2.C6 IN ( SELECT T2.C6 FROM T2 WHERE T2.C8 = 'Normal' INTERSECT SELECT T2.C6 FROM T2 WHERE T2.C8 = 'Absent' ),SELECT Student_Answers.Student_Answer_Text FROM Student_Answers WHERE Student_Answers.Student_ID IN ( SELECT Student_Answers.Student_ID FROM Student_Answers WHERE Student_Answers.Comments = 'Normal' INTERSECT SELECT Student_Answers.Student_ID FROM Student_Answers WHERE Student_Answers.Comments = 'Absent' )
221,228,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.C9 FROM T2 WHERE T2.C6 IN ( SELECT T2.C6 FROM T2 WHERE T2.C8 = 'Normal' INTERSECT SELECT T2.C6 FROM T2 WHERE T2.C8 = 'Absent' ),SELECT Student_Answers.Student_Answer_Text FROM Student_Answers WHERE Student_Answers.Student_ID IN ( SELECT Student_Answers.Student_ID FROM Student_Answers WHERE Student_Answers.Comments = 'Normal' INTERSECT SELECT Student_Answers.Student_ID FROM Student_Answers WHERE Student_Answers.Comments = 'Absent' )
222,249,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C3 FROM T1 WHERE C4 > (SELECT AVG(C4) FROM T1),SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)
223,250,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C3 FROM T1 WHERE C4 > (SELECT AVG(C4) FROM T1),SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)
224,253,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C3 FROM T1 WHERE C2 = 'Clothes' ORDER BY C4 DESC LIMIT 1,SELECT product_name FROM Products WHERE product_type_code = 'Clothes' ORDER BY product_price DESC LIMIT 1
225,254,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 WHERE C3 = 'Clothes' ORDER BY C4 DESC LIMIT 1,SELECT product_type_code FROM Products WHERE product_name = 'Clothes' ORDER BY product_price DESC LIMIT 1
226,255,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C3 FROM T1 WHERE T1.C2 = 'Hardware' ORDER BY T1.C4 ASC LIMIT 1","SELECT Products.product_id, Products.product_name FROM Products WHERE Products.product_type_code = 'Hardware' ORDER BY Products.product_price ASC LIMIT 1"
227,256,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C2 FROM T1 WHERE T1.C3 = 'Hardware' ORDER BY T1.C4 ASC LIMIT 1","SELECT Products.product_id, Products.product_type_code FROM Products WHERE Products.product_name = 'Hardware' ORDER BY Products.product_price ASC LIMIT 1"
228,267,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1
229,268,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1
230,277,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C5 FROM T1 GROUP BY C5 ORDER BY COUNT(C6) DESC LIMIT 1,SELECT customer_address FROM Customers GROUP BY customer_address ORDER BY COUNT(customer_phone) DESC LIMIT 1
231,278,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(*) DESC LIMIT 1,SELECT address_id FROM Customers GROUP BY address_id ORDER BY COUNT(*) DESC LIMIT 1
232,279,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C6 FROM T1 WHERE C5 = (SELECT C5 FROM T1 GROUP BY C5 ORDER BY COUNT(DISTINCT C6) ASC LIMIT 1),SELECT customer_phone FROM Customers WHERE customer_address = (SELECT customer_address FROM Customers GROUP BY customer_address ORDER BY COUNT(DISTINCT customer_phone) ASC LIMIT 1)
233,280,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C6 FROM T1 WHERE C5 IN (SELECT C5 FROM T1 GROUP BY C5 ORDER BY COUNT(*) ASC LIMIT 1),SELECT customer_phone FROM Customers WHERE customer_address IN (SELECT customer_address FROM Customers GROUP BY customer_address ORDER BY COUNT(*) ASC LIMIT 1)
234,287,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(*) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1
235,288,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(*) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1
236,299,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C8 FROM T2 GROUP BY C8 ORDER BY count(*) DESC LIMIT 1,SELECT order_quantity FROM Order_Items GROUP BY order_quantity ORDER BY count(*) DESC LIMIT 1
237,300,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C14 FROM T3 GROUP BY C14 ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_quantity FROM Order_Items GROUP BY order_quantity ORDER BY COUNT(*) DESC LIMIT 1
238,303,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C3 FROM T1 EXCEPT SELECT T1.C3 FROM T1 JOIN T3 ON T1.C1 = T3.C11 WHERE T3.C12 IS NOT NULL,SELECT Products.product_name FROM Products EXCEPT SELECT Products.product_name FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id WHERE Order_Items.order_quantity IS NOT NULL
239,304,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T1.C3 FROM T1 LEFT JOIN T3 ON T1.C1 = T3.C11 WHERE T3.C11 IS NULL,SELECT DISTINCT Products.product_name FROM Products LEFT JOIN Order_Items ON Products.product_id = Order_Items.product_id WHERE Order_Items.product_id IS NULL
240,40,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T2.C7, T2.C8, T2.C9 FROM T2 WHERE T2.C7 IN ( SELECT T2.C7 FROM T2 JOIN T4 ON T4.C16 = T2.C7 GROUP BY T2.C7 HAVING COUNT(DISTINCT T4.C15) > 2 ) AND T2.C7 IN ( SELECT T5.C20 FROM T5 GROUP BY T5.C20 HAVING COUNT(T5.C19) >= 3 )","SELECT DISTINCT Customers.customer_id, Customers.gender_code, Customers.customer_first_name FROM Customers WHERE Customers.customer_id IN ( SELECT Customers.customer_id FROM Customers JOIN Orders ON Orders.customer_id = Customers.customer_id GROUP BY Customers.customer_id HAVING COUNT(DISTINCT Orders.order_id) > 2 ) AND Customers.customer_id IN ( SELECT Order_Items.product_id FROM Order_Items GROUP BY Order_Items.product_id HAVING COUNT(Order_Items.order_item_id) >= 3 )"
241,41,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T2.C7, T2.C8, T2.C9 FROM T2 JOIN T4 ON T2.C7 = T4.C16 JOIN T5 ON T4.C15 = T5.C21 WHERE T2.C7 IN ( SELECT T4.C16 FROM T4 GROUP BY T4.C16 HAVING COUNT(DISTINCT T4.C15) > 2 ) AND T2.C7 IN ( SELECT T5.C20 FROM T5 GROUP BY T5.C20 HAVING COUNT(*) >= 3 )","SELECT DISTINCT Customers.customer_id, Customers.gender_code, Customers.customer_first_name FROM Customers JOIN Orders ON Customers.customer_id = Orders.customer_id JOIN Order_Items ON Orders.order_id = Order_Items.order_id WHERE Customers.customer_id IN ( SELECT Orders.customer_id FROM Orders GROUP BY Orders.customer_id HAVING COUNT(DISTINCT Orders.order_id) > 2 ) AND Customers.customer_id IN ( SELECT Order_Items.product_id FROM Order_Items GROUP BY Order_Items.product_id HAVING COUNT(*) >= 3 )"
242,46,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C2, C3, C4 FROM T1 WHERE C1 NOT IN (SELECT C8 FROM T2)","SELECT gender_code, customer_first_name, customer_middle_initial FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Orders)"
243,47,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, T1.C3, T1.C4 FROM T1 WHERE C1 NOT IN (SELECT DISTINCT C8 FROM T2)","SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Orders)"
244,48,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C3, T1.C4, T1.C6 FROM T1 WHERE T1.C1 NOT IN ( SELECT T1.C1 FROM T1 JOIN T3 ON T1.C1 = T3.C12 JOIN T2 ON T3.C13 = T2.C7 GROUP BY T1.C1 HAVING COUNT(T2.C10) >= 2 )","SELECT Products.product_id, Products.product_name, Products.product_price, Products.product_size FROM Products WHERE Products.product_id NOT IN ( SELECT Products.product_id FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id GROUP BY Products.product_id HAVING COUNT(Orders.date_order_placed) >= 2 )"
245,52,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C3, T1.C4, COUNT(*) as frequency FROM T1 JOIN T5 ON T1.C1 = T5.C20 GROUP BY T1.C1, T1.C3, T1.C4 ORDER BY frequency DESC LIMIT 1","SELECT Products.product_id, Products.product_name, Products.product_price, COUNT(*) as frequency FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id GROUP BY Products.product_id, Products.product_name, Products.product_price ORDER BY frequency DESC LIMIT 1"
246,53,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C3, T1.C4 FROM T1 JOIN T2 ON T1.C1 = T2.C8 JOIN T4 ON T2.C7 = T4.C17 GROUP BY T1.C1 ORDER BY COUNT(*) DESC LIMIT 1","SELECT Products.product_id, Products.product_name, Products.product_price FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id GROUP BY Products.product_id ORDER BY COUNT(*) DESC LIMIT 1"
247,54,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C7, SUM(T1.C4) FROM T1 JOIN T3 ON T1.C1 = T3.C12 JOIN T2 ON T3.C13 = T2.C7 GROUP BY T2.C7 ORDER BY SUM(T1.C4) ASC LIMIT 1","SELECT Orders.order_id, SUM(Products.product_price) FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id GROUP BY Orders.order_id ORDER BY SUM(Products.product_price) ASC LIMIT 1"
248,55,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, SUM(T2.C6) as total_cost FROM T1 JOIN T2 ON T1.C1 = T2.C7 GROUP BY T1.C1 ORDER BY total_cost ASC LIMIT 1","SELECT Orders.order_id, SUM(Order_Items.product_id) as total_cost FROM Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id GROUP BY Orders.order_id ORDER BY total_cost ASC LIMIT 1"
