pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
190,111,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,SELECT order_status_code FROM Orders GROUP BY order_status_code ORDER BY COUNT(*) ASC LIMIT 1,SELECT order_status_code FROM Orders GROUP BY order_status_code ORDER BY COUNT(*) ASC LIMIT 1
191,120,bbc_channels,bbc_channels,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Name FROM director WHERE Age > (SELECT AVG(Age) FROM director),SELECT Name FROM director WHERE Age > (SELECT AVG(Age) FROM director)
192,135,bbc_channels,bbc_channels,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT Channel_ID, Name FROM channel WHERE Channel_ID NOT IN ( SELECT T1.Channel_ID FROM director_admin AS T1 JOIN director AS T2 ON T1.Director_ID = T2.Director_ID WHERE T2.Name = 'Hank Baskett' )","SELECT Channel_ID, Name FROM channel WHERE Channel_ID NOT IN ( SELECT T1.Channel_ID FROM director_admin AS T1 JOIN director AS T2 ON T1.Director_ID = T2.Director_ID WHERE T2.Name = 'Hank Baskett' )"
193,144,tv_shows,tv_shows,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Affiliation FROM city_channel GROUP BY Affiliation ORDER BY COUNT(*) DESC LIMIT 1,SELECT Affiliation FROM city_channel GROUP BY Affiliation ORDER BY COUNT(*) DESC LIMIT 1
194,148,tv_shows,tv_shows,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT r.Transmitter, cc.Station_name FROM city_channel_radio AS ccr JOIN radio AS r ON ccr.Radio_ID = r.Radio_ID JOIN city_channel AS cc ON ccr.City_channel_ID = cc.ID ORDER BY CAST(r.ERP_kW AS REAL) DESC","SELECT r.Transmitter, cc.Station_name FROM city_channel_radio AS ccr JOIN radio AS r ON ccr.Radio_ID = r.Radio_ID JOIN city_channel AS cc ON ccr.City_channel_ID = cc.ID ORDER BY CAST(r.ERP_kW AS REAL) DESC"
195,150,tv_shows,tv_shows,,,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT T1.Transmitter FROM radio AS T1 LEFT JOIN city_channel_radio AS T2 ON T1.Radio_ID = T2.Radio_ID WHERE T2.City_channel_ID IS NULL,SELECT DISTINCT T1.Transmitter FROM radio AS T1 LEFT JOIN city_channel_radio AS T2 ON T1.Radio_ID = T2.Radio_ID WHERE T2.City_channel_ID IS NULL
196,151,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Model FROM vehicle WHERE Power > 6000 ORDER BY Top_Speed DESC LIMIT 1,SELECT Model FROM vehicle WHERE Power > 6000 ORDER BY Top_Speed DESC LIMIT 1
197,152,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Model FROM vehicle WHERE Power > 6000 ORDER BY Top_Speed DESC LIMIT 1,SELECT Model FROM vehicle WHERE Power > 6000 ORDER BY Top_Speed DESC LIMIT 1
198,155,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT t1.Driver_ID, COUNT(DISTINCT t1.Vehicle_ID) AS vehicle_count FROM vehicle_driver AS t1 GROUP BY t1.Driver_ID ORDER BY vehicle_count DESC LIMIT 1","SELECT t1.Driver_ID, COUNT(DISTINCT t1.Vehicle_ID) AS vehicle_count FROM vehicle_driver AS t1 GROUP BY t1.Driver_ID ORDER BY vehicle_count DESC LIMIT 1"
199,156,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT T1.Driver_ID, COUNT(DISTINCT T1.Vehicle_ID) AS vehicle_count FROM vehicle_driver AS T1 GROUP BY T1.Driver_ID ORDER BY vehicle_count DESC LIMIT 1","SELECT T1.Driver_ID, COUNT(DISTINCT T1.Vehicle_ID) AS vehicle_count FROM vehicle_driver AS T1 GROUP BY T1.Driver_ID ORDER BY vehicle_count DESC LIMIT 1"
200,159,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID ORDER BY COUNT(*) ASC LIMIT 1,SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID ORDER BY COUNT(*) ASC LIMIT 1
201,160,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID ORDER BY COUNT(*) ASC LIMIT 1,SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID ORDER BY COUNT(*) ASC LIMIT 1
202,171,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID JOIN vehicle AS T3 ON T2.Vehicle_ID = T3.Vehicle_ID WHERE T3.Power > 5000,SELECT DISTINCT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID JOIN vehicle AS T3 ON T2.Vehicle_ID = T3.Vehicle_ID WHERE T3.Power > 5000
203,172,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT d.Name FROM driver AS d JOIN vehicle_driver AS vd ON vd.Driver_ID = d.Driver_ID JOIN vehicle AS v ON v.Vehicle_ID = vd.Vehicle_ID WHERE v.Power > 5000,SELECT DISTINCT d.Name FROM driver AS d JOIN vehicle_driver AS vd ON vd.Driver_ID = d.Driver_ID JOIN vehicle AS v ON v.Vehicle_ID = vd.Vehicle_ID WHERE v.Power > 5000
204,177,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,SELECT v.Model FROM vehicle AS v LEFT JOIN vehicle_driver AS vd ON v.Vehicle_ID = vd.Vehicle_ID WHERE vd.Driver_ID IS NULL,SELECT v.Model FROM vehicle AS v LEFT JOIN vehicle_driver AS vd ON v.Vehicle_ID = vd.Vehicle_ID WHERE vd.Driver_ID IS NULL
205,178,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Model FROM vehicle WHERE Vehicle_ID NOT IN ( SELECT Vehicle_ID FROM vehicle_driver ),SELECT Model FROM vehicle WHERE Vehicle_ID NOT IN ( SELECT Vehicle_ID FROM vehicle_driver )
206,179,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT Vehicle_ID, Model FROM vehicle WHERE Builder = 'Ziyang' OR Vehicle_ID IN ( SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(DISTINCT Driver_ID) = 2 )","SELECT Vehicle_ID, Model FROM vehicle WHERE Builder = 'Ziyang' OR Vehicle_ID IN ( SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(DISTINCT Driver_ID) = 2 )"
207,180,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT Vehicle_ID, Model FROM vehicle WHERE Builder = 'Ziyang' OR Vehicle_ID IN ( SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(DISTINCT Driver_ID) = 2 )","SELECT Vehicle_ID, Model FROM vehicle WHERE Builder = 'Ziyang' OR Vehicle_ID IN ( SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(DISTINCT Driver_ID) = 2 )"
208,183,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,SELECT COUNT(*) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle),SELECT COUNT(*) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle)
209,184,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,SELECT COUNT(*) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle),SELECT COUNT(*) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle)
210,189,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT d.Name, d.Citizenship FROM driver AS d JOIN vehicle_driver AS vd ON vd.Driver_ID = d.Driver_ID JOIN vehicle AS v ON v.Vehicle_ID = vd.Vehicle_ID WHERE v.Model = 'DJ1'","SELECT d.Name, d.Citizenship FROM driver AS d JOIN vehicle_driver AS vd ON vd.Driver_ID = d.Driver_ID JOIN vehicle AS v ON v.Vehicle_ID = vd.Vehicle_ID WHERE v.Model = 'DJ1'"
211,190,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT DISTINCT d.Name, d.Citizenship FROM driver AS d JOIN vehicle_driver AS vd ON d.Driver_ID = vd.Driver_ID JOIN vehicle AS v ON vd.Vehicle_ID = v.Vehicle_ID WHERE v.Model = 'DJ1'","SELECT DISTINCT d.Name, d.Citizenship FROM driver AS d JOIN vehicle_driver AS vd ON d.Driver_ID = vd.Driver_ID JOIN vehicle AS v ON vd.Vehicle_ID = v.Vehicle_ID WHERE v.Model = 'DJ1'"
212,199,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Exam_Date FROM Exams WHERE lower(Subject_Code) LIKE '%data%' ORDER BY Exam_Date DESC,SELECT Exam_Date FROM Exams WHERE lower(Subject_Code) LIKE '%data%' ORDER BY Exam_Date DESC
213,200,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Exam_Date FROM Exams WHERE Subject_Code LIKE '%data%' ORDER BY Exam_Date DESC,SELECT Exam_Date FROM Exams WHERE Subject_Code LIKE '%data%' ORDER BY Exam_Date DESC
214,213,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Assessment FROM Student_Assessments GROUP BY Assessment ORDER BY COUNT(*) ASC LIMIT 1,SELECT Assessment FROM Student_Assessments GROUP BY Assessment ORDER BY COUNT(*) ASC LIMIT 1
215,214,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Assessment FROM Student_Assessments GROUP BY Assessment ORDER BY COUNT(*) ASC LIMIT 1,SELECT Assessment FROM Student_Assessments GROUP BY Assessment ORDER BY COUNT(*) ASC LIMIT 1
216,217,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Valid_Answer_Text FROM Valid_Answers GROUP BY Valid_Answer_Text ORDER BY COUNT(*) DESC LIMIT 1,SELECT Valid_Answer_Text FROM Valid_Answers GROUP BY Valid_Answer_Text ORDER BY COUNT(*) DESC LIMIT 1
217,218,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,hybrid,SELECT va.Valid_Answer_Text FROM Student_Assessments AS sa JOIN Valid_Answers AS va ON sa.Valid_Answer_ID = va.Valid_Answer_ID GROUP BY va.Valid_Answer_Text ORDER BY COUNT(*) DESC LIMIT 1,SELECT va.Valid_Answer_Text FROM Student_Assessments AS sa JOIN Valid_Answers AS va ON sa.Valid_Answer_ID = va.Valid_Answer_ID GROUP BY va.Valid_Answer_Text ORDER BY COUNT(*) DESC LIMIT 1
218,225,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,hybrid,SELECT s.First_Name FROM Students AS s LEFT JOIN Student_Answers AS sa ON sa.Student_ID = s.Student_ID WHERE sa.Student_ID IS NULL,SELECT s.First_Name FROM Students AS s LEFT JOIN Student_Answers AS sa ON sa.Student_ID = s.Student_ID WHERE sa.Student_ID IS NULL
219,226,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT s.First_Name FROM Students AS s LEFT JOIN Student_Answers AS sa ON sa.Student_ID = s.Student_ID WHERE sa.Student_ID IS NULL,SELECT DISTINCT s.First_Name FROM Students AS s LEFT JOIN Student_Answers AS sa ON sa.Student_ID = s.Student_ID WHERE sa.Student_ID IS NULL
220,227,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT Student_Answer_Text FROM Student_Answers WHERE Comments IN ('Normal','Absent') GROUP BY Student_Answer_Text HAVING COUNT(DISTINCT Comments) = 2","SELECT Student_Answer_Text FROM Student_Answers WHERE Comments IN ('Normal','Absent') GROUP BY Student_Answer_Text HAVING COUNT(DISTINCT Comments) = 2"
221,228,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT Student_Answer_Text FROM Student_Answers WHERE Comments IN ('Normal','Absent') GROUP BY Student_Answer_Text HAVING COUNT(DISTINCT Comments) = 2","SELECT Student_Answer_Text FROM Student_Answers WHERE Comments IN ('Normal','Absent') GROUP BY Student_Answer_Text HAVING COUNT(DISTINCT Comments) = 2"
222,249,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products),SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)
223,250,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products),SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)
224,253,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT product_name FROM Products WHERE product_type_code = ""Clothes"" ORDER BY product_price DESC LIMIT 1","SELECT product_name FROM Products WHERE product_type_code = ""Clothes"" ORDER BY product_price DESC LIMIT 1"
225,254,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT product_name FROM Products WHERE product_type_code = 'Clothes' AND product_price = (SELECT MAX(product_price) FROM Products WHERE product_type_code = 'Clothes'),SELECT product_name FROM Products WHERE product_type_code = 'Clothes' AND product_price = (SELECT MAX(product_price) FROM Products WHERE product_type_code = 'Clothes')
226,255,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT product_id, product_name FROM Products WHERE product_type_code = 'Hardware' ORDER BY product_price ASC LIMIT 1","SELECT product_id, product_name FROM Products WHERE product_type_code = 'Hardware' ORDER BY product_price ASC LIMIT 1"
227,256,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT product_id, product_name FROM Products WHERE product_type_code = 'Hardware' ORDER BY product_price ASC LIMIT 1","SELECT product_id, product_name FROM Products WHERE product_type_code = 'Hardware' ORDER BY product_price ASC LIMIT 1"
228,267,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1
229,268,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1
230,277,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1
231,278,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1
232,279,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT customer_name FROM Customers WHERE payment_method_code IN ( SELECT payment_method_code FROM Customers GROUP BY payment_method_code HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Customers GROUP BY payment_method_code ) ) ),SELECT customer_name FROM Customers WHERE payment_method_code IN ( SELECT payment_method_code FROM Customers GROUP BY payment_method_code HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Customers GROUP BY payment_method_code ) ) )
233,280,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT customer_name FROM Customers WHERE payment_method_code IN ( SELECT payment_method_code FROM Customers GROUP BY payment_method_code HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Customers GROUP BY payment_method_code ) ) ),SELECT customer_name FROM Customers WHERE payment_method_code IN ( SELECT payment_method_code FROM Customers GROUP BY payment_method_code HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Customers GROUP BY payment_method_code ) ) )
234,287,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1
235,288,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1
236,299,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT order_status_code FROM Customer_Orders GROUP BY order_status_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_status_code FROM Customer_Orders GROUP BY order_status_code ORDER BY COUNT(*) DESC LIMIT 1
237,300,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT order_status_code FROM Customer_Orders GROUP BY order_status_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_status_code FROM Customer_Orders GROUP BY order_status_code ORDER BY COUNT(*) DESC LIMIT 1
238,303,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT product_name FROM Products WHERE product_id NOT IN ( SELECT product_id FROM Order_Items ),SELECT product_name FROM Products WHERE product_id NOT IN ( SELECT product_id FROM Order_Items )
239,304,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,hybrid,SELECT p.product_name FROM Products AS p LEFT JOIN Order_Items AS oi ON oi.product_id = p.product_id WHERE oi.product_id IS NULL,SELECT p.product_name FROM Products AS p LEFT JOIN Order_Items AS oi ON oi.product_id = p.product_id WHERE oi.product_id IS NULL
240,40,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT c.customer_id, c.customer_first_name, c.customer_last_name FROM Customers AS c JOIN Orders AS o ON o.customer_id = c.customer_id JOIN Order_Items AS oi ON oi.order_id = o.order_id GROUP BY c.customer_id, c.customer_first_name, c.customer_last_name HAVING COUNT(DISTINCT o.order_id) > 2 AND COUNT(oi.order_item_id) >= 3","SELECT c.customer_id, c.customer_first_name, c.customer_last_name FROM Customers AS c JOIN Orders AS o ON o.customer_id = c.customer_id JOIN Order_Items AS oi ON oi.order_id = o.order_id GROUP BY c.customer_id, c.customer_first_name, c.customer_last_name HAVING COUNT(DISTINCT o.order_id) > 2 AND COUNT(oi.order_item_id) >= 3"
241,41,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT C.customer_id, C.customer_first_name, C.customer_last_name FROM Customers AS C JOIN Orders AS O ON O.customer_id = C.customer_id JOIN Order_Items AS OI ON OI.order_id = O.order_id GROUP BY C.customer_id, C.customer_first_name, C.customer_last_name HAVING COUNT(DISTINCT O.order_id) > 2 AND COUNT(OI.order_item_id) >= 3","SELECT C.customer_id, C.customer_first_name, C.customer_last_name FROM Customers AS C JOIN Orders AS O ON O.customer_id = C.customer_id JOIN Order_Items AS OI ON OI.order_id = O.order_id GROUP BY C.customer_id, C.customer_first_name, C.customer_last_name HAVING COUNT(DISTINCT O.order_id) > 2 AND COUNT(OI.order_item_id) >= 3"
242,46,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT customer_first_name, customer_middle_initial, customer_last_name FROM Customers WHERE customer_id NOT IN ( SELECT customer_id FROM Orders )","SELECT customer_first_name, customer_middle_initial, customer_last_name FROM Customers WHERE customer_id NOT IN ( SELECT customer_id FROM Orders )"
243,47,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT c.customer_first_name, c.customer_last_name, c.customer_middle_initial FROM Customers AS c LEFT JOIN Orders AS o ON o.customer_id = c.customer_id WHERE o.order_id IS NULL","SELECT c.customer_first_name, c.customer_last_name, c.customer_middle_initial FROM Customers AS c LEFT JOIN Orders AS o ON o.customer_id = c.customer_id WHERE o.order_id IS NULL"
244,48,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT P.product_id, P.product_name, P.product_price, P.product_color FROM Products AS P LEFT JOIN Order_Items AS OI ON OI.product_id = P.product_id GROUP BY P.product_id, P.product_name, P.product_price, P.product_color HAVING COUNT(OI.order_item_id) < 2","SELECT P.product_id, P.product_name, P.product_price, P.product_color FROM Products AS P LEFT JOIN Order_Items AS OI ON OI.product_id = P.product_id GROUP BY P.product_id, P.product_name, P.product_price, P.product_color HAVING COUNT(OI.order_item_id) < 2"
245,52,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT p.product_id, p.product_name, p.product_price FROM Products AS p JOIN Order_Items AS oi ON oi.product_id = p.product_id GROUP BY p.product_id, p.product_name, p.product_price ORDER BY COUNT(*) DESC LIMIT 1","SELECT p.product_id, p.product_name, p.product_price FROM Products AS p JOIN Order_Items AS oi ON oi.product_id = p.product_id GROUP BY p.product_id, p.product_name, p.product_price ORDER BY COUNT(*) DESC LIMIT 1"
246,53,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT p.product_id, p.product_name, p.product_price FROM Products AS p JOIN Order_Items AS oi ON oi.product_id = p.product_id GROUP BY p.product_id, p.product_name, p.product_price HAVING COUNT(*) = ( SELECT MAX(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Order_Items GROUP BY product_id ) AS t )","SELECT p.product_id, p.product_name, p.product_price FROM Products AS p JOIN Order_Items AS oi ON oi.product_id = p.product_id GROUP BY p.product_id, p.product_name, p.product_price HAVING COUNT(*) = ( SELECT MAX(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Order_Items GROUP BY product_id ) AS t )"
247,54,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT T1.order_id, SUM(T2.product_price) AS total_price FROM Order_Items AS T1 JOIN Products AS T2 ON T1.product_id = T2.product_id GROUP BY T1.order_id ORDER BY total_price ASC LIMIT 1","SELECT T1.order_id, SUM(T2.product_price) AS total_price FROM Order_Items AS T1 JOIN Products AS T2 ON T1.product_id = T2.product_id GROUP BY T1.order_id ORDER BY total_price ASC LIMIT 1"
248,55,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT o.order_id, COUNT(*) AS total_cost FROM Orders AS o JOIN Order_Items AS oi ON oi.order_id = o.order_id GROUP BY o.order_id ORDER BY total_cost ASC LIMIT 1","SELECT o.order_id, COUNT(*) AS total_cost FROM Orders AS o JOIN Order_Items AS oi ON oi.order_id = o.order_id GROUP BY o.order_id ORDER BY total_cost ASC LIMIT 1"
249,72,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT DISTINCT P.product_name, P.product_price, P.product_description FROM Customers AS C JOIN Orders AS O ON O.customer_id = C.customer_id JOIN Order_Items AS OI ON OI.order_id = O.order_id JOIN Products AS P ON P.product_id = OI.product_id WHERE C.gender_code = 'Female'","SELECT DISTINCT P.product_name, P.product_price, P.product_description FROM Customers AS C JOIN Orders AS O ON O.customer_id = C.customer_id JOIN Order_Items AS OI ON OI.order_id = O.order_id JOIN Products AS P ON P.product_id = OI.product_id WHERE C.gender_code = 'Female'"
250,73,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT DISTINCT T2.product_name, T2.product_price, T2.product_description FROM Customers AS T1 JOIN Products AS T2 WHERE T1.gender_code = 'F'","SELECT DISTINCT T2.product_name, T2.product_price, T2.product_description FROM Customers AS T1 JOIN Products AS T2 WHERE T1.gender_code = 'F'"
251,88,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)","SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)"
252,89,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)","SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)"
253,90,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,SELECT COUNT(*) FROM Products WHERE parent_product_id IS NULL,SELECT COUNT(*) FROM Products WHERE parent_product_id IS NULL
254,91,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,SELECT COUNT(*) FROM Products AS T1 LEFT JOIN Order_Items AS T2 ON T1.product_id = T2.product_id WHERE T2.order_item_id IS NULL,SELECT COUNT(*) FROM Products AS T1 LEFT JOIN Order_Items AS T2 ON T1.product_id = T2.product_id WHERE T2.order_item_id IS NULL
255,92,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,SELECT COUNT(*) FROM Customers AS c LEFT JOIN Customer_Payment_Methods AS pm ON c.customer_id = pm.customer_id WHERE pm.customer_id IS NULL,SELECT COUNT(*) FROM Customers AS c LEFT JOIN Customer_Payment_Methods AS pm ON c.customer_id = pm.customer_id WHERE pm.customer_id IS NULL
256,93,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,SELECT COUNT(*) FROM Customers AS c LEFT JOIN Customer_Payment_Methods AS pm ON c.customer_id = pm.customer_id WHERE pm.customer_id IS NULL,SELECT COUNT(*) FROM Customers AS c LEFT JOIN Customer_Payment_Methods AS pm ON c.customer_id = pm.customer_id WHERE pm.customer_id IS NULL
257,106,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT email_address, town_city, county FROM Customers WHERE gender_code IN ( SELECT gender_code FROM Customers GROUP BY gender_code HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Customers GROUP BY gender_code ) ) )","SELECT email_address, town_city, county FROM Customers WHERE gender_code IN ( SELECT gender_code FROM Customers GROUP BY gender_code HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Customers GROUP BY gender_code ) ) )"
258,107,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT c.email_address, c.town_city, c.county FROM Customers AS c WHERE c.gender_code = ( SELECT c2.gender_code FROM Customers AS c2 JOIN Orders AS o2 ON o2.customer_id = c2.customer_id GROUP BY c2.gender_code ORDER BY COUNT(o2.order_id) ASC LIMIT 1 )","SELECT c.email_address, c.town_city, c.county FROM Customers AS c WHERE c.gender_code = ( SELECT c2.gender_code FROM Customers AS c2 JOIN Orders AS o2 ON o2.customer_id = c2.customer_id GROUP BY c2.gender_code ORDER BY COUNT(o2.order_id) ASC LIMIT 1 )"
259,118,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,hybrid,"SELECT product_color, product_description, product_size FROM Products WHERE product_price < (SELECT MAX(product_price) FROM Products)","SELECT product_color, product_description, product_size FROM Products WHERE product_price < (SELECT MAX(product_price) FROM Products)"
