pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,masked_sql,real_sql
198,155,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT COUNT(Vehicle_ID) AS max_vehicles, Driver_ID FROM vehicle_driver GROUP BY Driver_ID ORDER BY COUNT(Vehicle_ID) DESC LIMIT 1","SELECT COUNT(Vehicle_ID) AS max_vehicles, Driver_ID FROM vehicle_driver GROUP BY Driver_ID ORDER BY COUNT(Vehicle_ID) DESC LIMIT 1"
199,156,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT Driver_ID, count(*) as vehicle_count FROM vehicle_driver GROUP BY Driver_ID ORDER BY vehicle_count DESC LIMIT 1","SELECT Driver_ID, count(*) as vehicle_count FROM vehicle_driver GROUP BY Driver_ID ORDER BY vehicle_count DESC LIMIT 1"
200,159,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID ORDER BY COUNT(*) ASC LIMIT 1,SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID ORDER BY COUNT(*) ASC LIMIT 1
201,160,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID ORDER BY COUNT(*) ASC LIMIT 1,SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID ORDER BY COUNT(*) ASC LIMIT 1
202,171,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID JOIN vehicle AS T3 ON T2.Vehicle_ID = T3.Vehicle_ID WHERE T3.Power > 5000,SELECT DISTINCT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID JOIN vehicle AS T3 ON T2.Vehicle_ID = T3.Vehicle_ID WHERE T3.Power > 5000
203,172,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT driver.Name FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Power > 5000,SELECT DISTINCT driver.Name FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Power > 5000
204,177,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Model FROM vehicle WHERE Vehicle_ID NOT IN (SELECT Vehicle_ID FROM vehicle_driver),SELECT Model FROM vehicle WHERE Vehicle_ID NOT IN (SELECT Vehicle_ID FROM vehicle_driver)
205,178,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Model FROM vehicle WHERE Vehicle_ID NOT IN (SELECT Vehicle_ID FROM vehicle_driver),SELECT Model FROM vehicle WHERE Vehicle_ID NOT IN (SELECT Vehicle_ID FROM vehicle_driver)
206,179,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT v.Vehicle_ID, v.Model FROM vehicle v WHERE v.Vehicle_ID IN ( SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(Driver_ID) = 2 ) OR v.Builder = 'Ziyang'","SELECT DISTINCT v.Vehicle_ID, v.Model FROM vehicle v WHERE v.Vehicle_ID IN ( SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(Driver_ID) = 2 ) OR v.Builder = 'Ziyang'"
207,180,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT v.Vehicle_ID, v.Model FROM vehicle v WHERE v.Vehicle_ID IN ( SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(Driver_ID) = 2 ) OR v.Builder = 'Ziyang'","SELECT DISTINCT v.Vehicle_ID, v.Model FROM vehicle v WHERE v.Vehicle_ID IN ( SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(Driver_ID) = 2 ) OR v.Builder = 'Ziyang'"
208,183,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle),SELECT COUNT(*) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle)
209,184,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle),SELECT COUNT(*) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle)
210,189,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT driver.Name, driver.Citizenship FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'DJ1'","SELECT driver.Name, driver.Citizenship FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'DJ1'"
211,190,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT driver.Name, driver.Citizenship FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'DJ1'","SELECT driver.Name, driver.Citizenship FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'DJ1'"
212,199,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Exam_Date FROM Exams WHERE Subject_Code LIKE '%data%' ORDER BY Exam_Date DESC,SELECT Exam_Date FROM Exams WHERE Subject_Code LIKE '%data%' ORDER BY Exam_Date DESC
213,200,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Exam_Date FROM Exams WHERE Subject_Code LIKE '%data%' ORDER BY Exam_Date DESC,SELECT Exam_Date FROM Exams WHERE Subject_Code LIKE '%data%' ORDER BY Exam_Date DESC
214,213,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Assessment FROM Student_Assessments GROUP BY Assessment ORDER BY count(*) ASC LIMIT 1,SELECT Assessment FROM Student_Assessments GROUP BY Assessment ORDER BY count(*) ASC LIMIT 1
215,214,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Assessment FROM Student_Assessments GROUP BY Assessment ORDER BY count(*) ASC LIMIT 1,SELECT Assessment FROM Student_Assessments GROUP BY Assessment ORDER BY count(*) ASC LIMIT 1
216,217,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Valid_Answer_Text FROM Valid_Answers GROUP BY Valid_Answer_Text ORDER BY count(*) DESC LIMIT 1,SELECT Valid_Answer_Text FROM Valid_Answers GROUP BY Valid_Answer_Text ORDER BY count(*) DESC LIMIT 1
217,218,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT Valid_Answer_Text FROM Valid_Answers WHERE Valid_Answer_ID IN (SELECT Valid_Answer_ID FROM Student_Assessments GROUP BY Valid_Answer_ID ORDER BY COUNT(*) DESC LIMIT 1),SELECT Valid_Answer_Text FROM Valid_Answers WHERE Valid_Answer_ID IN (SELECT Valid_Answer_ID FROM Student_Assessments GROUP BY Valid_Answer_ID ORDER BY COUNT(*) DESC LIMIT 1)
218,225,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT First_Name FROM Students WHERE Student_ID NOT IN (SELECT DISTINCT Student_ID FROM Student_Answers),SELECT First_Name FROM Students WHERE Student_ID NOT IN (SELECT DISTINCT Student_ID FROM Student_Answers)
219,226,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT First_Name FROM Students WHERE Student_ID NOT IN (SELECT DISTINCT Student_ID FROM Student_Answers),SELECT First_Name FROM Students WHERE Student_ID NOT IN (SELECT DISTINCT Student_ID FROM Student_Answers)
220,227,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT sa.Student_Answer_Text FROM Student_Answers sa WHERE sa.Comments = 'Normal' AND EXISTS ( SELECT 1 FROM Student_Answers sa2 WHERE sa2.Student_ID = sa.Student_ID AND sa2.Comments = 'Absent' ),SELECT DISTINCT sa.Student_Answer_Text FROM Student_Answers sa WHERE sa.Comments = 'Normal' AND EXISTS ( SELECT 1 FROM Student_Answers sa2 WHERE sa2.Student_ID = sa.Student_ID AND sa2.Comments = 'Absent' )
221,228,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT sa.Student_Answer_Text FROM Student_Answers sa WHERE sa.Comments = 'Normal' AND sa.Student_ID IN ( SELECT Student_ID FROM Student_Answers WHERE Comments = 'Absent' ) AND sa.Student_ID IN ( SELECT Student_ID FROM Student_Answers WHERE Comments = 'Normal' ),SELECT DISTINCT sa.Student_Answer_Text FROM Student_Answers sa WHERE sa.Comments = 'Normal' AND sa.Student_ID IN ( SELECT Student_ID FROM Student_Answers WHERE Comments = 'Absent' ) AND sa.Student_ID IN ( SELECT Student_ID FROM Student_Answers WHERE Comments = 'Normal' )
222,249,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products),SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)
223,250,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products),SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)
224,253,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_name FROM Products WHERE product_type_code = 'Clothes' ORDER BY product_price DESC LIMIT 1,SELECT product_name FROM Products WHERE product_type_code = 'Clothes' ORDER BY product_price DESC LIMIT 1
225,254,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_name FROM Products WHERE product_type_code = 'Clothes' ORDER BY product_price DESC LIMIT 1,SELECT product_name FROM Products WHERE product_type_code = 'Clothes' ORDER BY product_price DESC LIMIT 1
226,255,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT product_id, product_name FROM Products WHERE product_type_code = 'Hardware' ORDER BY product_price ASC LIMIT 1","SELECT product_id, product_name FROM Products WHERE product_type_code = 'Hardware' ORDER BY product_price ASC LIMIT 1"
227,256,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT product_id, product_name FROM Products WHERE product_type_code = ""Hardware"" ORDER BY product_price ASC LIMIT 1","SELECT product_id, product_name FROM Products WHERE product_type_code = ""Hardware"" ORDER BY product_price ASC LIMIT 1"
228,267,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1
229,268,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1
230,277,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) DESC LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) DESC LIMIT 1
231,278,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1
232,279,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT customer_name FROM Customers WHERE payment_method_code = (SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(*) ASC LIMIT 1),SELECT customer_name FROM Customers WHERE payment_method_code = (SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(*) ASC LIMIT 1)
233,280,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT customer_name FROM Customers WHERE payment_method_code = (SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) ASC LIMIT 1),SELECT customer_name FROM Customers WHERE payment_method_code = (SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) ASC LIMIT 1)
234,287,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) ASC LIMIT 1
235,288,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1
236,299,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT order_status_code FROM Customer_Orders GROUP BY order_status_code ORDER BY count(*) DESC LIMIT 1,SELECT order_status_code FROM Customer_Orders GROUP BY order_status_code ORDER BY count(*) DESC LIMIT 1
237,300,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT order_status_code FROM Customer_Orders GROUP BY order_status_code ORDER BY count(*) DESC LIMIT 1,SELECT order_status_code FROM Customer_Orders GROUP BY order_status_code ORDER BY count(*) DESC LIMIT 1
238,303,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_name FROM Products WHERE product_id NOT IN (SELECT product_id FROM Order_Items),SELECT product_name FROM Products WHERE product_id NOT IN (SELECT product_id FROM Order_Items)
239,304,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT product_name FROM Products WHERE product_id NOT IN (SELECT DISTINCT product_id FROM Order_Items),SELECT product_name FROM Products WHERE product_id NOT IN (SELECT DISTINCT product_id FROM Order_Items)
240,40,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT c.customer_id, c.customer_first_name, c.customer_last_name FROM Customers c WHERE c.customer_id IN ( SELECT customer_id FROM Orders GROUP BY customer_id HAVING COUNT(order_id) > 2 ) AND c.customer_id IN ( SELECT o.customer_id FROM Orders o JOIN Order_Items oi ON o.order_id = oi.order_id GROUP BY o.customer_id HAVING COUNT(oi.order_item_id) >= 3 )","SELECT DISTINCT c.customer_id, c.customer_first_name, c.customer_last_name FROM Customers c WHERE c.customer_id IN ( SELECT customer_id FROM Orders GROUP BY customer_id HAVING COUNT(order_id) > 2 ) AND c.customer_id IN ( SELECT o.customer_id FROM Orders o JOIN Order_Items oi ON o.order_id = oi.order_id GROUP BY o.customer_id HAVING COUNT(oi.order_item_id) >= 3 )"
241,41,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.customer_id, T1.customer_first_name, T1.customer_last_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id = T2.customer_id JOIN Order_Items AS T3 ON T2.order_id = T3.order_id GROUP BY T1.customer_id, T1.customer_first_name, T1.customer_last_name HAVING COUNT(DISTINCT T2.order_id) > 2 AND COUNT(T3.order_item_id) >= 3","SELECT DISTINCT T1.customer_id, T1.customer_first_name, T1.customer_last_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id = T2.customer_id JOIN Order_Items AS T3 ON T2.order_id = T3.order_id GROUP BY T1.customer_id, T1.customer_first_name, T1.customer_last_name HAVING COUNT(DISTINCT T2.order_id) > 2 AND COUNT(T3.order_item_id) >= 3"
242,46,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT customer_first_name, customer_middle_initial, customer_last_name FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Orders)","SELECT customer_first_name, customer_middle_initial, customer_last_name FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Orders)"
243,47,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT customer_first_name, customer_last_name, customer_middle_initial FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Orders)","SELECT customer_first_name, customer_last_name, customer_middle_initial FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Orders)"
244,48,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT P.product_id, P.product_name, P.product_price, P.product_color FROM Products AS P LEFT JOIN Order_Items AS OI ON P.product_id = OI.product_id GROUP BY P.product_id, P.product_name, P.product_price, P.product_color HAVING COUNT(OI.order_item_id) < 2","SELECT DISTINCT P.product_id, P.product_name, P.product_price, P.product_color FROM Products AS P LEFT JOIN Order_Items AS OI ON P.product_id = OI.product_id GROUP BY P.product_id, P.product_name, P.product_price, P.product_color HAVING COUNT(OI.order_item_id) < 2"
245,52,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT p.product_id, p.product_name, p.product_price, COUNT(*) as frequency FROM Products AS p JOIN Order_Items AS oi ON p.product_id = oi.product_id GROUP BY p.product_id, p.product_name, p.product_price ORDER BY frequency DESC LIMIT 1","SELECT p.product_id, p.product_name, p.product_price, COUNT(*) as frequency FROM Products AS p JOIN Order_Items AS oi ON p.product_id = oi.product_id GROUP BY p.product_id, p.product_name, p.product_price ORDER BY frequency DESC LIMIT 1"
246,53,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.product_id, T1.product_name, T1.product_price FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id GROUP BY T2.product_id ORDER BY COUNT(*) DESC LIMIT 1","SELECT T1.product_id, T1.product_name, T1.product_price FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id GROUP BY T2.product_id ORDER BY COUNT(*) DESC LIMIT 1"
247,54,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT Orders.order_id, SUM(Products.product_price) AS price_sum FROM Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id JOIN Products ON Order_Items.product_id = Products.product_id GROUP BY Orders.order_id ORDER BY price_sum ASC LIMIT 1","SELECT Orders.order_id, SUM(Products.product_price) AS price_sum FROM Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id JOIN Products ON Order_Items.product_id = Products.product_id GROUP BY Orders.order_id ORDER BY price_sum ASC LIMIT 1"
248,55,e_commerce,e_commerce,,,False,1,True,,claude-haiku-4-5-20251001,"SELECT Orders.order_id, COUNT(Order_Items.order_item_id) as item_count FROM Orders LEFT JOIN Order_Items ON Orders.order_id = Order_Items.order_id GROUP BY Orders.order_id ORDER BY item_count ASC LIMIT 1","SELECT Orders.order_id, COUNT(Order_Items.order_item_id) as item_count FROM Orders LEFT JOIN Order_Items ON Orders.order_id = Order_Items.order_id GROUP BY Orders.order_id ORDER BY item_count ASC LIMIT 1"
249,72,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT p.product_name, p.product_price, p.product_description FROM Products p JOIN Order_Items oi ON p.product_id = oi.product_id JOIN Orders o ON oi.order_id = o.order_id JOIN Customers c ON o.customer_id = c.customer_id WHERE c.gender_code = 'F'","SELECT DISTINCT p.product_name, p.product_price, p.product_description FROM Products p JOIN Order_Items oi ON p.product_id = oi.product_id JOIN Orders o ON oi.order_id = o.order_id JOIN Customers c ON o.customer_id = c.customer_id WHERE c.gender_code = 'F'"
250,73,e_commerce,e_commerce,,,False,1,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.product_name, T1.product_price, T1.product_description FROM Products AS T1 JOIN Customers AS T2 WHERE T2.gender_code = 'F'","SELECT DISTINCT T1.product_name, T1.product_price, T1.product_description FROM Products AS T1 JOIN Customers AS T2 WHERE T2.gender_code = 'F'"
251,88,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)","SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)"
252,89,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)","SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)"
253,90,e_commerce,e_commerce,,,False,1,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT product_id) FROM Products,SELECT COUNT(DISTINCT product_id) FROM Products
254,91,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM Products WHERE product_id NOT IN (SELECT DISTINCT product_id FROM Order_Items),SELECT COUNT(*) FROM Products WHERE product_id NOT IN (SELECT DISTINCT product_id FROM Order_Items)
255,92,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT c.customer_id) FROM Customers c LEFT JOIN Customer_Payment_Methods cpm ON c.customer_id = cpm.customer_id WHERE cpm.customer_id IS NULL,SELECT COUNT(DISTINCT c.customer_id) FROM Customers c LEFT JOIN Customer_Payment_Methods cpm ON c.customer_id = cpm.customer_id WHERE cpm.customer_id IS NULL
256,93,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Customer_Payment_Methods),SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT DISTINCT customer_id FROM Customer_Payment_Methods)
257,106,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT email_address, town_city, county FROM Customers WHERE gender_code = (SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY COUNT(*) ASC LIMIT 1)","SELECT email_address, town_city, county FROM Customers WHERE gender_code = (SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY COUNT(*) ASC LIMIT 1)"
258,107,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT c.email_address, c.town_city, c.county FROM Customers c WHERE c.gender_code = ( SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY COUNT(*) ASC LIMIT 1 )","SELECT c.email_address, c.town_city, c.county FROM Customers c WHERE c.gender_code = ( SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY COUNT(*) ASC LIMIT 1 )"
259,118,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT product_color, product_description, product_size FROM Products WHERE product_price < (SELECT max(product_price) FROM Products)","SELECT product_color, product_description, product_size FROM Products WHERE product_price < (SELECT max(product_price) FROM Products)"
260,119,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT product_color, product_description, product_size FROM Products WHERE product_price < (SELECT MAX(product_price) FROM Products)","SELECT product_color, product_description, product_size FROM Products WHERE product_price < (SELECT MAX(product_price) FROM Products)"
261,125,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.Name FROM program AS T1 JOIN director AS T2 ON T1.Director_ID = T2.Director_ID GROUP BY T1.Director_ID ORDER BY count(*) DESC LIMIT 1,SELECT T2.Name FROM program AS T1 JOIN director AS T2 ON T1.Director_ID = T2.Director_ID GROUP BY T1.Director_ID ORDER BY count(*) DESC LIMIT 1
262,126,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT d.Name, d.Age FROM director d WHERE d.Director_ID = (SELECT Director_ID FROM program GROUP BY Director_ID ORDER BY COUNT(*) DESC LIMIT 1)","SELECT d.Name, d.Age FROM director d WHERE d.Director_ID = (SELECT Director_ID FROM program GROUP BY Director_ID ORDER BY COUNT(*) DESC LIMIT 1)"
263,130,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM channel WHERE Channel_ID NOT IN (SELECT DISTINCT Channel_ID FROM program),SELECT COUNT(*) FROM channel WHERE Channel_ID NOT IN (SELECT DISTINCT Channel_ID FROM program)
264,132,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT c.Name, c.Internet FROM channel c WHERE c.Channel_ID = ( SELECT Channel_ID FROM program GROUP BY Channel_ID ORDER BY COUNT(DISTINCT Director_ID) DESC LIMIT 1 )","SELECT c.Name, c.Internet FROM channel c WHERE c.Channel_ID = ( SELECT Channel_ID FROM program GROUP BY Channel_ID ORDER BY COUNT(DISTINCT Director_ID) DESC LIMIT 1 )"
265,134,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT c.Name FROM channel c WHERE c.Channel_ID IN ( SELECT Channel_ID FROM director_admin da JOIN director d ON da.Director_ID = d.Director_ID WHERE d.Age < 40 ) AND c.Channel_ID IN ( SELECT Channel_ID FROM director_admin da JOIN director d ON da.Director_ID = d.Director_ID WHERE d.Age > 60 ),SELECT DISTINCT c.Name FROM channel c WHERE c.Channel_ID IN ( SELECT Channel_ID FROM director_admin da JOIN director d ON da.Director_ID = d.Director_ID WHERE d.Age < 40 ) AND c.Channel_ID IN ( SELECT Channel_ID FROM director_admin da JOIN director d ON da.Director_ID = d.Director_ID WHERE d.Age > 60 )
266,181,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT v.Vehicle_ID, v.Model FROM vehicle v JOIN vehicle_driver vd ON v.Vehicle_ID = vd.Vehicle_ID JOIN driver d ON vd.Driver_ID = d.Driver_ID WHERE d.Name = 'Jeff Gordon' OR v.Vehicle_ID IN ( SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(Driver_ID) > 2 )","SELECT DISTINCT v.Vehicle_ID, v.Model FROM vehicle v JOIN vehicle_driver vd ON v.Vehicle_ID = vd.Vehicle_ID JOIN driver d ON vd.Driver_ID = d.Driver_ID WHERE d.Name = 'Jeff Gordon' OR v.Vehicle_ID IN ( SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(Driver_ID) > 2 )"
