pos,test_idx,difficulty,category,exec_success_runtime,pred_sql,gold_sql
221,228,,other,True,SELECT Student_Answers.Comments FROM Student_Answers WHERE Student_Answers.Student_Answer_Text = 'Normal' INTERSECT SELECT Student_Answers.Comments FROM Student_Answers WHERE Student_Answers.Student_A,"SELECT Student_Answer_Text FROM Student_Answers WHERE Comments  =  ""Normal"" INTERSECT SELECT Student_Answer_Text FROM Student_Answers WHERE Comments  =  ""Absent"""
222,249,,wrong_column,True,SELECT product_type_code FROM Products WHERE product_price > ( SELECT AVG(product_price) FROM Products ),SELECT product_name FROM Products WHERE product_price  >  (SELECT avg(product_price) FROM Products)
223,250,,wrong_column,True,SELECT product_type_code FROM Products WHERE product_price > ( SELECT avg(product_price) FROM Products ),SELECT product_name FROM Products WHERE product_price  >  (SELECT avg(product_price) FROM Products)
224,253,,wrong_column,True,SELECT product_type_code FROM Products ORDER BY product_price DESC LIMIT 1,"SELECT product_name FROM Products WHERE product_type_code  =  ""Clothes"" ORDER BY product_price DESC LIMIT 1"
225,254,,missing_clause,True,SELECT T2.product_type_code FROM Products AS Products JOIN Products AS T2 ON Products.product_id = T2.product_id WHERE Products.product_price = (SELECT max(product_price) FROM Products),"SELECT product_name FROM Products WHERE product_type_code  =  ""Clothes"" ORDER BY product_price DESC LIMIT 1"
226,255,,wrong_column,True,"SELECT Order_Items.order_item_id , Order_Items.order_quantity FROM Order_Items WHERE Order_Items.product_id IN ( SELECT Products.product_id FROM Products WHERE Products.product_type_code = ""Hardware"" ","SELECT product_id ,  product_name FROM Products WHERE product_type_code  =  ""Hardware"" ORDER BY product_price ASC LIMIT 1"
227,256,,missing_clause,True,"SELECT Products.product_id, Products.product_type_code FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id WHERE Order_Items.order_id = ( SELECT MIN(order_id) FROM Ord","SELECT product_id ,  product_name FROM Products WHERE product_type_code  =  ""Hardware"" ORDER BY product_price ASC LIMIT 1"
228,267,,wrong_column,True,SELECT product_price FROM Products GROUP BY product_price ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) DESC LIMIT 1
229,268,,other,True,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_type_code) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) DESC LIMIT 1
230,277,,wrong_column,True,SELECT customer_address FROM Customers GROUP BY customer_address ORDER BY COUNT(*) DESC LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) DESC LIMIT 1
231,278,,wrong_column,True,SELECT customer_name FROM Customers GROUP BY customer_name ORDER BY COUNT(customer_name) DESC LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) DESC LIMIT 1
232,279,,wrong_column,True,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(payment_method_code) ASC LIMIT 1,SELECT customer_name FROM Customers WHERE payment_method_code  =  ( SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) ASC LIMIT 1)
233,280,,wrong_column,True,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(payment_method_code) LIMIT 1,SELECT customer_name FROM Customers WHERE payment_method_code  =  ( SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) ASC LIMIT 1)
234,287,,other,True,SELECT Products.product_type_code FROM Products GROUP BY Products.product_type_code ORDER BY COUNT(Products.product_type_code) LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) ASC LIMIT 1
235,288,,other,True,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_type_code) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) ASC LIMIT 1
236,299,,wrong_table,True,SELECT Order_Items.order_quantity FROM Order_Items GROUP BY Order_Items.order_quantity ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_status_code FROM Customer_orders GROUP BY order_status_code ORDER BY count(*) DESC LIMIT 1
237,300,,wrong_column,True,SELECT Customer_Orders.order_status_code FROM Customer_Orders JOIN Customers ON Customer_Orders.customer_id = Customers.customer_id GROUP BY Customer_Orders.order_status_code ORDER BY COUNT(*) DESC LI,SELECT order_status_code FROM Customer_orders GROUP BY order_status_code ORDER BY count(*) DESC LIMIT 1
238,303,,exec_runtime_error,False,SELECT Customer_Orders.product_type_code FROM Customer_Orders EXCEPT SELECT Customer_Orders.product_type_code FROM Customer_Orders INNER JOIN Order_Items ON Customer_Orders.order_id = Order_Items.orde,SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS t1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id
239,304,,wrong_table,True,SELECT Customer_Orders.order_status_code FROM Customer_Orders WHERE Customer_Orders.customer_id = 0,SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS t1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id
240,40,,wrong_table,True,"SELECT Products.product_id, Products.parent_product_id, Products.product_name FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Shipment_Items ON Order_It","SELECT T1.customer_id ,  T1.customer_first_name ,  T1.customer_last_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >  2 INTER"
241,41,,wrong_table,True,"SELECT Products.product_id, Products.parent_product_id, Products.product_name, Products.product_price, Products.product_color, Products.product_size FROM Products JOIN Order_Items ON Order_Items.produ","SELECT T1.customer_id ,  T1.customer_first_name ,  T1.customer_last_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >  2 INTER"
242,46,,wrong_column,True,"SELECT gender_code , customer_first_name , customer_middle_initial FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Orders)","SELECT customer_first_name ,  customer_middle_initial ,  customer_last_name FROM Customers EXCEPT SELECT T1.customer_first_name ,  T1.customer_middle_initial ,  T1.customer_last_name FROM Customers AS"
243,47,,wrong_column,True,"SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial FROM Customers WHERE Customers.customer_id NOT IN (SELECT Orders.customer_id FROM Orders)","SELECT customer_first_name ,  customer_middle_initial ,  customer_last_name FROM Customers EXCEPT SELECT T1.customer_first_name ,  T1.customer_middle_initial ,  T1.customer_last_name FROM Customers AS"
244,48,,wrong_table,True,"SELECT Products.product_id , Products.product_name , Products.product_price , Products.product_color FROM Products AS Products LEFT JOIN Shipment_Items AS Shipment_Items ON Shipment_Items.shipment_id ","SELECT product_id ,  product_name ,  product_price ,  product_color FROM Products EXCEPT SELECT T1.product_id ,  T1.product_name ,  T1.product_price ,  T1.product_color FROM Products AS T1 JOIN Order_"
245,52,,wrong_column,True,"SELECT Order_Items.product_id , Customers.gender_code , Order_Items.order_id FROM Products AS Products INNER JOIN Order_Items AS Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN ","SELECT T1.product_id ,  T1.product_name ,  T1.product_price FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.product_id ORDER BY count(*) DESC LIMIT 1"
246,53,,wrong_column,True,"SELECT Products.product_id , Products.product_name , Products.product_price FROM Products AS Products JOIN Order_Items AS Order_Items ON Products.product_id = Order_Items.product_id GROUP BY Order_Ite","SELECT T1.product_id ,  T1.product_name ,  T1.product_price FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.product_id ORDER BY count(*) DESC LIMIT 1"
247,54,,wrong_table,True,"SELECT Shipment_Items.shipment_id , SUM(Shipments.order_id * Shipments.invoice_number) FROM Shipment_Items JOIN Shipments ON Shipment_Items.shipment_id = Shipments.shipment_id GROUP BY Shipment_Items.","SELECT T1.order_id ,  sum(T2.product_price) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.order_id ORDER BY sum(T2.product_price) ASC LIMIT 1"
248,55,,wrong_table,True,"SELECT Orders.order_status_code, SUM(Order_Items.product_id) FROM Orders INNER JOIN Order_Items ON Orders.order_id = Order_Items.order_id GROUP BY Orders.order_status_code ORDER BY SUM(Order_Items.pro","select t1.order_id ,  sum(t2.product_price) from order_items as t1 join products as t2 on t1.product_id  =  t2.product_id group by t1.order_id order by sum(t2.product_price) asc limit 1"
249,72,,wrong_table,True,"SELECT DISTINCT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial FROM Order_Items AS Products JOIN Customers AS Customers ON Products.product_id = Customers.cust","SELECT DISTINCT T1.product_name ,  T1.product_price ,  T1.product_description FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T2.order_id  =  T3.orde"
250,73,,wrong_table,True,"SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial FROM Products AS Products JOIN Customers AS Customers ON Products.product_id = Customers.customer_id WHER","SELECT DISTINCT T1.product_name ,  T1.product_price ,  T1.product_description FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T2.order_id  =  T3.orde"
251,88,,wrong_column,True,"SELECT product_price , product_color FROM Products WHERE product_price > ( SELECT AVG(product_price) FROM Products )","SELECT product_price ,  product_size FROM Products WHERE product_price  >  ( SELECT avg(product_price) FROM Products )"
252,89,,wrong_column,True,"SELECT product_price, product_color FROM Products WHERE product_price > ( SELECT AVG(product_price) FROM Products )","SELECT product_price ,  product_size FROM Products WHERE product_price  >  ( SELECT avg(product_price) FROM Products )"
253,90,,wrong_table,True,SELECT COUNT(product_id) FROM Products WHERE product_color = 'Not Sold',SELECT count(*) FROM Products WHERE product_id NOT IN ( SELECT product_id FROM Order_items )
254,91,,other,True,SELECT COUNT(product_id) FROM Products WHERE product_id NOT IN (SELECT product_id FROM Order_Items),SELECT count(*) FROM Products WHERE product_id NOT IN ( SELECT product_id FROM Order_items )
255,92,,wrong_column,True,SELECT COUNT(customer_id) FROM Customers WHERE gender_code NOT IN (SELECT payment_method_code FROM Customer_Payment_Methods),SELECT count(*) FROM Customers WHERE customer_id NOT IN ( SELECT customer_id FROM Customer_Payment_Methods )
256,93,,wrong_column,True,SELECT count(*) FROM Customers WHERE gender_code NOT IN (SELECT payment_method_code FROM Customer_Payment_Methods),SELECT count(*) FROM Customers WHERE customer_id NOT IN ( SELECT customer_id FROM Customer_Payment_Methods )
257,106,,wrong_column,True,"SELECT gender_code, email_address, address_line_1 FROM Customers GROUP BY town_city ORDER BY COUNT(town_city) ASC LIMIT 1","SELECT email_address ,  town_city ,  county FROM Customers WHERE gender_code  =  ( SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY count(*) ASC LIMIT 1 )"
258,107,,wrong_column,True,"SELECT Customers.gender_code, Customers.email_address, Customers.address_line_1 FROM Customers WHERE Customers.customer_id IN (SELECT Orders.customer_id FROM Orders GROUP BY Orders.customer_id ORDER B","SELECT email_address ,  town_city ,  county FROM Customers WHERE gender_code  =  ( SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY count(*) ASC LIMIT 1 )"
259,118,,wrong_column,True,"SELECT product_color , product_size , product_description FROM Products WHERE parent_product_id < ( SELECT MAX(parent_product_id) FROM Products )","SELECT product_color ,  product_description ,  product_size FROM Products WHERE product_price  <  ( SELECT max(product_price) FROM products )"
260,119,,other,True,"SELECT product_size , product_color , product_description FROM Products WHERE product_price < ( SELECT MAX(product_price) FROM Products )","select product_color ,  product_description ,  product_size from products where product_price  !=  ( select max(product_price) from products )"
261,125,,wrong_column,True,"SELECT director.Name , count(*) FROM program AS channel JOIN director ON channel.Director_ID = director.Director_ID GROUP BY director.Name ORDER BY count(*) DESC LIMIT 1",SELECT t2.name FROM program AS t1 JOIN director AS t2 ON t1.director_id  =  t2.director_id GROUP BY t1.director_id ORDER BY count(*) DESC LIMIT 1
262,126,,missing_clause,True,"SELECT director.Name, director.Age FROM program INNER JOIN director ON program.Director_ID = director.Director_ID INNER JOIN channel ON program.Channel_ID = channel.Channel_ID WHERE program.Start_Year","SELECT t2.name ,  t2.age FROM program AS t1 JOIN director AS t2 ON t1.director_id  =  t2.director_id GROUP BY t1.director_id ORDER BY count(*) DESC LIMIT 1"
263,130,,wrong_table,True,SELECT COUNT(Program_ID) FROM program WHERE Start_Year = 0,SELECT count(*) FROM channel WHERE channel_id NOT IN (SELECT channel_id FROM program)
264,132,,wrong_table,True,"SELECT channel.Name, channel.Analogue_terrestrial_channel FROM channel AS channel JOIN program AS program ON program.Channel_ID = channel.Channel_ID GROUP BY channel.Name, channel.Analogue_terrestrial","SELECT t1.name ,  t1.internet FROM channel AS t1 JOIN director_admin AS t2 ON t1.channel_id  =  t2.channel_id GROUP BY t1.channel_id ORDER BY count(*) DESC LIMIT 1"
265,134,,wrong_table,True,SELECT director.Name FROM program AS channel JOIN director ON channel.Director_ID = director.Director_ID WHERE channel.Start_Year < 40 AND channel.Start_Year > 60,SELECT t1.name FROM channel AS t1 JOIN director_admin AS t2 ON t1.channel_id  =  t2.channel_id JOIN director AS t3 ON t2.director_id  =  t3.director_id WHERE t3.age  <  40 INTERSECT SELECT t1.name FRO
266,181,,wrong_table,True,"SELECT vehicle.Vehicle_ID, vehicle.Model FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle_driver.Vehicle_ID IN (SELECT Vehicle_ID FROM vehicle WHERE Mod","SELECT T1.vehicle_id ,  T1.model FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.vehicle_id  =  T2.vehicle_id JOIN driver AS T3 ON T2.driver_id  =  T3.driver_id WHERE T3.name  =  'Jeff Gordon' UNIO"
267,182,,wrong_table,True,"SELECT driver.Name , driver.Citizenship FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID GROUP BY vehicle.Vehicle_ID HAVING count(*) > 2 UNION SELECT driver.Name , d","SELECT T1.vehicle_id ,  T1.model FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.vehicle_id  =  T2.vehicle_id JOIN driver AS T3 ON T2.driver_id  =  T3.driver_id WHERE T3.name  =  'Jeff Gordon' UNIO"
268,191,,wrong_table,True,SELECT COUNT(*) FROM driver WHERE Name NOT IN (SELECT Model FROM vehicle),SELECT count(*) FROM driver WHERE driver_id NOT IN ( SELECT driver_id FROM vehicle_driver )
269,192,,wrong_table,True,SELECT count(*) FROM vehicle WHERE Top_Speed = 0,SELECT count(*) FROM driver WHERE driver_id NOT IN ( SELECT driver_id FROM vehicle_driver )
270,251,,wrong_column,True,SELECT product_type_code FROM Products WHERE product_price > ( SELECT AVG(product_price) FROM Products ),"SELECT product_name FROM Products WHERE product_type_code  =  ""Hardware"" AND product_price  >  (SELECT avg(product_price) FROM Products WHERE product_type_code  =  ""Hardware"")"
271,252,,wrong_column,True,SELECT T2.product_type_code FROM Products AS Products JOIN Products AS T2 ON Products.product_id = T2.product_id WHERE Products.product_price > ( SELECT AVG(product_price) FROM Products WHERE product_,"SELECT product_name FROM Products WHERE product_type_code  =  ""Hardware"" AND product_price  >  (SELECT avg(product_price) FROM Products WHERE product_type_code  =  ""Hardware"")"
272,295,,wrong_column,True,"SELECT Customers.customer_id , Customers.customer_number , Customers.customer_name , Customers.customer_phone FROM Customers INNER JOIN Customer_Orders ON Customers.customer_id = Customer_Orders.custo","SELECT T1.customer_id ,  T2.customer_name ,  T2.customer_phone ,  T2.customer_email FROM Customer_orders AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER B"
273,296,,wrong_column,True,"SELECT Customers.customer_id, Customers.address_id, Customers.customer_number, Customers.customer_name FROM Customers AS Customers JOIN Customer_Orders AS Customer_Orders ON Customer_Orders.customer_i","SELECT T1.customer_id ,  T2.customer_name ,  T2.customer_phone ,  T2.customer_email FROM Customer_orders AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER B"
274,301,,other,True,SELECT count(*) FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Customer_Orders),SELECT count(*) FROM Customers WHERE customer_id NOT IN  ( SELECT customer_id FROM Customer_orders)
275,302,,other,True,SELECT COUNT(*) FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Customer_Orders),SELECT count(*) FROM Customers WHERE customer_id NOT IN  ( SELECT customer_id FROM Customer_orders)
276,313,,missing_clause,True,"SELECT Customer_Orders.customer_id, Customer_Orders.order_id FROM Order_Items AS Products JOIN Customer_Orders ON Products.order_id = Customer_Orders.order_id WHERE Products.product_id > 6 OR Products","SELECT T1.order_date ,  T1.order_id FROM Customer_Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id WHERE T2.order_quantity  >  6 UNION SELECT T1.order_date ,  T1.order_id FROM Custom"
277,314,,missing_clause,True,"SELECT Order_Items.order_item_id, Customer_Orders.order_date FROM Order_Items JOIN Customer_Orders ON Order_Items.order_id = Customer_Orders.order_id WHERE Order_Items.product_id = 1 AND (Order_Items.","SELECT T1.order_date ,  T1.order_id FROM Customer_Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id WHERE T2.order_quantity  >  6 UNION SELECT T1.order_date ,  T1.order_id FROM Custom"
278,337,,wrong_column,True,SELECT region.Name FROM building AS building JOIN region ON building.Region_ID = region.Region_ID GROUP BY region.Name ORDER BY COUNT(building.Building_ID) DESC LIMIT 1,SELECT T2.capital FROM building AS T1 JOIN region AS T2 ON T1.Region_ID  =  T2.Region_ID GROUP BY T1.Region_ID ORDER BY COUNT(*) DESC LIMIT 1
279,338,,wrong_column,True,"SELECT region.Name, region.Capital FROM building AS building JOIN region ON building.Region_ID = region.Region_ID GROUP BY region.Name ORDER BY COUNT(building.Building_ID) DESC LIMIT 1",SELECT T2.capital FROM building AS T1 JOIN region AS T2 ON T1.Region_ID  =  T2.Region_ID GROUP BY T1.Region_ID ORDER BY COUNT(*) DESC LIMIT 1
280,365,,wrong_column,True,"SELECT Analytical_Layer.Customers_and_Services_ID, Analytical_Layer.Pattern_Recognition, Analytical_Layer.Analytical_Layer_Type_Code FROM Analytical_Layer JOIN Customers_and_Services ON Analytical_Lay",SELECT t1.customer_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t1.customer_details ORDER BY count(*) DESC LIMIT 1
281,366,,missing_clause,True,"SELECT Analytical_Layer.Customers_and_Services_ID, Analytical_Layer.Pattern_Recognition, Analytical_Layer.Analytical_Layer_Type_Code FROM Analytical_Layer JOIN Customers_and_Services ON Analytical_Lay",select t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_details order by count(*) desc limit 1
282,367,,wrong_table,True,SELECT Analytical_Layer.Customers_and_Services_ID FROM Analytical_Layer GROUP BY Analytical_Layer.Customers_and_Services_ID ORDER BY COUNT(Analytical_Layer.Customers_and_Services_ID) DESC LIMIT 1,select t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_details order by count(*) desc limit 1
283,368,,wrong_table,True,"SELECT Services.Service_Details , Services.Service_ID FROM Services AS Services JOIN Customer_Interactions AS Customer_Interactions ON Services.Service_ID = Customer_Interactions.Service_ID JOIN Custo",select t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_details order by count(*) desc limit 1
284,371,,wrong_table,True,"SELECT Analytical_Layer.Customers_and_Services_ID , Analytical_Layer.Pattern_Recognition , Analytical_Layer.Analytical_Layer_Type_Code FROM Analytical_Layer WHERE Analytical_Layer.Customers_and_Servic",select distinct t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id where t2.service_id  =  (select service_id from services group by servic
285,372,,exec_runtime_error,False,"SELECT DISTINCT Customers.Service_Details, Customers.Customer_ID FROM Customer_Interactions AS Services JOIN Customers ON Services.Customer_ID = Customers.Customer_ID WHERE Services.Channel_ID = (SELE",select distinct t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id where t2.service_id  =  (select service_id from services group by servic
286,377,,wrong_table,True,SELECT Analytical_Layer.Customers_and_Services_ID FROM Analytical_Layer JOIN Customers_and_Services ON Analytical_Layer.Customers_and_Services_ID = Customers_and_Services.Customers_and_Services_ID JOI,SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
287,378,,wrong_table,True,"SELECT Customer_Interactions.Status_Code FROM Customer_Interactions JOIN Customers ON Customer_Interactions.Customer_ID = Customers.Customer_ID WHERE Customers.Customer_Details = ""Hardy Kutch"" INTERSE",SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
288,379,,wrong_table,True,SELECT Analytical_Layer.Customers_and_Services_ID FROM Analytical_Layer JOIN Customers_and_Services ON Analytical_Layer.Customers_and_Services_ID = Customers_and_Services.Customers_and_Services_ID JOI,SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
289,380,,missing_clause,True,SELECT Customers_and_Services.Customers_and_Services_Details FROM Customers_and_Services INNER JOIN Customers ON Customers_and_Services.Customer_ID = Customers.Customer_ID INNER JOIN Services ON Custo,SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
290,401,,wrong_column,True,"SELECT Vehicles.name , Vehicles.Model_year , Vehicles.Combined_fuel_economy_rate FROM Vehicles WHERE Vehicles.Type_of_powertrain = 2013 INTERSECT SELECT Vehicles.name , Vehicles.Model_year , Vehicles.","SELECT name ,  type_of_powertrain ,  annual_fuel_cost FROM vehicles WHERE model_year  =  2013 OR model_year  =  2014"
291,402,,wrong_column,True,"SELECT Vehicles.name , Vehicles.Type_of_powertrain , Renting_history.discount_id FROM Renting_history JOIN Vehicles ON Renting_history.vehicles_id = Vehicles.id WHERE Renting_history.customer_id = 201","SELECT name ,  type_of_powertrain ,  annual_fuel_cost FROM vehicles WHERE model_year  =  2013 OR model_year  =  2014"
292,429,,wrong_column,True,"SELECT Vehicles.name, Vehicles.Model_year FROM Renting_history AS Customers JOIN Vehicles ON Customers.vehicles_id = Vehicles.id JOIN Discount ON Customers.discount_id = Discount.id GROUP BY Vehicles.","SELECT T2.name ,  T2.model_year FROM renting_history AS T1 JOIN vehicles AS T2 ON T1.vehicles_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1"
293,430,,wrong_column,True,"SELECT Vehicles.name, Vehicles.Model_year FROM Renting_history INNER JOIN Vehicles ON Renting_history.vehicles_id = Vehicles.id GROUP BY Vehicles.id ORDER BY COUNT(Renting_history.id) DESC LIMIT 1","SELECT T2.name ,  T2.model_year FROM renting_history AS T1 JOIN vehicles AS T2 ON T1.vehicles_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1"
294,433,,wrong_column,True,SELECT Discount.name FROM Renting_history AS Customers JOIN Discount ON Customers.discount_id = Discount.id GROUP BY Discount.name ORDER BY COUNT(Customers.id) DESC LIMIT 1,SELECT T2.name FROM renting_history AS T1 JOIN discount AS T2 ON T1.discount_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1
295,434,,wrong_column,True,SELECT Vehicles.name FROM Renting_history AS Customers JOIN Vehicles AS Discount ON Customers.vehicles_id = Discount.id JOIN Discount AS Vehicles ON Customers.discount_id = Vehicles.id GROUP BY Vehicl,SELECT T2.name FROM renting_history AS T1 JOIN discount AS T2 ON T1.discount_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1
296,441,,wrong_table,True,"SELECT Achievements.achievement_type_code, Achievements.achievement_id FROM Achievements WHERE Achievements.achievement_id IN ( SELECT Achievements.achievement_id FROM Achievements GROUP BY Achievemen","SELECT T1.bio_data ,  T1.student_id FROM Students AS T1 JOIN Classes AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  >=  2 UNION SELECT T1.bio_data ,  T1.student_id FR"
297,442,,wrong_table,True,"SELECT Achievements.achievement_type_code , Achievements.achievement_id FROM Achievements WHERE Achievements.achievement_id IN (SELECT Behaviour_Monitoring.behaviour_monitoring_id FROM Behaviour_Monit","SELECT T1.bio_data ,  T1.student_id FROM Students AS T1 JOIN Classes AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  >=  2 UNION SELECT T1.bio_data ,  T1.student_id FR"
298,443,,wrong_table,True,"SELECT Achievements.achievement_type_code, Achievements.student_id, Achievements.date_achievement, Achievements.achievement_details, Achievements.other_details FROM Achievements JOIN Classes ON Achiev",SELECT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id WHERE T2.class_details LIKE '%data%' EXCEPT SELECT T1.teacher_details FROM Teachers AS T1 JOIN Class
299,444,,wrong_column,True,SELECT Students.bio_data FROM Students JOIN Classes ON Students.student_id = Classes.student_id JOIN Teachers ON Classes.teacher_id = Teachers.teacher_id WHERE Classes.class_details LIKE '%data%' AND ,SELECT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id WHERE T2.class_details LIKE '%data%' EXCEPT SELECT T1.teacher_details FROM Teachers AS T1 JOIN Class
300,447,,wrong_table,True,"SELECT Student_Loans.amount_of_loan , Student_Loans.date_of_loan FROM Student_Loans JOIN Students ON Student_Loans.student_id = Students.student_id GROUP BY Students.student_id HAVING Count(*) >= 2","SELECT amount_of_loan ,  date_of_loan FROM Student_Loans WHERE student_id IN ( SELECT student_id FROM Achievements GROUP BY student_id HAVING count(*)  >=  2 )"
301,448,,wrong_table,True,"SELECT Transcripts.student_id, Transcripts.date_of_transcript FROM Transcripts INNER JOIN Students ON Transcripts.student_id = Students.student_id GROUP BY Transcripts.student_id HAVING COUNT(Transcri","SELECT amount_of_loan ,  date_of_loan FROM Student_Loans WHERE student_id IN ( SELECT student_id FROM Achievements GROUP BY student_id HAVING count(*)  >=  2 )"
302,449,,wrong_table,True,"SELECT Students.bio_data, Students.student_id FROM Students AS Students INNER JOIN Transcripts AS Transcripts ON Students.student_id = Transcripts.student_id GROUP BY Students.student_id ORDER BY COUN","SELECT T1.teacher_details ,  T1.teacher_id FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id GROUP BY T1.teacher_id ORDER BY count(*) DESC LIMIT 1"
303,450,,wrong_column,True,"SELECT Teachers.teacher_details , Students.student_id FROM Students AS Students JOIN Classes AS Classes ON Students.student_id = Classes.student_id JOIN Teachers AS Teachers ON Teachers.teacher_id = C","SELECT T1.teacher_details ,  T1.teacher_id FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id GROUP BY T1.teacher_id ORDER BY count(*) DESC LIMIT 1"
