pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,masked_sql,real_sql
181,74,e_commerce,e_commerce,e_commerce,True,False,0,True,SELECT T4.C15 FROM T4 INNER JOIN T3 ON T4.C14 = T3.C10 WHERE T3.C10 IS NULL,SELECT Shipments.shipment_tracking_number FROM Shipments INNER JOIN Order_Items ON Shipments.invoice_number = Order_Items.order_id WHERE Order_Items.order_id IS NULL
182,75,e_commerce,e_commerce,e_commerce,True,False,0,True,SELECT T4.C15 FROM T4 WHERE T4.C13 NOT IN (SELECT T2.C4 FROM T2 WHERE T2.C7 IS NOT NULL),SELECT Shipments.shipment_tracking_number FROM Shipments WHERE Shipments.order_id NOT IN (SELECT Orders.order_id FROM Orders WHERE Orders.date_order_placed IS NOT NULL)
183,76,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT T4.C16, T4.C19, T4.C18 FROM T4","SELECT Shipments.order_id, Shipments.shipment_date, Shipments.shipment_tracking_number FROM Shipments"
184,77,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT T5.C18, T5.C21, T5.C19 FROM T5","SELECT Orders.order_id, Orders.date_order_placed, Orders.customer_id FROM Orders"
185,98,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT T1.C5 , T1.C3 FROM T1","SELECT Products.product_color , Products.product_name FROM Products"
186,99,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT T1.C2 , T1.C3 FROM T1","SELECT Products.parent_product_id , Products.product_name FROM Products"
187,108,e_commerce,e_commerce,e_commerce,True,False,0,True,SELECT T4.C15 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C7 JOIN T4 AS T4 ON T1.C1 = T4.C13 GROUP BY T4.C15 HAVING count(DISTINCT T2.C8) >= 2,SELECT Orders.date_order_placed FROM Customers AS Customers JOIN Customer_Payment_Methods AS Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id JOIN Orders AS Orders ON Customers.customer_id = Orders.customer_id GROUP BY Orders.date_order_placed HAVING count(DISTINCT Customer_Payment_Methods.payment_method_code) >= 2
188,109,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT T4.C15 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C7 JOIN T4 ON T2.C7 = T4.C13 WHERE T1.C5 = ""2""","SELECT Orders.date_order_placed FROM Customers AS Customers JOIN Customer_Payment_Methods AS Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id JOIN Orders ON Customer_Payment_Methods.customer_id = Orders.customer_id WHERE Customers.customer_last_name = ""2"""
189,110,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,SELECT C8 FROM T2 WHERE C7 = (SELECT max(C7) FROM T2 WHERE C7 NOT IN (SELECT C7 FROM T2 GROUP BY C7 ORDER BY COUNT(*) LIMIT 1)),SELECT order_quantity FROM Order_Items WHERE product_id = (SELECT max(product_id) FROM Order_Items WHERE product_id NOT IN (SELECT product_id FROM Order_Items GROUP BY product_id ORDER BY COUNT(*) LIMIT 1))
190,111,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,SELECT MIN(C8) FROM T2,SELECT MIN(order_quantity) FROM Order_Items
191,120,bbc_channels,bbc_channels,bbc_channels,True,False,0,True,SELECT T2.C7 FROM T2 INNER JOIN T3 ON T2.C6 = T3.C12 INNER JOIN T1 ON T3.C13 = T1.C1 WHERE T3.C10 > ( SELECT AVG(C8) FROM T2 ),SELECT director.Name FROM director INNER JOIN program ON director.Director_ID = program.Director_ID INNER JOIN channel ON program.Channel_ID = channel.Channel_ID WHERE program.Start_Year > ( SELECT AVG(Age) FROM director )
192,135,bbc_channels,bbc_channels,bbc_channels,True,False,0,True,"SELECT T1.C2 , T1.C1 FROM T1 AS T1 JOIN T3 AS T3 ON T3.C13 = T1.C1 WHERE T1.C2 != ""Hank Baskett""","SELECT channel.Name , channel.Channel_ID FROM channel AS channel JOIN program AS program ON program.Channel_ID = channel.Channel_ID WHERE channel.Name != ""Hank Baskett"""
193,144,tv_shows,tv_shows,tv_shows,True,False,0,True,"SELECT T3.C12 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C6 JOIN T3 AS T3 ON T1.C1 = T3.C9 WHERE T1.C2 = ""city channels"" GROUP BY T3.C12 ORDER BY COUNT(*) DESC LIMIT 1","SELECT city_channel_tv_show.Is_free FROM city_channel AS city_channel JOIN city_channel_radio AS city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID JOIN city_channel_tv_show AS city_channel_tv_show ON city_channel.ID = city_channel_tv_show.City_channel_ID WHERE city_channel.City = ""city channels"" GROUP BY city_channel_tv_show.Is_free ORDER BY COUNT(*) DESC LIMIT 1"
194,148,tv_shows,tv_shows,tv_shows,True,False,3,False,"SELECT T2.C7, T2.C8 FROM T2 INNER JOIN T3 ON T2.C6 = T3.C13 INNER JOIN T1 ON T3.C12 = T1.C1 WHERE T2.C9 LIKE '%2FM_MHz' ESCAPE '.' ORDER BY T1.C4 DESC","SELECT radio.Transmitter, radio.Radio_MHz FROM radio INNER JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID INNER JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID WHERE radio.2FM_MHz LIKE '%2FM_MHz' ESCAPE '.' ORDER BY city_channel.Owned_Since DESC"
195,150,tv_shows,tv_shows,tv_shows,True,False,3,False,SELECT DISTINCT T2.C5 FROM T2 WHERE T2.C5 NOT IN (SELECT T1.C5 FROM T1 WHERE T1.C4 IS NULL),SELECT DISTINCT radio.Affiliation FROM radio WHERE radio.Affiliation NOT IN (SELECT city_channel.Affiliation FROM city_channel WHERE city_channel.Owned_Since IS NULL)
196,151,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,SELECT T2.C9 FROM T1 AS T1 INNER JOIN T3 AS T3 ON T1.C1 = T3.C13 INNER JOIN T2 AS T2 ON T3.C12 = T2.C8 WHERE T1.C5 > 6000 ORDER BY T1.C4 DESC LIMIT 1,SELECT driver.Name FROM vehicle AS vehicle INNER JOIN vehicle_driver AS vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID INNER JOIN driver AS driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE vehicle.Power > 6000 ORDER BY vehicle.Top_Speed DESC LIMIT 1
197,152,vehicle_driver,vehicle_driver,vehicle_driver,True,False,3,False,SELECT T2.C9 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 WHERE T1.C5 > 6000 ORDER BY T1.C4 DESC LIMIT 1,SELECT driver.Name FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE vehicle.Power > 6000 ORDER BY vehicle.Top_Speed DESC LIMIT 1
198,155,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,"SELECT COUNT(*) , C1 FROM T1 WHERE C1 IN (SELECT C13 FROM T3 GROUP BY C13 ORDER BY COUNT(*) DESC LIMIT 1)","SELECT COUNT(*) , Vehicle_ID FROM vehicle WHERE Vehicle_ID IN (SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID ORDER BY COUNT(*) DESC LIMIT 1)"
199,156,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,"SELECT T1.C1 , count(*) FROM T1 JOIN T3 ON T1.C1 = T3.C13 GROUP BY T1.C1 ORDER BY count(*) DESC LIMIT 1","SELECT vehicle.Vehicle_ID , count(*) FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID GROUP BY vehicle.Vehicle_ID ORDER BY count(*) DESC LIMIT 1"
200,159,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,SELECT T1.C1 FROM T1 WHERE T1.C5 = ( SELECT MIN(T1.C5) FROM T1 ),SELECT vehicle.Vehicle_ID FROM vehicle WHERE vehicle.Power = ( SELECT MIN(vehicle.Power) FROM vehicle )
201,160,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,SELECT T3.C12 FROM T3 WHERE T3.C13 = ( SELECT min(C13) FROM T3 ),SELECT vehicle_driver.Driver_ID FROM vehicle_driver WHERE vehicle_driver.Vehicle_ID = ( SELECT min(Vehicle_ID) FROM vehicle_driver )
202,171,vehicle_driver,vehicle_driver,vehicle_driver,True,False,3,False,SELECT DISTINCT T2.C9 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 WHERE T1.C5 > 5000,SELECT DISTINCT driver.Name FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE vehicle.Power > 5000
203,172,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,SELECT T2.C9 FROM T2 INNER JOIN T3 ON T2.C8 = T3.C12 INNER JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C5 > 5000,SELECT driver.Name FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Power > 5000
204,177,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,SELECT C6 FROM T1 WHERE C1 NOT IN (SELECT C13 FROM T3),SELECT Builder FROM vehicle WHERE Vehicle_ID NOT IN (SELECT Vehicle_ID FROM vehicle_driver)
205,178,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,SELECT C2 FROM T1 WHERE C1 NOT IN (SELECT C13 FROM T3),SELECT Model FROM vehicle WHERE Vehicle_ID NOT IN (SELECT Vehicle_ID FROM vehicle_driver)
206,179,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,"SELECT T2.C9, T2.C10 FROM T3 AS T1 JOIN T2 ON T1.C13 = T2.C8 WHERE T1.C13 IN (SELECT T1.C13 FROM T1 JOIN T3 ON T1.C1 = T3.C13 GROUP BY T1.C13 HAVING COUNT(*) >= 2) OR T2.C9 = 'Ziyang'","SELECT driver.Name, driver.Citizenship FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID WHERE vehicle.Vehicle_ID IN (SELECT vehicle.Vehicle_ID FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID GROUP BY vehicle.Vehicle_ID HAVING COUNT(*) >= 2) OR driver.Name = 'Ziyang'"
207,180,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,"SELECT T1.C1, T1.C2 FROM T1 JOIN T3 ON T1.C1 = T3.C13 WHERE T3.C13 IN (SELECT T3.C13 FROM T3 GROUP BY T3.C13 HAVING COUNT(*) = 2) OR T1.C2 = ""Ziyang""","SELECT vehicle.Vehicle_ID, vehicle.Model FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle_driver.Vehicle_ID IN (SELECT vehicle_driver.Vehicle_ID FROM vehicle_driver GROUP BY vehicle_driver.Vehicle_ID HAVING COUNT(*) = 2) OR vehicle.Model = ""Ziyang"""
208,183,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,SELECT COUNT(C1) FROM T1 WHERE C5 = ( SELECT MAX(C5) FROM T1 ),SELECT COUNT(Vehicle_ID) FROM vehicle WHERE Power = ( SELECT MAX(Power) FROM vehicle )
209,184,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,SELECT COUNT(C12) FROM T3 WHERE C13 = (SELECT MAX(C13) FROM T3),SELECT COUNT(Driver_ID) FROM vehicle_driver WHERE Vehicle_ID = (SELECT MAX(Vehicle_ID) FROM vehicle_driver)
210,189,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,"SELECT T2.C9 , T2.C10 FROM T3 INNER JOIN T2 ON T3.C12 = T2.C8 INNER JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C2 = 'DJ1'","SELECT driver.Name , driver.Citizenship FROM vehicle_driver INNER JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'DJ1'"
211,190,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,"SELECT T2.C9, T2.C10 FROM T3 AS T1 JOIN T2 ON T1.C13 = T2.C8 WHERE T1.C12 IN ( SELECT C1 FROM T1 WHERE C6 = 'DJ1' )","SELECT driver.Name, driver.Citizenship FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID WHERE vehicle.Driver_ID IN ( SELECT Vehicle_ID FROM vehicle WHERE Builder = 'DJ1' )"
212,199,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,0,True,"SELECT T2.C6 FROM T2 INNER JOIN T1 ON T2.C5 = T1.C1 WHERE T1.C2 LIKE ""%data%"" ORDER BY T2.C6 DESC","SELECT Transcripts.date_of_transcript FROM Transcripts INNER JOIN Students ON Transcripts.student_id = Students.student_id WHERE Students.bio_data LIKE ""%data%"" ORDER BY Transcripts.date_of_transcript DESC"
213,200,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,0,True,SELECT T6.C28 FROM T6 INNER JOIN T1 ON T6.C27 = T1.C1 WHERE T6.C26 LIKE '%data%' ORDER BY T6.C28 DESC,SELECT Achievements.date_achievement FROM Achievements INNER JOIN Students ON Achievements.student_id = Students.student_id WHERE Achievements.achievement_type_code LIKE '%data%' ORDER BY Achievements.date_achievement DESC
214,213,online_exams,online_exams,online_exams,True,False,0,True,SELECT C12 FROM T2 GROUP BY C12 ORDER BY COUNT(*) ASC LIMIT 1,SELECT Student_Answer_Text FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY COUNT(*) ASC LIMIT 1
215,214,online_exams,online_exams,online_exams,True,False,0,True,SELECT C1 FROM T1 WHERE C2 = ( SELECT MIN(C2) FROM T1 ),SELECT Student_Answer_ID FROM Student_Assessments WHERE Valid_Answer_ID = ( SELECT MIN(Valid_Answer_ID) FROM Student_Assessments )
216,217,online_exams,online_exams,online_exams,True,False,0,True,SELECT T3.C14 FROM T3 GROUP BY T3.C14 ORDER BY COUNT(T3.C14) DESC LIMIT 1,SELECT Student_Assessments.Assessment FROM Student_Assessments GROUP BY Student_Assessments.Assessment ORDER BY COUNT(Student_Assessments.Assessment) DESC LIMIT 1
217,218,online_exams,online_exams,online_exams,True,False,0,True,SELECT C9 FROM T2 GROUP BY C9 ORDER BY COUNT(C9) DESC LIMIT 1,SELECT Student_Answer_Text FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY COUNT(Student_Answer_Text) DESC LIMIT 1
218,225,online_exams,online_exams,online_exams,True,False,0,True,SELECT T1.C2 FROM T1 WHERE T1.C1 NOT IN (SELECT T2.C10 FROM T2),SELECT Students.First_Name FROM Students WHERE Students.Student_ID NOT IN (SELECT Student_Answers.Student_ID FROM Student_Answers)
219,226,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,3,False,SELECT T2.C2 FROM T2 LEFT JOIN T1 ON T2.C6 = T1.C1 WHERE T1.C1 IS NULL,SELECT Student_Events.bio_data FROM Student_Events LEFT JOIN Students ON Student_Events.student_id = Students.student_id WHERE Students.student_id IS NULL
220,227,online_exams,online_exams,online_exams,True,False,0,True,SELECT T3.C14 FROM T3 WHERE T3.C12 = 'Normal' INTERSECT SELECT T3.C14 FROM T3 WHERE T3.C12 = 'Absent',SELECT Student_Assessments.Assessment FROM Student_Assessments WHERE Student_Assessments.Student_Answer_Text = 'Normal' INTERSECT SELECT Student_Assessments.Assessment FROM Student_Assessments WHERE Student_Assessments.Student_Answer_Text = 'Absent'
221,228,online_exams,online_exams,online_exams,True,False,0,True,SELECT T2.C8 FROM T2 WHERE T2.C9 = 'Normal' INTERSECT SELECT T2.C8 FROM T2 WHERE T2.C9 = 'Absent',SELECT Student_Answers.Comments FROM Student_Answers WHERE Student_Answers.Student_Answer_Text = 'Normal' INTERSECT SELECT Student_Answers.Comments FROM Student_Answers WHERE Student_Answers.Student_Answer_Text = 'Absent'
222,249,customers_and_orders,e_commerce,e_commerce,False,False,0,True,SELECT C5 FROM T1 WHERE C4 > ( SELECT AVG(C4) FROM T1 ),SELECT product_color FROM Products WHERE product_price > ( SELECT AVG(product_price) FROM Products )
223,250,customers_and_orders,e_commerce,e_commerce,False,False,0,True,SELECT C5 FROM T1 WHERE C4 > ( SELECT avg(C4) FROM T1 ),SELECT product_color FROM Products WHERE product_price > ( SELECT avg(product_price) FROM Products )
224,253,customers_and_orders,e_commerce,e_commerce,False,False,0,True,SELECT C5 FROM T1 ORDER BY C4 DESC LIMIT 1,SELECT product_color FROM Products ORDER BY product_price DESC LIMIT 1
225,254,customers_and_orders,e_commerce,e_commerce,False,False,0,True,"SELECT C5 FROM T1 WHERE C4 = (SELECT max(C4) FROM T1 WHERE C3 = ""Clothes"")","SELECT product_color FROM Products WHERE product_price = (SELECT max(product_price) FROM Products WHERE product_name = ""Clothes"")"
226,255,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,"SELECT T2.C5 , T2.C8 FROM T2 WHERE T2.C7 IN ( SELECT T1.C1 FROM T1 WHERE T1.C2 = ""Hardware"" ORDER BY T1.C4 LIMIT 1 )","SELECT Order_Items.order_item_id , Order_Items.order_quantity FROM Order_Items WHERE Order_Items.product_id IN ( SELECT Products.product_id FROM Products WHERE Products.product_type_code = ""Hardware"" ORDER BY Products.product_price LIMIT 1 )"
227,256,customers_and_orders,e_commerce,e_commerce,False,False,0,True,"SELECT T1.C1, T1.C3 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C8 = T1.C1 WHERE T1.C5 = 'Hardware' ORDER BY T1.C4 LIMIT 1","SELECT Products.product_id, Products.product_name FROM Products AS Products JOIN Order_Items AS Order_Items ON Order_Items.product_id = Products.product_id WHERE Products.product_color = 'Hardware' ORDER BY Products.product_price LIMIT 1"
228,267,customers_and_orders,e_commerce,e_commerce,False,False,0,True,SELECT C4 FROM T1 GROUP BY C4 ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_price FROM Products GROUP BY product_price ORDER BY COUNT(*) DESC LIMIT 1
229,268,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C2) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_type_code) DESC LIMIT 1
230,277,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,SELECT C5 FROM T1 GROUP BY C5 ORDER BY COUNT(*) DESC LIMIT 1,SELECT customer_address FROM Customers GROUP BY customer_address ORDER BY COUNT(*) DESC LIMIT 1
231,278,customers_and_orders,e_commerce,e_commerce,False,False,0,True,SELECT C1 FROM T1,SELECT customer_id FROM Customer_Payment_Methods
232,279,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C2) ASC LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY COUNT(payment_method_code) ASC LIMIT 1
233,280,customers_and_orders,vehicle_rent,vehicle_rent,False,False,0,True,SELECT T2.C6 FROM T4 AS T1 JOIN T2 ON T1.C20 = T2.C5 GROUP BY T2.C6 ORDER BY COUNT(T2.C6) LIMIT 1,SELECT Discount.name FROM Renting_history AS Customers JOIN Discount ON Customers.discount_id = Discount.id GROUP BY Discount.name ORDER BY COUNT(Discount.name) LIMIT 1
234,287,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,SELECT T1.C2 FROM T1 GROUP BY T1.C2 ORDER BY COUNT(T1.C2) LIMIT 1,SELECT Products.product_type_code FROM Products GROUP BY Products.product_type_code ORDER BY COUNT(Products.product_type_code) LIMIT 1
235,288,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C2) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_type_code) ASC LIMIT 1
236,299,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,SELECT T2.C8 FROM T2 GROUP BY T2.C8 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Order_Items.order_quantity FROM Order_Items GROUP BY Order_Items.order_quantity ORDER BY COUNT(*) DESC LIMIT 1
237,300,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,SELECT T2.C10 FROM T2 JOIN T1 ON T2.C8 = T1.C1 GROUP BY T2.C10 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Customer_Orders.order_status_code FROM Customer_Orders JOIN Customers ON Customer_Orders.customer_id = Customers.customer_id GROUP BY Customer_Orders.order_status_code ORDER BY COUNT(*) DESC LIMIT 1
238,303,customers_and_orders,e_commerce,e_commerce,False,False,0,True,SELECT T5.C20 FROM T5 EXCEPT SELECT T5.C20 FROM T5 INNER JOIN T3 ON T5.C20 = T3.C11 INNER JOIN T2 ON T3.C13 = T2.C7,SELECT Shipment_Items.shipment_id FROM Shipment_Items EXCEPT SELECT Shipment_Items.shipment_id FROM Shipment_Items INNER JOIN Order_Items ON Shipment_Items.shipment_id = Order_Items.order_item_id INNER JOIN Orders ON Order_Items.order_id = Orders.order_id
239,304,customers_and_orders,e_commerce,e_commerce,False,False,1,True,SELECT T1.C5 FROM T1 WHERE T1.C1 NOT IN (SELECT C8 FROM T2),SELECT Products.product_color FROM Products WHERE Products.product_id NOT IN (SELECT product_id FROM Order_Items)
240,40,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT T1.C1, T1.C2, T1.C3 FROM T1 WHERE T1.C1 IN ( SELECT T2.C8 FROM T2 GROUP BY T2.C8 HAVING COUNT(T2.C8) > 2 ) AND T1.C2 IN ( SELECT T2.C8 FROM T2 GROUP BY T2.C8 HAVING COUNT(T2.C8) > 2 INTERSECT SELECT T2.C8 FROM T2 GROUP BY T2.C8 HAVING SUM(T2.C8) > 3 )","SELECT Customers.customer_id, Customers.address_id, Customers.customer_number FROM Customers WHERE Customers.customer_id IN ( SELECT Customer_Orders.customer_id FROM Customer_Orders GROUP BY Customer_Orders.customer_id HAVING COUNT(Customer_Orders.customer_id) > 2 ) AND Customers.address_id IN ( SELECT Customer_Orders.customer_id FROM Customer_Orders GROUP BY Customer_Orders.customer_id HAVING COUNT(Customer_Orders.customer_id) > 2 INTERSECT SELECT Customer_Orders.customer_id FROM Customer_Orders GROUP BY Customer_Orders.customer_id HAVING SUM(Customer_Orders.customer_id) > 3 )"
241,41,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT T1.C1, T1.C2, T1.C3 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C8 GROUP BY T2.C7 HAVING COUNT(T2.C7) > 2 INTERSECT SELECT T1.C1, T1.C2, T1.C3 FROM T1 AS T1 JOIN T3 AS T3 ON T1.C1 = T3.C12 GROUP BY T3.C11 HAVING COUNT(T3.C11) >= 3","SELECT Customers.customer_id, Customers.customer_number, Customers.customer_name FROM Customers AS Customers JOIN Customer_Orders AS Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id GROUP BY Customer_Orders.order_id HAVING COUNT(Customer_Orders.order_id) > 2 INTERSECT SELECT Customers.customer_id, Customers.customer_number, Customers.customer_name FROM Customers AS Customers JOIN Order_Items AS Order_Items ON Customers.customer_id = Order_Items.order_id GROUP BY Order_Items.order_item_id HAVING COUNT(Order_Items.order_item_id) >= 3"
242,46,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT C2 , C3 , C4 FROM T1 WHERE C1 NOT IN (SELECT C8 FROM T2)","SELECT customer_number , customer_name , customer_address FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Customer_Orders)"
243,47,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT T1.C2, T1.C3, T1.C4 FROM T1 WHERE T1.C1 NOT IN (SELECT T2.C8 FROM T2)","SELECT Customers.customer_number, Customers.customer_name, Customers.customer_address FROM Customers WHERE Customers.customer_id NOT IN (SELECT Customer_Orders.customer_id FROM Customer_Orders)"
244,48,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT T1.C1 , T1.C2 , T1.C3 , T1.C4 FROM T1 WHERE T1.C1 NOT IN (SELECT T3.C11 FROM T3 GROUP BY T3.C11 HAVING COUNT(*) >= 2)","SELECT Products.product_id , Products.product_type_code , Products.product_name , Products.product_price FROM Products WHERE Products.product_id NOT IN (SELECT Order_Items.product_id FROM Order_Items GROUP BY Order_Items.product_id HAVING COUNT(*) >= 2)"
245,52,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT T5.C20 , T2.C8 , T5.C21 FROM T1 AS T1 INNER JOIN T5 AS T5 ON T1.C1 = T5.C20 INNER JOIN T2 AS T2 ON T5.C21 = T2.C7 GROUP BY T5.C20 ORDER BY COUNT(T5.C20) DESC LIMIT 1","SELECT Order_Items.product_id , Customers.gender_code , Order_Items.order_id FROM Products AS Products INNER JOIN Order_Items AS Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Customers AS Customers ON Order_Items.order_id = Customers.customer_id GROUP BY Order_Items.product_id ORDER BY COUNT(Order_Items.product_id) DESC LIMIT 1"
246,53,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT T1.C1 , T1.C3 , T1.C4 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C8 GROUP BY T2.C8 ORDER BY COUNT(*) DESC LIMIT 1","SELECT Products.product_id , Products.product_name , Products.product_price FROM Products AS Products JOIN Order_Items AS Order_Items ON Products.product_id = Order_Items.product_id GROUP BY Order_Items.product_id ORDER BY COUNT(*) DESC LIMIT 1"
247,54,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT T3.C9 , SUM(T2.C6 * T2.C8) FROM T2 JOIN T3 ON T3.C10 = T2.C5 GROUP BY T3.C9 ORDER BY SUM(T2.C6 * T2.C8) ASC LIMIT 1","SELECT Order_Items.order_item_id , SUM(Customer_Orders.customer_id * Customer_Orders.order_status_code) FROM Customer_Orders JOIN Order_Items ON Order_Items.order_id = Customer_Orders.order_id GROUP BY Order_Items.order_item_id ORDER BY SUM(Customer_Orders.customer_id * Customer_Orders.order_status_code) ASC LIMIT 1"
248,55,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,"SELECT T1.C3, SUM(T2.C7) FROM T1 INNER JOIN T2 ON T1.C1 = T2.C6 GROUP BY T1.C3 ORDER BY SUM(T2.C7) ASC LIMIT 1","SELECT Customer_Orders.order_date, SUM(Order_Items.product_id) FROM Customer_Orders INNER JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id GROUP BY Customer_Orders.order_date ORDER BY SUM(Order_Items.product_id) ASC LIMIT 1"
249,72,e_commerce,e_commerce,e_commerce,True,False,0,True,"SELECT DISTINCT T2.C8, T2.C9, T2.C10 FROM T4 AS T1 JOIN T2 AS T2 ON T1.C18 = T2.C7 WHERE T1.C20 = 'female'","SELECT DISTINCT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial FROM Order_Items AS Products JOIN Customers AS Customers ON Products.product_id = Customers.customer_id WHERE Products.order_item_status_code = 'female'"
250,73,e_commerce,e_commerce,e_commerce,True,False,1,True,"SELECT T2.C8, T2.C9, T2.C10 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C7 WHERE T1.C2 = 'female'","SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial FROM Products AS Products JOIN Customers AS Customers ON Products.product_id = Customers.customer_id WHERE Products.parent_product_id = 'female'"
