pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
176,59,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,"SELECT T2.C9, COUNT(DISTINCT T1.C3) AS C3 FROM T2 JOIN T5 ON T5.C27 = T2.C8 JOIN T6 ON T6.C32 = T5.C26 JOIN T1 ON T1.C1 = T6.C31 GROUP BY T2.C9","SELECT Customers.gender_code, COUNT(DISTINCT Products.product_name) AS product_name FROM Customers JOIN Orders ON Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Items.order_id = Orders.order_id JOIN Products ON Products.product_id = Order_Items.product_id GROUP BY Customers.gender_code"
177,66,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,"SELECT T1.C3, T5.C29 FROM T6 JOIN T1 ON T6.C31 = T1.C1 JOIN T5 ON T6.C32 = T5.C26","SELECT Products.product_name, Orders.date_order_placed FROM Order_Items JOIN Products ON Order_Items.product_id = Products.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id"
178,67,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,"SELECT t1.C3, t7.C38 FROM T7 AS t7 JOIN T6 AS t6 ON t7.C34 = t6.C30 JOIN T1 AS t1 ON t6.C31 = t1.C1","SELECT t1.product_name, t7.shipment_date FROM Shipments AS t7 JOIN Order_Items AS t6 ON t7.shipment_id = t6.order_item_id JOIN Products AS t1 ON t6.product_id = t1.product_id"
179,70,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,"SELECT T1.C3, T6.C33 FROM T7 JOIN T8 ON T8.C39 = T7.C34 JOIN T6 ON T6.C30 = T8.C40 JOIN T1 ON T1.C1 = T6.C31","SELECT Products.product_name, Order_Items.order_item_status_code FROM Shipments JOIN Shipment_Items ON Shipment_Items.shipment_id = Shipments.shipment_id JOIN Order_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id JOIN Products ON Products.product_id = Order_Items.product_id"
180,71,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,"SELECT DISTINCT T1.C3, T1.C5 FROM T7 JOIN T8 ON T8.C39 = T7.C34 JOIN T6 ON T6.C30 = T8.C40 JOIN T1 ON T1.C1 = T6.C31","SELECT DISTINCT Products.product_name, Products.product_color FROM Shipments JOIN Shipment_Items ON Shipment_Items.shipment_id = Shipments.shipment_id JOIN Order_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id JOIN Products ON Products.product_id = Order_Items.product_id"
181,74,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,SELECT T4.C24 FROM T5 JOIN T7 ON T7.C35 = T5.C26 JOIN T4 ON T4.C23 = T7.C36 WHERE T7.C34 IS NULL,SELECT Invoices.invoice_status_code FROM Orders JOIN Shipments ON Shipments.order_id = Orders.order_id JOIN Invoices ON Invoices.invoice_number = Shipments.invoice_number WHERE Shipments.shipment_id IS NULL
182,75,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,SELECT T4.C24 FROM T5 JOIN T7 ON T7.C35 = T5.C26 JOIN T4 ON T7.C36 = T4.C23 WHERE T7.C34 IS NULL,SELECT Invoices.invoice_status_code FROM Orders JOIN Shipments ON Shipments.order_id = Orders.order_id JOIN Invoices ON Shipments.invoice_number = Invoices.invoice_number WHERE Shipments.shipment_id IS NULL
183,76,e_commerce,e_commerce,,,False,1,True,hard,gpt-5.2,none,"SELECT T5.C26, T5.C29, SUM(T6.C32) AS total_cost FROM T5 JOIN T6 ON T6.C32 = T5.C26 GROUP BY T5.C26, T5.C29","SELECT Orders.order_id, Orders.date_order_placed, SUM(Order_Items.order_id) AS total_cost FROM Orders JOIN Order_Items ON Order_Items.order_id = Orders.order_id GROUP BY Orders.order_id, Orders.date_order_placed"
184,77,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,"SELECT T5.C26, T5.C29, SUM(T6.C32) AS total_amount_paid FROM T5 JOIN T6 ON T6.C32 = T5.C26 GROUP BY T5.C26, T5.C29","SELECT Orders.order_id, Orders.date_order_placed, SUM(Order_Items.order_id) AS total_amount_paid FROM Orders JOIN Order_Items ON Order_Items.order_id = Orders.order_id GROUP BY Orders.order_id, Orders.date_order_placed"
185,98,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,"SELECT T2.C9, T1.C3 FROM T6 JOIN T1 ON T6.C31 = T1.C1 JOIN T5 ON T6.C32 = T5.C26 JOIN T2 ON T5.C27 = T2.C8","SELECT Customers.gender_code, Products.product_name FROM Order_Items JOIN Products ON Order_Items.product_id = Products.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id JOIN Customers ON Orders.customer_id = Customers.customer_id"
186,99,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,"SELECT T2.C9, T1.C3 FROM T6 JOIN T1 ON T6.C31 = T1.C1 JOIN T5 ON T6.C32 = T5.C26 JOIN T2 ON T5.C27 = T2.C8","SELECT Customers.gender_code, Products.product_name FROM Order_Items JOIN Products ON Order_Items.product_id = Products.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id JOIN Customers ON Orders.customer_id = Customers.customer_id"
187,108,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,SELECT DISTINCT T5.C29 FROM T5 JOIN T2 ON T5.C27 = T2.C8 WHERE T2.C8 IN ( SELECT T3.C21 FROM T3 GROUP BY T3.C21 HAVING COUNT(*) >= 2 ),SELECT DISTINCT Orders.date_order_placed FROM Orders JOIN Customers ON Orders.customer_id = Customers.customer_id WHERE Customers.customer_id IN ( SELECT Customer_Payment_Methods.customer_id FROM Customer_Payment_Methods GROUP BY Customer_Payment_Methods.customer_id HAVING COUNT(*) >= 2 )
188,109,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,"SELECT DISTINCT t5.C29 FROM T5 AS t5 JOIN T2 AS t2 ON t5.C27 = t2.C8 JOIN T3 AS t3 ON t3.C21 = t2.C8 GROUP BY t5.C26, t5.C29 HAVING COUNT(DISTINCT t3.C22) >= 2","SELECT DISTINCT t5.date_order_placed FROM Orders AS t5 JOIN Customers AS t2 ON t5.customer_id = t2.customer_id JOIN Customer_Payment_Methods AS t3 ON t3.customer_id = t2.customer_id GROUP BY t5.order_id, t5.date_order_placed HAVING COUNT(DISTINCT t3.payment_method_code) >= 2"
189,110,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,SELECT C28 FROM T5 GROUP BY C28 ORDER BY COUNT(*) ASC LIMIT 1,SELECT order_status_code FROM Orders GROUP BY order_status_code ORDER BY COUNT(*) ASC LIMIT 1
190,111,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,none,SELECT C28 FROM T5 GROUP BY C28 ORDER BY COUNT(*) ASC LIMIT 1,SELECT order_status_code FROM Orders GROUP BY order_status_code ORDER BY COUNT(*) ASC LIMIT 1
191,120,bbc_channels,bbc_channels,,,False,0,True,hard,gpt-5.2,none,SELECT C7 FROM T2 WHERE C8 > (SELECT AVG(C8) FROM T2),SELECT Name FROM director WHERE Age > (SELECT AVG(Age) FROM director)
192,135,bbc_channels,bbc_channels,,,False,0,True,hard,gpt-5.2,none,"SELECT C1, C5 FROM T1 WHERE C4 != 'Hank Baskett' OR C4 IS NULL","SELECT Channel_ID, Internet FROM channel WHERE Digital_terrestrial_channel != 'Hank Baskett' OR Digital_terrestrial_channel IS NULL"
193,144,tv_shows,tv_shows,,,False,0,True,hard,gpt-5.2,none,SELECT C5 FROM T1 GROUP BY C5 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Affiliation FROM city_channel GROUP BY Affiliation ORDER BY COUNT(*) DESC LIMIT 1
194,148,tv_shows,tv_shows,,,False,0,True,hard,gpt-5.2,none,"SELECT T2.C7, T3.C14 FROM T4 JOIN T2 ON T4.C19 = T2.C6 JOIN T1 ON T4.C18 = T1.C1 JOIN T5 ON T5.C21 = T1.C1 JOIN T3 ON T5.C22 = T3.C13 ORDER BY T2.C11 DESC","SELECT radio.Transmitter, tv_show.tv_show_name FROM city_channel_radio JOIN radio ON city_channel_radio.Radio_ID = radio.Radio_ID JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID JOIN city_channel_tv_show ON city_channel_tv_show.City_channel_ID = city_channel.ID JOIN tv_show ON city_channel_tv_show.tv_show_ID = tv_show.tv_show_ID ORDER BY radio.Lyric_FM_MHz DESC"
195,150,tv_shows,tv_shows,,,False,0,True,hard,gpt-5.2,none,SELECT DISTINCT T2.C7 FROM T2 WHERE T2.C6 NOT IN ( SELECT DISTINCT T4.C19 FROM T4 JOIN T1 ON T4.C18 = T1.C1 WHERE T1.C2 IS NOT NULL AND T1.C5 IS NOT NULL ),SELECT DISTINCT radio.Transmitter FROM radio WHERE radio.Radio_ID NOT IN ( SELECT DISTINCT city_channel_radio.Radio_ID FROM city_channel_radio JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID WHERE city_channel.City IS NOT NULL AND city_channel.Affiliation IS NOT NULL )
196,151,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,SELECT C2 FROM T1 WHERE C5 > 6000 ORDER BY C4 DESC LIMIT 1,SELECT Model FROM vehicle WHERE Power > 6000 ORDER BY Top_Speed DESC LIMIT 1
197,152,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,SELECT C2 FROM T1 WHERE C6 > 6000 ORDER BY C4 DESC LIMIT 1,SELECT Model FROM vehicle WHERE Builder > 6000 ORDER BY Top_Speed DESC LIMIT 1
198,155,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,"SELECT t3.C12, COUNT(DISTINCT t1.C5) AS vehicle_count FROM T3 AS t3 JOIN T1 AS t1 ON t3.C13 = t1.C1 GROUP BY t3.C12 ORDER BY vehicle_count DESC LIMIT 1","SELECT t3.Driver_ID, COUNT(DISTINCT t1.Power) AS vehicle_count FROM vehicle_driver AS t3 JOIN vehicle AS t1 ON t3.Vehicle_ID = t1.Vehicle_ID GROUP BY t3.Driver_ID ORDER BY vehicle_count DESC LIMIT 1"
199,156,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,"SELECT T3.C12, SUM(T1.C5) AS vehicles_count FROM T3 JOIN T1 ON T3.C13 = T1.C1 GROUP BY T3.C12 ORDER BY vehicles_count DESC LIMIT 1","SELECT vehicle_driver.Driver_ID, SUM(vehicle.Power) AS vehicles_count FROM vehicle_driver JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID GROUP BY vehicle_driver.Driver_ID ORDER BY vehicles_count DESC LIMIT 1"
200,159,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,SELECT T1.C1 FROM T1 ORDER BY T1.C5 ASC LIMIT 1,SELECT vehicle.Vehicle_ID FROM vehicle ORDER BY vehicle.Power ASC LIMIT 1
201,160,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,SELECT T1.C5 FROM T1 JOIN T3 ON T3.C13 = T1.C1 JOIN T2 ON T2.C8 = T3.C12 GROUP BY T1.C5 ORDER BY COUNT(T2.C11) ASC LIMIT 1,SELECT vehicle.Power FROM vehicle JOIN vehicle_driver ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID JOIN driver ON driver.Driver_ID = vehicle_driver.Driver_ID GROUP BY vehicle.Power ORDER BY COUNT(driver.Racing_Series) ASC LIMIT 1
202,171,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,SELECT DISTINCT T2.C9 FROM T3 JOIN T2 ON T3.C12 = T2.C8 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C4 > 5000,SELECT DISTINCT driver.Name FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Top_Speed > 5000
203,172,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,SELECT DISTINCT T2.C9 FROM T2 JOIN T3 ON T3.C12 = T2.C8 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C4 > 5000,SELECT DISTINCT driver.Name FROM driver JOIN vehicle_driver ON vehicle_driver.Driver_ID = driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Top_Speed > 5000
204,177,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,SELECT C2 FROM T1 WHERE C1 NOT IN ( SELECT T3.C13 FROM T3 ),SELECT Model FROM vehicle WHERE Vehicle_ID NOT IN ( SELECT vehicle_driver.Vehicle_ID FROM vehicle_driver )
205,178,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,SELECT DISTINCT T1.C2 FROM T1 WHERE T1.C1 NOT IN ( SELECT T3.C13 FROM T3 JOIN T2 ON T3.C12 = T2.C8 WHERE T2.C11 IS NOT NULL ),SELECT DISTINCT vehicle.Model FROM vehicle WHERE vehicle.Vehicle_ID NOT IN ( SELECT vehicle_driver.Vehicle_ID FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Racing_Series IS NOT NULL )
206,179,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,"SELECT DISTINCT t1.C5, t1.C2 FROM T1 AS t1 LEFT JOIN T3 AS t3 ON t3.C13 = t1.C1 GROUP BY t1.C1, t1.C5, t1.C2 HAVING COUNT(DISTINCT t3.C12) = 2 OR t1.C6 = 'Ziyang'","SELECT DISTINCT t1.Power, t1.Model FROM vehicle AS t1 LEFT JOIN vehicle_driver AS t3 ON t3.Vehicle_ID = t1.Vehicle_ID GROUP BY t1.Vehicle_ID, t1.Power, t1.Model HAVING COUNT(DISTINCT t3.Driver_ID) = 2 OR t1.Builder = 'Ziyang'"
207,180,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,"SELECT T1.C1, T1.C2 FROM T1 WHERE T1.C1 IN ( SELECT T3.C13 FROM T3 GROUP BY T3.C13 HAVING COUNT(DISTINCT T3.C12) = 2 ) OR T1.C6 = 'Ziyang'","SELECT vehicle.Vehicle_ID, vehicle.Model FROM vehicle WHERE vehicle.Vehicle_ID IN ( SELECT vehicle_driver.Vehicle_ID FROM vehicle_driver GROUP BY vehicle_driver.Vehicle_ID HAVING COUNT(DISTINCT vehicle_driver.Driver_ID) = 2 ) OR vehicle.Builder = 'Ziyang'"
208,183,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,SELECT COUNT(*) FROM T1 WHERE C4 = (SELECT MAX(C4) FROM T1),SELECT COUNT(*) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle)
209,184,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,SELECT COUNT(C5) FROM T1 WHERE C4 = (SELECT MAX(C4) FROM T1),SELECT COUNT(Power) FROM vehicle WHERE Top_Speed = (SELECT MAX(Top_Speed) FROM vehicle)
210,189,vehicle_driver,vehicle_driver,,,False,1,True,hard,gpt-5.2,none,"SELECT T2.C9, T2.C10 FROM T3 JOIN T2 ON T3.C12 = T2.C8 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C2 = 'DJ1'","SELECT driver.Name, driver.Citizenship FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'DJ1'"
211,190,vehicle_driver,vehicle_driver,,,False,0,True,hard,gpt-5.2,none,"SELECT T2.C9, T2.C10 FROM T2 JOIN T3 ON T2.C8 = T3.C12 JOIN T1 ON T1.C1 = T3.C13 WHERE T1.C2 = 'DJ1'","SELECT driver.Name, driver.Citizenship FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle.Model = 'DJ1'"
212,199,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,none,SELECT T3.C15 FROM T3 JOIN T4 ON T4.C17 = T3.C13 JOIN T2 ON T2.C10 = T4.C18 WHERE T2.C11 LIKE '%data%' ORDER BY T3.C15 DESC,SELECT Exams.Exam_Date FROM Exams JOIN Questions_in_Exams ON Questions_in_Exams.Exam_ID = Exams.Exam_ID JOIN Questions ON Questions.Question_ID = Questions_in_Exams.Question_ID WHERE Questions.Type_of_Question_Code LIKE '%data%' ORDER BY Exams.Exam_Date DESC
213,200,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,none,SELECT T3.C15 FROM T4 JOIN T3 ON T4.C17 = T3.C13 JOIN T2 ON T4.C18 = T2.C10 WHERE LOWER(T2.C11) LIKE '%data%' ORDER BY T3.C15 DESC,SELECT Exams.Exam_Date FROM Questions_in_Exams JOIN Exams ON Questions_in_Exams.Exam_ID = Exams.Exam_ID JOIN Questions ON Questions_in_Exams.Question_ID = Questions.Question_ID WHERE LOWER(Questions.Type_of_Question_Code) LIKE '%data%' ORDER BY Exams.Exam_Date DESC
214,213,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,none,SELECT C34 FROM T7 GROUP BY C34 ORDER BY COUNT(*) ASC LIMIT 1,SELECT Assessment FROM Student_Assessments GROUP BY Assessment ORDER BY COUNT(*) ASC LIMIT 1
215,214,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,none,SELECT C34 FROM T7 GROUP BY C34 ORDER BY COUNT(*) ASC LIMIT 1,SELECT Assessment FROM Student_Assessments GROUP BY Assessment ORDER BY COUNT(*) ASC LIMIT 1
216,217,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,none,SELECT C21 FROM T5 GROUP BY C21 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Valid_Answer_Text FROM Valid_Answers GROUP BY Valid_Answer_Text ORDER BY COUNT(*) DESC LIMIT 1
217,218,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,none,SELECT C21 FROM T5 GROUP BY C21 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Valid_Answer_Text FROM Valid_Answers GROUP BY Valid_Answer_Text ORDER BY COUNT(*) DESC LIMIT 1
218,225,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,none,SELECT DISTINCT T1.C2 FROM T1 LEFT JOIN T6 ON T6.C25 = T1.C1 WHERE T6.C27 IS NULL,SELECT DISTINCT Students.First_Name FROM Students LEFT JOIN Student_Answers ON Student_Answers.Student_ID = Students.Student_ID WHERE Student_Answers.Comments IS NULL
219,226,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,none,SELECT DISTINCT T3.C16 FROM T3 JOIN T4 ON T4.C17 = T3.C13 LEFT JOIN T6 ON T6.C23 = T4.C17 AND T6.C24 = T4.C18 WHERE T6.C27 IS NULL,SELECT DISTINCT Exams.Exam_Name FROM Exams JOIN Questions_in_Exams ON Questions_in_Exams.Exam_ID = Exams.Exam_ID LEFT JOIN Student_Answers ON Student_Answers.Exam_ID = Questions_in_Exams.Exam_ID AND Student_Answers.Question_ID = Questions_in_Exams.Question_ID WHERE Student_Answers.Comments IS NULL
220,227,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,none,"SELECT T6.C27 FROM T6 WHERE T6.C28 IN ('Normal','Absent') GROUP BY T6.C27 HAVING COUNT(DISTINCT T6.C28) = 2","SELECT Student_Answers.Comments FROM Student_Answers WHERE Student_Answers.Satisfactory_YN IN ('Normal','Absent') GROUP BY Student_Answers.Comments HAVING COUNT(DISTINCT Student_Answers.Satisfactory_YN) = 2"
221,228,online_exams,online_exams,,,False,0,True,hard,gpt-5.2,none,"SELECT T6.C27 FROM T6 WHERE T6.C29 IN ('Normal','Absent') GROUP BY T6.C27 HAVING COUNT(DISTINCT T6.C29) = 2","SELECT Student_Answers.Comments FROM Student_Answers WHERE Student_Answers.Student_Answer_Text IN ('Normal','Absent') GROUP BY Student_Answers.Comments HAVING COUNT(DISTINCT Student_Answers.Student_Answer_Text) = 2"
222,249,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C3 FROM T1 WHERE C4 > (SELECT AVG(C4) FROM T1),SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)
223,250,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C3 FROM T1 WHERE C4 > (SELECT AVG(C4) FROM T1),SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)
224,253,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,"SELECT C3 FROM T1 WHERE C2 = ""Clothes"" ORDER BY C4 DESC LIMIT 1","SELECT product_name FROM Products WHERE product_type_code = ""Clothes"" ORDER BY product_price DESC LIMIT 1"
225,254,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C2 FROM T1 WHERE C3 = 'Clothes' ORDER BY C4 DESC LIMIT 1,SELECT product_type_code FROM Products WHERE product_name = 'Clothes' ORDER BY product_price DESC LIMIT 1
226,255,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,"SELECT C1, C3 FROM T1 WHERE C2 = 'Hardware' ORDER BY C4 ASC LIMIT 1","SELECT product_id, product_name FROM Products WHERE product_type_code = 'Hardware' ORDER BY product_price ASC LIMIT 1"
227,256,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,"SELECT C1, C2 FROM T1 WHERE C3 = 'Hardware' ORDER BY C4 ASC LIMIT 1","SELECT product_id, product_type_code FROM Products WHERE product_name = 'Hardware' ORDER BY product_price ASC LIMIT 1"
228,267,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C3) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_name) DESC LIMIT 1
229,268,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1
230,277,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT T1.C4 FROM T5 JOIN T1 ON T5.C21 = T1.C1 JOIN T4 ON T5.C20 = T4.C15 JOIN T3 ON T4.C16 = T3.C7 GROUP BY T1.C4 ORDER BY COUNT(DISTINCT T3.C13) DESC LIMIT 1,SELECT Products.product_price FROM Order_Items JOIN Products ON Order_Items.product_id = Products.product_id JOIN Customer_Orders ON Order_Items.order_id = Customer_Orders.order_id JOIN Customers ON Customer_Orders.customer_id = Customers.customer_id GROUP BY Products.product_price ORDER BY COUNT(DISTINCT Customers.customer_phone) DESC LIMIT 1
231,278,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C22 FROM T5 GROUP BY C22 ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_quantity FROM Order_Items GROUP BY order_quantity ORDER BY COUNT(*) DESC LIMIT 1
232,279,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,"SELECT DISTINCT t3.C13, t5.C22 FROM T5 AS t5 JOIN T4 AS t4 ON t5.C20 = t4.C15 JOIN T3 AS t3 ON t4.C16 = t3.C7 WHERE t5.C22 IN ( SELECT C22 FROM T5 GROUP BY C22 ORDER BY COUNT(DISTINCT C21) ASC LIMIT 1 )","SELECT DISTINCT t3.customer_phone, t5.order_quantity FROM Order_Items AS t5 JOIN Customer_Orders AS t4 ON t5.order_id = t4.order_id JOIN Customers AS t3 ON t4.customer_id = t3.customer_id WHERE t5.order_quantity IN ( SELECT order_quantity FROM Order_Items GROUP BY order_quantity ORDER BY COUNT(DISTINCT product_id) ASC LIMIT 1 )"
233,280,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT T3.C13 FROM T3 JOIN T4 ON T4.C16 = T3.C7 JOIN T5 ON T5.C20 = T4.C15 WHERE T5.C22 IN ( SELECT C22 FROM T5 GROUP BY C22 HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt FROM T5 GROUP BY C22 ) ) ),SELECT Customers.customer_phone FROM Customers JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Items.order_id = Customer_Orders.order_id WHERE Order_Items.order_quantity IN ( SELECT order_quantity FROM Order_Items GROUP BY order_quantity HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt FROM Order_Items GROUP BY order_quantity ) ) )
234,287,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C3) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_name) ASC LIMIT 1
235,288,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(*) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1
236,299,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C22 FROM T5 GROUP BY C22 ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_quantity FROM Order_Items GROUP BY order_quantity ORDER BY COUNT(*) DESC LIMIT 1
237,300,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C22 FROM T5 GROUP BY C22 ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_quantity FROM Order_Items GROUP BY order_quantity ORDER BY COUNT(*) DESC LIMIT 1
238,303,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT C3 FROM T1 EXCEPT SELECT T1.C3 FROM T1 JOIN T5 ON T5.C21 = T1.C1,SELECT product_name FROM Products EXCEPT SELECT Products.product_name FROM Products JOIN Order_Items ON Order_Items.product_id = Products.product_id
239,304,customers_and_orders,customers_and_orders,,,False,0,True,hard,gpt-5.2,none,SELECT DISTINCT T1.C3 FROM T1 LEFT JOIN T5 ON T5.C21 = T1.C1 WHERE T5.C22 IS NULL,SELECT DISTINCT Products.product_name FROM Products LEFT JOIN Order_Items ON Order_Items.product_id = Products.product_id WHERE Order_Items.order_quantity IS NULL
240,40,e_commerce,e_commerce,,,False,0,True,extra,gpt-5.2,none,"SELECT t2.C8 AS id, t2.C18 AS first_name, t2.C19 AS last_name FROM T2 AS t2 JOIN T5 AS t5 ON t5.C27 = t2.C8 JOIN T6 AS t6 ON t6.C32 = t5.C26 GROUP BY t2.C8, t2.C18, t2.C19 HAVING COUNT(DISTINCT t5.C26) > 2 AND COUNT(DISTINCT t6.C30) >= 3","SELECT t2.customer_id AS id, t2.town_city AS first_name, t2.county AS last_name FROM Customers AS t2 JOIN Orders AS t5 ON t5.customer_id = t2.customer_id JOIN Order_Items AS t6 ON t6.order_id = t5.order_id GROUP BY t2.customer_id, t2.town_city, t2.county HAVING COUNT(DISTINCT t5.order_id) > 2 AND COUNT(DISTINCT t6.order_item_id) >= 3"
