pos,test_idx,difficulty,category,exec_success_runtime,pred_sql,gold_sql
219,226,hard,wrong_table,True,SELECT DISTINCT Exams.Exam_Name FROM Exams JOIN Questions_in_Exams ON Questions_in_Exams.Exam_ID = Exams.Exam_ID LEFT JOIN Student_Answers ON Student_Answers.Exam_ID = Questions_in_Exams.Exam_ID AND S,SELECT First_Name FROM Students WHERE Student_ID NOT IN (SELECT Student_ID FROM Student_Answers)
220,227,hard,extra_clause,True,"SELECT Student_Answers.Comments FROM Student_Answers WHERE Student_Answers.Satisfactory_YN IN ('Normal','Absent') GROUP BY Student_Answers.Comments HAVING COUNT(DISTINCT Student_Answers.Satisfactory_Y","SELECT Student_Answer_Text FROM Student_Answers WHERE Comments  =  ""Normal"" INTERSECT SELECT Student_Answer_Text FROM Student_Answers WHERE Comments  =  ""Absent"""
221,228,hard,extra_clause,True,"SELECT Student_Answers.Comments FROM Student_Answers WHERE Student_Answers.Student_Answer_Text IN ('Normal','Absent') GROUP BY Student_Answers.Comments HAVING COUNT(DISTINCT Student_Answers.Student_An","SELECT Student_Answer_Text FROM Student_Answers WHERE Comments  =  ""Normal"" INTERSECT SELECT Student_Answer_Text FROM Student_Answers WHERE Comments  =  ""Absent"""
222,249,hard,other,True,SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products),SELECT product_name FROM Products WHERE product_price  >  (SELECT avg(product_price) FROM Products)
223,250,hard,other,True,SELECT product_name FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products),SELECT product_name FROM Products WHERE product_price  >  (SELECT avg(product_price) FROM Products)
224,253,hard,other,True,"SELECT product_name FROM Products WHERE product_type_code = ""Clothes"" ORDER BY product_price DESC LIMIT 1","SELECT product_name FROM Products WHERE product_type_code  =  ""Clothes"" ORDER BY product_price DESC LIMIT 1"
225,254,hard,other,True,SELECT product_type_code FROM Products WHERE product_name = 'Clothes' ORDER BY product_price DESC LIMIT 1,"SELECT product_name FROM Products WHERE product_type_code  =  ""Clothes"" ORDER BY product_price DESC LIMIT 1"
226,255,hard,other,True,"SELECT product_id, product_name FROM Products WHERE product_type_code = 'Hardware' ORDER BY product_price ASC LIMIT 1","SELECT product_id ,  product_name FROM Products WHERE product_type_code  =  ""Hardware"" ORDER BY product_price ASC LIMIT 1"
227,256,hard,other,True,"SELECT product_id, product_type_code FROM Products WHERE product_name = 'Hardware' ORDER BY product_price ASC LIMIT 1","SELECT product_id ,  product_name FROM Products WHERE product_type_code  =  ""Hardware"" ORDER BY product_price ASC LIMIT 1"
228,267,hard,wrong_column,True,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_name) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) DESC LIMIT 1
229,268,hard,other,True,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) DESC LIMIT 1
230,277,hard,extra_clause,True,SELECT Products.product_price FROM Order_Items JOIN Products ON Order_Items.product_id = Products.product_id JOIN Customer_Orders ON Order_Items.order_id = Customer_Orders.order_id JOIN Customers ON C,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) DESC LIMIT 1
231,278,hard,wrong_table,True,SELECT order_quantity FROM Order_Items GROUP BY order_quantity ORDER BY COUNT(*) DESC LIMIT 1,SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) DESC LIMIT 1
232,279,hard,extra_clause,True,"SELECT DISTINCT t3.customer_phone, t5.order_quantity FROM Order_Items AS t5 JOIN Customer_Orders AS t4 ON t5.order_id = t4.order_id JOIN Customers AS t3 ON t4.customer_id = t3.customer_id WHERE t5.ord",SELECT customer_name FROM Customers WHERE payment_method_code  =  ( SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) ASC LIMIT 1)
233,280,hard,missing_clause,True,SELECT Customers.customer_phone FROM Customers JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Items.order_id = Customer_Orders.order_id WHERE Ord,SELECT customer_name FROM Customers WHERE payment_method_code  =  ( SELECT payment_method_code FROM Customers GROUP BY payment_method_code ORDER BY count(*) ASC LIMIT 1)
234,287,hard,wrong_column,True,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(product_name) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) ASC LIMIT 1
235,288,hard,other,True,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY COUNT(*) ASC LIMIT 1,SELECT product_type_code FROM Products GROUP BY product_type_code ORDER BY count(*) ASC LIMIT 1
236,299,hard,wrong_table,True,SELECT order_quantity FROM Order_Items GROUP BY order_quantity ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_status_code FROM Customer_orders GROUP BY order_status_code ORDER BY count(*) DESC LIMIT 1
237,300,hard,wrong_table,True,SELECT order_quantity FROM Order_Items GROUP BY order_quantity ORDER BY COUNT(*) DESC LIMIT 1,SELECT order_status_code FROM Customer_orders GROUP BY order_status_code ORDER BY count(*) DESC LIMIT 1
238,303,hard,wrong_column,True,SELECT product_name FROM Products EXCEPT SELECT Products.product_name FROM Products JOIN Order_Items ON Order_Items.product_id = Products.product_id,SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS t1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id
239,304,hard,extra_clause,True,SELECT DISTINCT Products.product_name FROM Products LEFT JOIN Order_Items ON Order_Items.product_id = Products.product_id WHERE Order_Items.order_quantity IS NULL,SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS t1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id
240,40,extra,extra_clause,True,"SELECT t2.customer_id AS id, t2.town_city AS first_name, t2.county AS last_name FROM Customers AS t2 JOIN Orders AS t5 ON t5.customer_id = t2.customer_id JOIN Order_Items AS t6 ON t6.order_id = t5.ord","SELECT T1.customer_id ,  T1.customer_first_name ,  T1.customer_last_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >  2 INTER"
241,41,extra,extra_clause,True,"SELECT Customers.customer_id, Customers.gender_code, Customers.customer_first_name FROM Customers JOIN Orders ON Orders.customer_id = Customers.customer_id JOIN Order_Items ON Order_Items.order_id = O","SELECT T1.customer_id ,  T1.customer_first_name ,  T1.customer_last_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >  2 INTER"
242,46,extra,wrong_column,True,"SELECT gender_code, customer_first_name, customer_middle_initial FROM Customers WHERE customer_id NOT IN (SELECT customer_id FROM Orders)","SELECT customer_first_name ,  customer_middle_initial ,  customer_last_name FROM Customers EXCEPT SELECT T1.customer_first_name ,  T1.customer_middle_initial ,  T1.customer_last_name FROM Customers AS"
243,47,extra,wrong_column,True,"SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial FROM Customers LEFT JOIN Orders ON Orders.customer_id = Customers.customer_id WHERE Orders.order_id IS NU","SELECT customer_first_name ,  customer_middle_initial ,  customer_last_name FROM Customers EXCEPT SELECT T1.customer_first_name ,  T1.customer_middle_initial ,  T1.customer_last_name FROM Customers AS"
244,48,extra,wrong_table,True,"SELECT Products.product_id, Products.product_name, Products.product_price, Products.product_color FROM Products LEFT JOIN Order_Items ON Order_Items.product_id = Products.product_id LEFT JOIN Shipment","SELECT product_id ,  product_name ,  product_price ,  product_color FROM Products EXCEPT SELECT T1.product_id ,  T1.product_name ,  T1.product_price ,  T1.product_color FROM Products AS T1 JOIN Order_"
245,52,extra,wrong_column,True,"SELECT t1.product_id, t1.product_name, t1.product_price FROM Order_Items AS t6 JOIN Products AS t1 ON t6.product_id = t1.product_id GROUP BY t1.product_id, t1.product_name, t1.product_price ORDER BY C","SELECT T1.product_id ,  T1.product_name ,  T1.product_price FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.product_id ORDER BY count(*) DESC LIMIT 1"
246,53,extra,missing_clause,True,"SELECT Products.product_id, Products.product_name, Products.product_price FROM Products JOIN Order_Items ON Order_Items.product_id = Products.product_id JOIN Shipment_Items ON Shipment_Items.order_ite","SELECT T1.product_id ,  T1.product_name ,  T1.product_price FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.product_id ORDER BY count(*) DESC LIMIT 1"
247,54,extra,wrong_column,True,"SELECT Orders.order_id, SUM(Products.product_price) AS sum_prices FROM Orders JOIN Order_Items ON Order_Items.order_id = Orders.order_id JOIN Products ON Products.product_id = Order_Items.product_id G","SELECT T1.order_id ,  sum(T2.product_price) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.order_id ORDER BY sum(T2.product_price) ASC LIMIT 1"
248,55,extra,wrong_table,True,"SELECT Orders.order_id, SUM(Order_Items.order_id) AS total_cost FROM Orders JOIN Order_Items ON Order_Items.order_id = Orders.order_id GROUP BY Orders.order_id ORDER BY total_cost ASC LIMIT 1","select t1.order_id ,  sum(t2.product_price) from order_items as t1 join products as t2 on t1.product_id  =  t2.product_id group by t1.order_id order by sum(t2.product_price) asc limit 1"
249,72,extra,wrong_column,True,"SELECT DISTINCT Products.product_name, Products.product_price, Products.product_description FROM Order_Items JOIN Products ON Order_Items.product_id = Products.product_id JOIN Orders ON Order_Items.or","SELECT DISTINCT T1.product_name ,  T1.product_price ,  T1.product_description FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T2.order_id  =  T3.orde"
250,73,extra,wrong_column,True,"SELECT DISTINCT Products.product_name, Products.product_price, Products.product_description FROM Products JOIN Order_Items ON Order_Items.product_id = Products.product_id JOIN Orders ON Orders.order_i","SELECT DISTINCT T1.product_name ,  T1.product_price ,  T1.product_description FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T2.order_id  =  T3.orde"
251,88,extra,other,True,"SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)","SELECT product_price ,  product_size FROM Products WHERE product_price  >  ( SELECT avg(product_price) FROM Products )"
252,89,extra,other,True,"SELECT product_price, product_size FROM Products WHERE product_price > (SELECT AVG(product_price) FROM Products)","SELECT product_price ,  product_size FROM Products WHERE product_price  >  ( SELECT avg(product_price) FROM Products )"
253,90,extra,extra_clause,True,SELECT COUNT(DISTINCT t1.product_name) FROM Products AS t1 WHERE t1.product_id NOT IN ( SELECT t6.product_id FROM Order_Items AS t6 ),SELECT count(*) FROM Products WHERE product_id NOT IN ( SELECT product_id FROM Order_items )
254,91,extra,wrong_column,True,SELECT COUNT(*) FROM Products AS t1 LEFT JOIN Order_Items AS t6 ON t6.product_id = t1.product_id LEFT JOIN Shipment_Items AS t8 ON t8.order_item_id = t6.order_item_id WHERE t8.shipment_id IS NULL,SELECT count(*) FROM Products WHERE product_id NOT IN ( SELECT product_id FROM Order_items )
255,92,extra,extra_clause,True,SELECT COUNT(DISTINCT Customers.customer_id) FROM Customers LEFT JOIN Customer_Payment_Methods ON Customer_Payment_Methods.customer_id = Customers.customer_id WHERE Customer_Payment_Methods.payment_me,SELECT count(*) FROM Customers WHERE customer_id NOT IN ( SELECT customer_id FROM Customer_Payment_Methods )
256,93,extra,wrong_column,True,SELECT COUNT(*) FROM Customers AS t2 LEFT JOIN Customer_Payment_Methods AS t3 ON t3.customer_id = t2.customer_id WHERE t3.payment_method_code IS NULL,SELECT count(*) FROM Customers WHERE customer_id NOT IN ( SELECT customer_id FROM Customer_Payment_Methods )
257,106,extra,missing_clause,True,"SELECT email_address, town_city, county FROM Customers WHERE gender_code IN ( SELECT gender_code FROM Customers GROUP BY gender_code HAVING COUNT(*) = ( SELECT MIN(cnt) FROM ( SELECT COUNT(*) AS cnt F","SELECT email_address ,  town_city ,  county FROM Customers WHERE gender_code  =  ( SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY count(*) ASC LIMIT 1 )"
258,107,extra,wrong_column,True,"SELECT Customers.email_address, Customers.town_city, Customers.county FROM Customers WHERE Customers.gender_code = ( SELECT Customers.gender_code FROM Customers JOIN Orders ON Orders.customer_id = Cus","SELECT email_address ,  town_city ,  county FROM Customers WHERE gender_code  =  ( SELECT gender_code FROM Customers GROUP BY gender_code ORDER BY count(*) ASC LIMIT 1 )"
259,118,extra,other,True,"SELECT product_color, product_description, product_size FROM Products WHERE product_price < (SELECT MAX(product_price) FROM Products)","SELECT product_color ,  product_description ,  product_size FROM Products WHERE product_price  <  ( SELECT max(product_price) FROM products )"
260,119,extra,other,True,"SELECT product_color, product_description, product_size FROM Products WHERE product_price < (SELECT MAX(product_price) FROM Products)","select product_color ,  product_description ,  product_size from products where product_price  !=  ( select max(product_price) from products )"
261,125,extra,wrong_column,True,SELECT director.Director_ID FROM program JOIN director ON program.Director_ID = director.Director_ID GROUP BY director.Director_ID ORDER BY COUNT(*) DESC LIMIT 1,SELECT t2.name FROM program AS t1 JOIN director AS t2 ON t1.director_id  =  t2.director_id GROUP BY t1.director_id ORDER BY count(*) DESC LIMIT 1
262,126,extra,wrong_column,True,"SELECT director.Name, director.Age FROM director JOIN program ON program.Director_ID = director.Director_ID GROUP BY director.Director_ID, director.Name, director.Age ORDER BY COUNT(program.Program_ID","SELECT t2.name ,  t2.age FROM program AS t1 JOIN director AS t2 ON t1.director_id  =  t2.director_id GROUP BY t1.director_id ORDER BY count(*) DESC LIMIT 1"
263,130,extra,extra_clause,True,SELECT COUNT(DISTINCT channel.Internet) FROM channel LEFT JOIN program ON program.Channel_ID = channel.Channel_ID WHERE program.Program_ID IS NULL,SELECT count(*) FROM channel WHERE channel_id NOT IN (SELECT channel_id FROM program)
264,132,extra,extra_clause,True,"SELECT channel.Name, channel.Internet FROM channel JOIN director_admin ON director_admin.Channel_ID = channel.Channel_ID GROUP BY channel.Channel_ID, channel.Name, channel.Internet ORDER BY COUNT(DIST","SELECT t1.name ,  t1.internet FROM channel AS t1 JOIN director_admin AS t2 ON t1.channel_id  =  t2.channel_id GROUP BY t1.channel_id ORDER BY count(*) DESC LIMIT 1"
265,134,extra,extra_clause,True,SELECT DISTINCT channel.Internet FROM channel JOIN director_admin ON director_admin.Channel_ID = channel.Channel_ID JOIN director ON director.Director_ID = director_admin.Director_ID WHERE director.Ag,SELECT t1.name FROM channel AS t1 JOIN director_admin AS t2 ON t1.channel_id  =  t2.channel_id JOIN director AS t3 ON t2.director_id  =  t3.director_id WHERE t3.age  <  40 INTERSECT SELECT t1.name FRO
266,181,extra,extra_clause,True,"SELECT DISTINCT t1.Power, t1.Model FROM vehicle AS t1 JOIN vehicle_driver AS t3 ON t3.Vehicle_ID = t1.Vehicle_ID JOIN driver AS t2 ON t2.Driver_ID = t3.Driver_ID GROUP BY t1.Vehicle_ID, t1.Power, t1.M","SELECT T1.vehicle_id ,  T1.model FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.vehicle_id  =  T2.vehicle_id JOIN driver AS T3 ON T2.driver_id  =  T3.driver_id WHERE T3.name  =  'Jeff Gordon' UNIO"
267,182,extra,extra_clause,True,"SELECT DISTINCT vehicle.Vehicle_ID, vehicle.Model FROM vehicle JOIN vehicle_driver ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID JOIN driver ON driver.Driver_ID = vehicle_driver.Driver_ID GROUP BY","SELECT T1.vehicle_id ,  T1.model FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.vehicle_id  =  T2.vehicle_id JOIN driver AS T3 ON T2.driver_id  =  T3.driver_id WHERE T3.name  =  'Jeff Gordon' UNIO"
268,191,extra,other,True,SELECT COUNT(*) FROM driver LEFT JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE vehicle_driver.Driver_ID IS NULL,SELECT count(*) FROM driver WHERE driver_id NOT IN ( SELECT driver_id FROM vehicle_driver )
269,192,extra,wrong_column,True,SELECT COUNT(*) FROM driver AS t2 LEFT JOIN vehicle_driver AS t3 ON t2.Driver_ID = t3.Driver_ID WHERE t3.Driver_ID IS NULL,SELECT count(*) FROM driver WHERE driver_id NOT IN ( SELECT driver_id FROM vehicle_driver )
270,251,extra,other,True,SELECT product_name FROM Products WHERE product_type_code = 'hardware' AND product_price > (SELECT AVG(product_price) FROM Products WHERE product_type_code = 'hardware'),"SELECT product_name FROM Products WHERE product_type_code  =  ""Hardware"" AND product_price  >  (SELECT avg(product_price) FROM Products WHERE product_type_code  =  ""Hardware"")"
271,252,extra,other,True,SELECT product_type_code FROM Products WHERE product_name = 'Hardware' AND product_price > ( SELECT AVG(product_price) FROM Products WHERE product_name = 'Hardware' ),"SELECT product_name FROM Products WHERE product_type_code  =  ""Hardware"" AND product_price  >  (SELECT avg(product_price) FROM Products WHERE product_type_code  =  ""Hardware"")"
272,295,extra,wrong_column,True,"SELECT Customers.customer_id, Customers.customer_phone, Customers.customer_address, Customers.customer_email FROM Customers JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id ","SELECT T1.customer_id ,  T2.customer_name ,  T2.customer_phone ,  T2.customer_email FROM Customer_orders AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER B"
273,296,extra,extra_clause,True,"SELECT t3.customer_id, t3.customer_phone, t3.customer_address, t3.customer_email FROM Customers AS t3 JOIN Customer_Orders AS t4 ON t4.customer_id = t3.customer_id JOIN Order_Items AS t5 ON t5.order_i","SELECT T1.customer_id ,  T2.customer_name ,  T2.customer_phone ,  T2.customer_email FROM Customer_orders AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER B"
274,301,extra,extra_clause,True,SELECT COUNT(DISTINCT Customers.customer_phone) FROM Customers LEFT JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id LEFT JOIN Order_Items ON Order_Items.order_id = Customer,SELECT count(*) FROM Customers WHERE customer_id NOT IN  ( SELECT customer_id FROM Customer_orders)
275,302,extra,extra_clause,True,SELECT COUNT(DISTINCT Customers.customer_phone) FROM Customers LEFT JOIN Customer_Orders ON Customer_Orders.customer_id = Customers.customer_id LEFT JOIN Order_Items ON Order_Items.order_id = Customer,SELECT count(*) FROM Customers WHERE customer_id NOT IN  ( SELECT customer_id FROM Customer_orders)
276,313,extra,extra_clause,True,"SELECT DISTINCT Customer_Orders.order_date, Customer_Orders.order_id FROM Customer_Orders JOIN Order_Items ON Order_Items.order_id = Customer_Orders.order_id GROUP BY Customer_Orders.order_id, Custome","SELECT T1.order_date ,  T1.order_id FROM Customer_Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id WHERE T2.order_quantity  >  6 UNION SELECT T1.order_date ,  T1.order_id FROM Custom"
277,314,extra,extra_clause,True,"SELECT DISTINCT Customer_Orders.order_id, Customer_Orders.order_date FROM Customer_Orders JOIN Order_Items ON Order_Items.order_id = Customer_Orders.order_id JOIN Products ON Order_Items.product_id = ","SELECT T1.order_date ,  T1.order_id FROM Customer_Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id WHERE T2.order_quantity  >  6 UNION SELECT T1.order_date ,  T1.order_id FROM Custom"
278,337,extra,wrong_column,True,SELECT region.Capital FROM building JOIN region ON building.Region_ID = region.Region_ID GROUP BY region.Area ORDER BY COUNT(building.Name) DESC LIMIT 1,SELECT T2.capital FROM building AS T1 JOIN region AS T2 ON T1.Region_ID  =  T2.Region_ID GROUP BY T1.Region_ID ORDER BY COUNT(*) DESC LIMIT 1
279,338,extra,wrong_column,True,"SELECT region.Area, region.Capital FROM building JOIN region ON building.Region_ID = region.Region_ID GROUP BY region.Region_ID, region.Area, region.Capital ORDER BY COUNT(building.Name) DESC LIMIT 1",SELECT T2.capital FROM building AS T1 JOIN region AS T2 ON T1.Region_ID  =  T2.Region_ID GROUP BY T1.Region_ID ORDER BY COUNT(*) DESC LIMIT 1
280,365,extra,wrong_column,True,SELECT Customers.* FROM Customers_and_Services JOIN Customers ON Customers_and_Services.Customer_ID = Customers.Customer_ID GROUP BY Customers.Customer_ID ORDER BY COUNT(*) DESC LIMIT 1,SELECT t1.customer_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t1.customer_details ORDER BY count(*) DESC LIMIT 1
281,366,extra,extra_clause,True,"SELECT Customers.* FROM Customers_and_Services JOIN Customers ON Customers_and_Services.Customer_ID = Customers.Customer_ID GROUP BY Customers.Customer_ID, Customers.Customer_Details ORDER BY COUNT(DI",select t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_details order by count(*) desc limit 1
282,367,extra,wrong_table,True,SELECT Customers.Customer_Details FROM Customer_Interactions JOIN Customers ON Customer_Interactions.Customer_ID = Customers.Customer_ID JOIN Services ON Customer_Interactions.Service_ID = Services.Se,select t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_details order by count(*) desc limit 1
283,368,extra,extra_clause,True,"SELECT Customers.Customer_ID, Customers.Customer_Details FROM Customers JOIN Customers_and_Services ON Customers_and_Services.Customer_ID = Customers.Customer_ID JOIN Services ON Customers_and_Service",select t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_details order by count(*) desc limit 1
284,371,extra,wrong_table,True,SELECT Customers_and_Services.Customers_and_Services_Details FROM Customers_and_Services JOIN Services ON Customers_and_Services.Service_ID = Services.Service_ID WHERE Services.Service_Details IN ( SE,select distinct t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id where t2.service_id  =  (select service_id from services group by servic
285,372,extra,wrong_table,True,SELECT DISTINCT Customers_and_Services.Customers_and_Services_Details FROM Customers_and_Services JOIN Services ON Customers_and_Services.Service_ID = Services.Service_ID WHERE Services.Service_Detail,select distinct t1.customer_details from customers as t1 join customers_and_services as t2 on t1.customer_id  =  t2.customer_id where t2.service_id  =  (select service_id from services group by servic
286,377,extra,missing_clause,True,SELECT Service_Details FROM Services WHERE Service_ID IN ( SELECT Customers_and_Services.Service_ID FROM Customers_and_Services JOIN Customers ON Customers_and_Services.Customer_ID = Customers.Custome,SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
287,378,extra,wrong_column,True,"SELECT DISTINCT Services.Service_ID, Services.Service_Details FROM Services JOIN Customers_and_Services ON Customers_and_Services.Service_ID = Services.Service_ID JOIN Customers ON Customers.Customer_",SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
288,379,extra,wrong_table,True,SELECT DISTINCT Services.Service_Details FROM Services JOIN Customers_and_Services ON Customers_and_Services.Service_ID = Services.Service_ID JOIN Customers ON Customers.Customer_ID = Customers_and_Se,SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
289,380,extra,wrong_table,True,SELECT DISTINCT t1.* FROM Services AS t1 JOIN Customers_and_Services AS t4 ON t4.Service_ID = t1.Service_ID JOIN Customers AS t2 ON t4.Customer_ID = t2.Customer_ID JOIN Analytical_Layer AS t7 ON t7.Cu,SELECT DISTINCT t3.service_details FROM customers AS t1 JOIN customers_and_services AS t2 ON t1.customer_id  =  t2.customer_id JOIN services AS t3 ON t2.service_id  =  t3.service_id JOIN customer_inte
290,401,extra,wrong_column,True,"SELECT name, Type_of_powertrain, Combined_fuel_economy_rate FROM Vehicles WHERE Model_year IN (2013, 2014)","SELECT name ,  type_of_powertrain ,  annual_fuel_cost FROM vehicles WHERE model_year  =  2013 OR model_year  =  2014"
291,402,extra,wrong_column,True,"SELECT Customers.name, Vehicles.Type_of_powertrain, Vehicles.Annual_fuel_cost FROM Renting_history JOIN Customers ON Renting_history.customer_id = Customers.id JOIN Vehicles ON Renting_history.vehicle","SELECT name ,  type_of_powertrain ,  annual_fuel_cost FROM vehicles WHERE model_year  =  2013 OR model_year  =  2014"
292,429,extra,wrong_column,True,"SELECT Vehicles.name, Vehicles.Model_year FROM Renting_history JOIN Vehicles ON Renting_history.vehicles_id = Vehicles.id GROUP BY Vehicles.id, Vehicles.name, Vehicles.Model_year ORDER BY COUNT(Rentin","SELECT T2.name ,  T2.model_year FROM renting_history AS T1 JOIN vehicles AS T2 ON T1.vehicles_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1"
293,430,extra,wrong_column,True,"SELECT Vehicles.name, Vehicles.Model_year FROM Renting_history JOIN Vehicles ON Renting_history.vehicles_id = Vehicles.id GROUP BY Vehicles.id, Vehicles.name, Vehicles.Model_year ORDER BY COUNT(Rentin","SELECT T2.name ,  T2.model_year FROM renting_history AS T1 JOIN vehicles AS T2 ON T1.vehicles_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1"
294,433,extra,wrong_column,True,"SELECT Discount.name FROM Renting_history JOIN Discount ON Renting_history.discount_id = Discount.id GROUP BY Discount.id, Discount.name ORDER BY COUNT(*) DESC LIMIT 1",SELECT T2.name FROM renting_history AS T1 JOIN discount AS T2 ON T1.discount_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1
295,434,extra,wrong_column,True,"SELECT Discount.name FROM Renting_history JOIN Discount ON Renting_history.discount_id = Discount.id GROUP BY Discount.id, Discount.name ORDER BY COUNT(Renting_history.id) DESC LIMIT 1",SELECT T2.name FROM renting_history AS T1 JOIN discount AS T2 ON T1.discount_id  =  T2.id GROUP BY T2.id ORDER BY count(*) DESC LIMIT 1
296,441,extra,extra_clause,True,"SELECT Students.bio_data, Students.student_id FROM Students WHERE Students.student_id IN ( SELECT Classes.student_id FROM Classes GROUP BY Classes.student_id HAVING COUNT(DISTINCT Classes.class_detail","SELECT T1.bio_data ,  T1.student_id FROM Students AS T1 JOIN Classes AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  >=  2 UNION SELECT T1.bio_data ,  T1.student_id FR"
297,442,extra,extra_clause,True,"SELECT DISTINCT Students.bio_data, Students.student_id FROM Students LEFT JOIN Classes ON Classes.student_id = Students.student_id LEFT JOIN Detention ON Detention.student_id = Students.student_id GRO","SELECT T1.bio_data ,  T1.student_id FROM Students AS T1 JOIN Classes AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  >=  2 UNION SELECT T1.bio_data ,  T1.student_id FR"
298,443,extra,extra_clause,True,SELECT DISTINCT Teachers.* FROM Teachers JOIN Classes ON Classes.teacher_id = Teachers.teacher_id JOIN Students ON Classes.student_id = Students.student_id WHERE Classes.class_details LIKE '%data%' AN,SELECT T1.teacher_details FROM Teachers AS T1 JOIN Classes AS T2 ON T1.teacher_id  =  T2.teacher_id WHERE T2.class_details LIKE '%data%' EXCEPT SELECT T1.teacher_details FROM Teachers AS T1 JOIN Class
